period,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2019-06-30,E01006184,Trafford 008D,LSOA,Persons,1788,336,1111,341,19,17,14,20,17,20,29,23,24,30,17,24,18,21,17,26,14,21,23,21,16,27,21,26,26,15,28,17,25,24,24,19,19,32,31,22,16,18,23,22,22,18,14,14,16,16,20,28,26,28,30,26,39,32,30,29,21,28,22,22,17,23,26,14,20,22,18,15,16,21,15,24,23,19,12,8,10,12,11,14,13,14,13,10,6,4,5,5,6,6,19
2019-06-30,E01006185,Trafford 001E,LSOA,Females,1296,234,981,81,10,16,14,18,12,18,17,14,21,19,16,19,11,9,8,12,10,13,7,16,25,24,42,39,53,37,37,35,37,39,32,29,25,40,28,29,21,27,28,22,21,12,17,14,14,14,12,14,12,15,8,15,10,4,10,14,8,10,2,13,10,9,12,8,8,5,5,6,9,4,4,2,6,3,1,1,4,3,3,7,2,4,2,2,1,1,1,0,0,0,5
2019-06-30,E01006185,Trafford 001E,LSOA,Males,1369,211,1079,79,12,14,20,11,15,15,14,10,16,12,12,22,13,7,11,7,10,2,7,9,14,22,44,53,49,41,56,45,44,49,26,25,31,44,30,32,24,22,24,22,23,17,19,25,16,16,18,13,12,8,16,15,9,23,16,14,13,15,10,6,12,10,7,11,10,9,11,5,6,3,5,1,2,1,1,6,2,0,5,4,0,1,3,1,2,1,2,2,2,1,3
2019-06-30,E01006185,Trafford 001E,LSOA,Persons,2665,445,2060,160,22,30,34,29,27,33,31,24,37,31,28,41,24,16,19,19,20,15,14,25,39,46,86,92,102,78,93,80,81,88,58,54,56,84,58,61,45,49,52,44,44,29,36,39,30,30,30,27,24,23,24,30,19,27,26,28,21,25,12,19,22,19,19,19,18,14,16,11,15,7,9,3,8,4,2,7,6,3,8,11,2,5,5,3,3,2,3,2,2,1,8
2019-06-30,E01006186,Trafford 003B,LSOA,Females,998,237,652,109,17,10,13,13,12,13,14,22,16,19,8,15,16,15,16,18,14,10,14,10,11,10,12,9,14,18,12,25,27,19,15,13,9,23,17,22,20,17,17,11,20,16,7,14,13,8,20,13,8,11,20,10,14,15,11,11,12,11,12,13,7,4,3,6,4,4,6,0,6,2,4,5,7,6,4,2,2,4,4,3,9,5,7,3,8,2,1,1,1,3,10
2019-06-30,E01006186,Trafford 003B,LSOA,Males,1016,231,707,78,9,12,11,12,19,18,8,20,13,14,18,21,20,16,14,6,14,15,4,7,11,21,19,16,13,11,16,13,21,19,24,24,20,21,15,18,14,16,18,16,11,12,20,14,11,18,20,11,13,20,14,15,10,14,11,11,15,13,8,11,12,13,10,6,8,8,8,7,5,2,4,2,6,3,2,6,3,1,5,4,1,2,2,4,2,0,0,0,0,0,1
2019-06-30,E01006186,Trafford 003B,LSOA,Persons,2014,468,1359,187,26,22,24,25,31,31,22,42,29,33,26,36,36,31,30,24,28,25,18,17,22,31,31,25,27,29,28,38,48,38,39,37,29,44,32,40,34,33,35,27,31,28,27,28,24,26,40,24,21,31,34,25,24,29,22,22,27,24,20,24,19,17,13,12,12,12,14,7,11,4,8,7,13,9,6,8,5,5,9,7,10,7,9,7,10,2,1,1,1,3,11
2019-06-30,E01006187,Trafford 003C,LSOA,Females,1291,262,927,102,21,23,18,16,19,19,15,19,17,18,21,18,7,15,9,7,16,15,14,5,15,11,17,16,23,22,28,27,35,27,33,22,25,17,28,36,29,27,31,26,28,22,20,14,16,15,16,26,17,14,13,17,16,11,14,21,13,18,11,16,10,7,7,13,7,10,4,5,6,1,4,7,2,4,5,3,8,4,5,3,5,4,3,4,4,1,2,2,1,0,5
2019-06-30,E01006187,Trafford 003C,LSOA,Males,1264,316,853,95,17,23,27,24,35,14,21,18,21,16,24,14,19,14,18,11,8,14,9,9,16,9,12,11,22,25,18,22,30,16,9,25,20,16,28,20,24,28,27,24,27,16,16,10,24,17,15,28,23,19,14,15,13,17,17,18,10,26,13,18,15,10,13,10,7,10,5,10,7,8,7,5,8,3,4,3,3,1,4,1,1,2,0,0,1,4,1,1,4,0,2
2019-06-30,E01006187,Trafford 003C,LSOA,Persons,2555,578,1780,197,38,46,45,40,54,33,36,37,38,34,45,32,26,29,27,18,24,29,23,14,31,20,29,27,45,47,46,49,65,43,42,47,45,33,56,56,53,55,58,50,55,38,36,24,40,32,31,54,40,33,27,32,29,28,31,39,23,44,24,34,25,17,20,23,14,20,9,15,13,9,11,12,10,7,9,6,11,5,9,4,6,6,3,4,5,5,3,3,5,0,7
2019-06-30,E01006188,Trafford 001F,LSOA,Females,902,227,592,83,17,16,11,16,20,16,12,12,8,10,13,15,16,17,16,12,11,10,8,7,17,12,12,15,14,8,16,11,14,14,20,19,21,24,21,19,16,13,18,19,10,17,9,13,10,16,9,7,10,15,10,17,15,6,9,9,4,7,8,4,11,5,5,4,3,8,5,5,4,4,2,4,4,2,3,2,1,0,1,2,5,3,2,5,1,4,0,0,1,2,13
2019-06-30,E01006188,Trafford 001F,LSOA,Males,891,201,635,55,11,20,12,13,12,15,13,11,11,13,11,15,14,6,16,8,10,10,9,16,9,5,9,12,7,20,14,26,16,20,19,18,26,13,15,14,16,19,20,14,14,13,18,14,11,16,12,17,12,13,9,9,15,16,9,11,13,3,12,9,10,5,7,5,5,4,5,3,1,3,0,6,2,0,1,1,3,2,2,3,3,5,1,1,0,2,0,1,0,2,4
2019-06-30,E01006188,Trafford 001F,LSOA,Persons,1793,428,1227,138,28,36,23,29,32,31,25,23,19,23,24,30,30,23,32,20,21,20,17,23,26,17,21,27,21,28,30,37,30,34,39,37,47,37,36,33,32,32,38,33,24,30,27,27,21,32,21,24,22,28,19,26,30,22,18,20,17,10,20,13,21,10,12,9,8,12,10,8,5,7,2,10,6,2,4,3,4,2,3,5,8,8,3,6,1,6,0,1,1,4,17
2019-06-30,E01006189,Trafford 003D,LSOA,Females,1182,269,763,150,14,12,14,18,11,18,17,28,12,25,14,20,21,11,21,13,8,15,11,8,11,15,15,11,16,13,16,19,16,16,18,19,16,15,20,32,18,27,20,17,22,17,23,16,17,17,11,15,18,13,19,17,13,20,16,17,13,19,18,7,8,11,8,5,11,7,10,9,14,10,7,8,7,3,7,8,2,5,4,8,2,5,1,6,6,2,2,5,3,4,5
2019-06-30,E01006189,Trafford 003D,LSOA,Males,1108,259,723,126,16,12,15,9,21,17,19,17,25,14,12,21,16,14,14,17,22,15,7,10,12,14,17,9,17,13,10,12,17,12,20,19,15,16,16,20,18,17,16,14,24,14,22,16,15,21,7,29,11,10,21,14,17,20,10,14,20,12,15,12,12,12,8,2,7,6,16,3,5,12,9,9,2,9,4,3,7,2,2,4,4,3,8,1,5,2,3,1,0,2,4
2019-06-30,E01006189,Trafford 003D,LSOA,Persons,2290,528,1486,276,30,24,29,27,32,35,36,45,37,39,26,41,37,25,35,30,30,30,18,18,23,29,32,20,33,26,26,31,33,28,38,38,31,31,36,52,36,44,36,31,46,31,45,32,32,38,18,44,29,23,40,31,30,40,26,31,33,31,33,19,20,23,16,7,18,13,26,12,19,22,16,17,9,12,11,11,9,7,6,12,6,8,9,7,11,4,5,6,3,6,9
2019-06-30,E01006197,Trafford 010D,LSOA,Females,763,166,442,155,9,8,10,15,14,7,14,14,6,8,7,16,16,9,7,6,6,13,6,5,3,4,5,2,5,7,5,7,6,10,5,7,7,11,13,10,10,11,17,9,15,8,17,18,15,8,9,14,8,10,13,8,6,14,12,4,11,10,6,8,9,4,8,7,16,5,5,6,8,3,8,7,5,9,14,8,12,3,4,3,3,2,2,9,4,4,5,7,4,7,8
2019-06-30,E01006197,Trafford 010D,LSOA,Males,689,132,459,98,12,9,11,8,6,4,3,8,10,8,4,14,9,12,8,6,8,6,10,8,3,6,5,6,5,8,6,8,8,6,8,8,10,10,8,17,13,13,12,17,12,17,7,11,16,11,14,13,9,16,13,11,7,7,5,7,10,7,10,12,6,8,9,5,7,4,8,8,2,7,4,9,4,3,7,6,4,2,2,4,5,3,2,4,2,1,1,1,1,1,3
2019-06-30,E01006197,Trafford 010D,LSOA,Persons,1452,298,901,253,21,17,21,23,20,11,17,22,16,16,11,30,25,21,15,12,14,19,16,13,6,10,10,8,10,15,11,15,14,16,13,15,17,21,21,27,23,24,29,26,27,25,24,29,31,19,23,27,17,26,26,19,13,21,17,11,21,17,16,20,15,12,17,12,23,9,13,14,10,10,12,16,9,12,21,14,16,5,6,7,8,5,4,13,6,5,6,8,5,8,11
2019-06-30,E01006198,Trafford 009A,LSOA,Females,838,128,471,239,4,8,9,6,6,5,19,8,9,6,8,9,9,9,6,7,9,8,9,9,7,8,8,11,9,12,8,14,10,11,8,15,9,13,1,11,7,7,8,7,12,11,11,7,7,10,10,16,14,7,6,9,15,10,9,14,8,12,9,9,12,12,7,6,9,9,4,8,7,6,4,5,14,9,6,9,5,9,9,7,13,13,16,6,12,6,9,7,6,9,31
2019-06-30,E01006198,Trafford 009A,LSOA,Males,702,89,492,121,7,5,8,8,4,5,1,4,6,7,5,4,4,3,8,10,7,8,10,9,3,7,6,8,9,10,11,8,20,11,7,10,7,6,8,6,16,8,9,10,4,10,8,10,11,14,10,13,20,14,8,12,6,12,16,15,11,17,14,12,13,5,4,9,10,7,9,10,6,10,4,4,5,3,2,6,6,3,6,5,10,4,5,2,4,2,1,1,1,2,3
2019-06-30,E01006198,Trafford 009A,LSOA,Persons,1540,217,963,360,11,13,17,14,10,10,20,12,15,13,13,13,13,12,14,17,16,16,19,18,10,15,14,19,18,22,19,22,30,22,15,25,16,19,9,17,23,15,17,17,16,21,19,17,18,24,20,29,34,21,14,21,21,22,25,29,19,29,23,21,25,17,11,15,19,16,13,18,13,16,8,9,19,12,8,15,11,12,15,12,23,17,21,8,16,8,10,8,7,11,34
2019-06-30,E01006199,Trafford 009B,LSOA,Females,883,163,580,140,7,4,8,8,10,13,13,7,18,9,5,11,9,17,11,13,4,10,6,8,8,10,8,10,12,8,17,11,19,20,21,10,10,21,12,14,20,17,16,5,18,9,8,11,13,9,9,6,10,14,9,18,12,18,6,12,20,22,9,6,11,10,8,8,7,7,14,7,7,6,12,15,6,10,5,5,12,4,0,10,3,3,4,1,2,0,0,1,0,2,4
2019-06-30,E01006199,Trafford 009B,LSOA,Males,745,134,494,117,9,7,9,12,11,5,15,3,4,12,12,4,3,12,8,8,9,7,4,9,9,8,6,8,7,15,10,19,11,10,12,9,13,15,15,19,7,13,13,8,7,7,10,7,2,9,10,7,14,7,7,7,12,10,15,16,13,6,17,12,11,10,10,7,5,7,6,3,8,6,8,8,8,2,7,3,2,5,0,1,8,5,1,6,2,2,7,2,7,2,1
2019-06-30,E01006199,Trafford 009B,LSOA,Persons,1628,297,1074,257,16,11,17,20,21,18,28,10,22,21,17,15,12,29,19,21,13,17,10,17,17,18,14,18,19,23,27,30,30,30,33,19,23,36,27,33,27,30,29,13,25,16,18,18,15,18,19,13,24,21,16,25,24,28,21,28,33,28,26,18,22,20,18,15,12,14,20,10,15,12,20,23,14,12,12,8,14,9,0,11,11,8,5,7,4,2,7,3,7,4,5
2019-06-30,E01006200,Trafford 009C,LSOA,Females,826,128,417,281,6,5,3,4,4,12,8,10,11,10,14,7,6,12,10,6,7,9,6,3,5,5,3,4,3,6,3,11,8,7,6,4,7,6,8,7,7,7,8,6,11,18,3,15,12,10,14,9,15,12,8,6,13,13,11,11,12,6,8,9,9,7,10,15,14,10,9,3,10,11,8,6,18,12,12,5,13,12,10,13,16,7,11,12,3,10,11,7,6,8,38
2019-06-30,E01006200,Trafford 009C,LSOA,Males,685,99,382,204,5,1,6,5,6,8,3,6,6,7,8,8,6,9,7,8,8,9,10,4,5,7,10,5,9,9,6,3,6,4,8,4,3,6,8,4,7,10,9,5,10,7,8,11,7,7,9,9,15,4,7,10,8,9,10,10,4,11,8,9,14,11,9,8,8,7,8,12,13,7,4,10,9,11,8,8,7,5,7,6,10,5,6,10,7,6,4,8,3,7,16
2019-06-30,E01006200,Trafford 009C,LSOA,Persons,1511,227,799,485,11,6,9,9,10,20,11,16,17,17,22,15,12,21,17,14,15,18,16,7,10,12,13,9,12,15,9,14,14,11,14,8,10,12,16,11,14,17,17,11,21,25,11,26,19,17,23,18,30,16,15,16,21,22,21,21,16,17,16,18,23,18,19,23,22,17,17,15,23,18,12,16,27,23,20,13,20,17,17,19,26,12,17,22,10,16,15,15,9,15,54
2019-06-30,E01006201,Trafford 009D,LSOA,Females,777,172,488,117,18,18,12,13,10,9,8,18,18,13,8,3,7,5,8,4,2,6,8,4,2,1,6,8,6,3,8,10,3,11,18,13,16,16,14,21,17,8,20,13,13,10,5,4,14,13,9,14,12,10,12,13,17,9,16,13,13,7,13,7,5,8,5,10,2,10,12,4,5,1,5,6,4,5,3,5,0,2,4,3,0,5,2,5,6,8,3,1,4,1,13
2019-06-30,E01006201,Trafford 009D,LSOA,Males,721,179,473,69,8,15,15,12,8,15,14,13,12,11,10,7,11,14,9,5,2,10,6,8,8,4,8,9,9,9,8,7,11,15,9,8,6,10,9,19,9,13,17,15,10,11,7,9,8,11,11,15,6,12,9,9,4,14,12,9,19,13,5,11,11,6,10,6,6,4,9,2,7,8,4,3,3,5,2,2,1,0,0,1,2,3,0,4,2,0,1,1,0,0,5
2019-06-30,E01006201,Trafford 009D,LSOA,Persons,1498,351,961,186,26,33,27,25,18,24,22,31,30,24,18,10,18,19,17,9,4,16,14,12,10,5,14,17,15,12,16,17,14,26,27,21,22,26,23,40,26,21,37,28,23,21,12,13,22,24,20,29,18,22,21,22,21,23,28,22,32,20,18,18,16,14,15,16,8,14,21,6,12,9,9,9,7,10,5,7,1,2,4,4,2,8,2,9,8,8,4,2,4,1,18
2019-06-30,E01006202,Trafford 009E,LSOA,Females,670,108,440,122,9,9,8,8,9,10,4,5,9,8,5,9,2,8,2,3,10,12,6,8,11,9,6,11,11,10,7,8,8,7,3,4,11,10,10,6,8,11,7,13,8,8,3,4,13,8,9,9,10,14,19,4,8,12,22,12,7,12,8,9,9,6,9,4,6,9,3,10,9,4,1,7,5,3,6,1,4,4,3,2,2,7,6,7,4,2,2,1,8,5,7
2019-06-30,E01006202,Trafford 009E,LSOA,Males,708,93,506,109,3,1,3,4,4,8,6,6,5,7,9,7,7,8,6,9,10,11,5,5,7,7,10,4,9,9,12,8,11,16,7,16,6,10,9,7,9,13,10,7,9,7,11,14,10,9,13,7,8,6,16,12,19,10,22,21,16,17,7,10,11,13,5,9,6,2,4,2,10,7,11,11,7,9,7,7,1,2,0,2,3,6,4,0,4,2,0,2,1,1,4
2019-06-30,E01006202,Trafford 009E,LSOA,Persons,1378,201,946,231,12,10,11,12,13,18,10,11,14,15,14,16,9,16,8,12,20,23,11,13,18,16,16,15,20,19,19,16,19,23,10,20,17,20,19,13,17,24,17,20,17,15,14,18,23,17,22,16,18,20,35,16,27,22,44,33,23,29,15,19,20,19,14,13,12,11,7,12,19,11,12,18,12,12,13,8,5,6,3,4,5,13,10,7,8,4,2,3,9,6,11
2019-06-30,E01006203,Trafford 010E,LSOA,Females,689,89,445,155,4,6,7,6,7,1,5,7,3,4,9,3,5,6,6,10,8,13,13,6,6,6,17,7,8,5,6,8,5,5,9,7,7,7,11,7,7,3,4,5,7,10,4,13,7,8,8,10,9,10,15,15,8,10,15,18,11,13,10,12,13,14,7,8,10,5,12,12,15,4,10,6,9,4,5,5,3,2,1,2,6,3,5,8,5,2,4,2,5,5,15
2019-06-30,E01006203,Trafford 010E,LSOA,Males,659,113,420,126,3,5,7,5,7,10,5,4,10,9,12,6,7,7,5,11,11,8,9,9,8,8,5,9,10,5,11,4,1,5,6,2,2,8,6,8,10,4,7,7,4,7,6,9,6,6,14,8,18,14,9,12,8,9,16,15,11,12,10,9,15,12,13,4,10,7,9,8,6,7,5,11,7,8,5,6,8,2,5,1,4,2,2,4,0,1,3,2,3,3,7
2019-06-30,E01006203,Trafford 010E,LSOA,Persons,1348,202,865,281,7,11,14,11,14,11,10,11,13,13,21,9,12,13,11,21,19,21,22,15,14,14,22,16,18,10,17,12,6,10,15,9,9,15,17,15,17,7,11,12,11,17,10,22,13,14,22,18,27,24,24,27,16,19,31,33,22,25,20,21,28,26,20,12,20,12,21,20,21,11,15,17,16,12,10,11,11,4,6,3,10,5,7,12,5,3,7,4,8,8,22
