period,area_code,area_name,geography,sex,age_group,usual_residents
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 20 to 24 years,6094
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 25 to 29 years,6838
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 30 to 34 years,7247
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 35 to 39 years,7996
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 40 to 44 years,8615
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 45 to 49 years,8834
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 50 to 54 years,7653
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 55 to 59 years,6489
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 60 to 64 years,6358
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 65 to 69 years,4632
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 70 to 74 years,3925
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 75 to 79 years,3246
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 80 to 84 years,2305
2011-03-27,E08000009,Trafford,Local authority,Males,Aged 85 years and over,1696
2011-03-27,E08000009,Trafford,Local authority,Persons,All ages,226578
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 4 years and under,14870
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 5 to 9 years,14032
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 10 to 14 years,14076
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 15 to 19 years,13526
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 20 to 24 years,11776
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 25 to 29 years,13764
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 30 to 34 years,15010
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 35 to 39 years,16430
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 40 to 44 years,17781
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 45 to 49 years,18223
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 50 to 54 years,15281
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 55 to 59 years,12722
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 60 to 64 years,12814
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 65 to 69 years,9759
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 70 to 74 years,8566
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 75 to 79 years,7240
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 80 to 84 years,5659
2011-03-27,E08000009,Trafford,Local authority,Persons,Aged 85 years and over,5049
2021-03-21,E08000009,Trafford,Local authority,Females,All ages,120700
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 4 years and under,6700
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 5 to 9 years,7700
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 10 to 14 years,8000
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 15 to 19 years,6400
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 20 to 24 years,5200
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 25 to 29 years,6300
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 30 to 34 years,8000
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 35 to 39 years,9100
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 40 to 44 years,9100
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 45 to 49 years,8400
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 50 to 54 years,8400
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 55 to 59 years,8100
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 60 to 64 years,6600
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 65 to 69 years,5500
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 70 to 74 years,5700
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 75 to 79 years,4400
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 80 to 84 years,3500
2021-03-21,E08000009,Trafford,Local authority,Females,Aged 85 years and over,3700
2021-03-21,E08000009,Trafford,Local authority,Males,All ages,114400
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 4 years and under,6800
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 5 to 9 years,8300
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 10 to 14 years,8400
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 15 to 19 years,6800
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 20 to 24 years,5400
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 25 to 29 years,6300
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 30 to 34 years,6900
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 35 to 39 years,8200
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 40 to 44 years,8300
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 45 to 49 years,8100
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 50 to 54 years,8100
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 55 to 59 years,7800
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 60 to 64 years,6500
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 65 to 69 years,5300
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 70 to 74 years,5000
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 75 to 79 years,3500
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 80 to 84 years,2500
2021-03-21,E08000009,Trafford,Local authority,Males,Aged 85 years and over,2200
2021-03-21,E08000009,Trafford,Local authority,Persons,All ages,235100
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 4 years and under,13500
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 5 to 9 years,16000
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 10 to 14 years,16400
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 15 to 19 years,13200
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 20 to 24 years,10500
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 25 to 29 years,12600
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 30 to 34 years,14900
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 35 to 39 years,17300
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 40 to 44 years,17400
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 45 to 49 years,16500
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 50 to 54 years,16500
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 55 to 59 years,15900
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 60 to 64 years,13100
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 65 to 69 years,10800
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 70 to 74 years,10700
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 75 to 79 years,7900
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 80 to 84 years,6100
2021-03-21,E08000009,Trafford,Local authority,Persons,Aged 85 years and over,5900
1981-04-05,E08000010,Wigan,Local authority,Females,All ages,157444
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 4 years and under,9549
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 5 to 9 years,11028
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 10 to 14 years,13261
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 15 to 19 years,12206
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 20 to 24 years,10745
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 25 to 29 years,10635
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 30 to 34 years,12648
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 35 to 39 years,10562
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 40 to 44 years,8852
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 45 to 49 years,7865
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 50 to 54 years,8036
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 55 to 59 years,8783
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 60 to 64 years,8412
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 65 to 69 years,7979
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 70 to 74 years,6768
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 75 to 79 years,5383
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 80 to 84 years,2995
1981-04-05,E08000010,Wigan,Local authority,Females,Aged 85 years and over,1735
1981-04-05,E08000010,Wigan,Local authority,Males,All ages,150279
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 4 years and under,9958
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 5 to 9 years,11720
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 10 to 14 years,13897
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 15 to 19 years,12710
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 20 to 24 years,10661
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 25 to 29 years,10674
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 30 to 34 years,12933
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 35 to 39 years,11299
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 40 to 44 years,9509
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 45 to 49 years,8374
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 50 to 54 years,7863
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 55 to 59 years,8303
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 60 to 64 years,6949
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 65 to 69 years,6073
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 70 to 74 years,4725
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 75 to 79 years,2872
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 80 to 84 years,1197
1981-04-05,E08000010,Wigan,Local authority,Males,Aged 85 years and over,562
1981-04-05,E08000010,Wigan,Local authority,Persons,All ages,307723
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 4 years and under,19507
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 5 to 9 years,22748
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 10 to 14 years,27158
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 15 to 19 years,24916
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 20 to 24 years,21406
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 25 to 29 years,21309
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 30 to 34 years,25581
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 35 to 39 years,21861
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 40 to 44 years,18361
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 45 to 49 years,16239
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 50 to 54 years,15899
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 55 to 59 years,17086
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 60 to 64 years,15361
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 65 to 69 years,14052
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 70 to 74 years,11493
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 75 to 79 years,8255
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 80 to 84 years,4192
1981-04-05,E08000010,Wigan,Local authority,Persons,Aged 85 years and over,2297
1991-04-21,E08000010,Wigan,Local authority,Females,All ages,156718
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 4 years and under,10291
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 5 to 9 years,9760
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 10 to 14 years,9093
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 15 to 19 years,10401
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 20 to 24 years,12192
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 25 to 29 years,12120
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 30 to 34 years,10820
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 35 to 39 years,9962
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 40 to 44 years,11898
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 45 to 49 years,10096
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 50 to 54 years,8551
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 55 to 59 years,7650
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 60 to 64 years,7457
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 65 to 69 years,7715
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 70 to 74 years,6877
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 75 to 79 years,5546
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 80 to 84 years,3724
1991-04-21,E08000010,Wigan,Local authority,Females,Aged 85 years and over,2565
1991-04-21,E08000010,Wigan,Local authority,Males,All ages,149803
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 4 years and under,10836
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 5 to 9 years,10215
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 10 to 14 years,9531
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 15 to 19 years,10937
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 20 to 24 years,12231
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 25 to 29 years,12193
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 30 to 34 years,10848
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 35 to 39 years,9883
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 40 to 44 years,11985
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 45 to 49 years,10624
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 50 to 54 years,9109
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 55 to 59 years,7799
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 60 to 64 years,6797
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 65 to 69 years,6444
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 70 to 74 years,4709
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 75 to 79 years,3261
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 80 to 84 years,1686
1991-04-21,E08000010,Wigan,Local authority,Males,Aged 85 years and over,715
1991-04-21,E08000010,Wigan,Local authority,Persons,All ages,306521
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 4 years and under,21127
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 5 to 9 years,19975
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 10 to 14 years,18624
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 15 to 19 years,21338
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 20 to 24 years,24423
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 25 to 29 years,24313
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 30 to 34 years,21668
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 35 to 39 years,19845
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 40 to 44 years,23883
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 45 to 49 years,20720
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 50 to 54 years,17660
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 55 to 59 years,15449
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 60 to 64 years,14254
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 65 to 69 years,14159
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 70 to 74 years,11586
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 75 to 79 years,8807
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 80 to 84 years,5410
1991-04-21,E08000010,Wigan,Local authority,Persons,Aged 85 years and over,3280
2001-04-29,E08000010,Wigan,Local authority,Females,All ages,153557
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 4 years and under,8593
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 5 to 9 years,9823
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 10 to 14 years,9884
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 15 to 19 years,8987
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 20 to 24 years,8064
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 25 to 29 years,9973
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 30 to 34 years,12175
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 35 to 39 years,12037
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 40 to 44 years,10411
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 45 to 49 years,9395
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 50 to 54 years,11274
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 55 to 59 years,9672
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 60 to 64 years,7900
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 65 to 69 years,6788
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 70 to 74 years,5928
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 75 to 79 years,5379
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 80 to 84 years,4012
2001-04-29,E08000010,Wigan,Local authority,Females,Aged 85 years and over,3262
2001-04-29,E08000010,Wigan,Local authority,Males,All ages,147859
2001-04-29,E08000010,Wigan,Local authority,Males,Aged 4 years and under,8969
2001-04-29,E08000010,Wigan,Local authority,Males,Aged 5 to 9 years,10113
2001-04-29,E08000010,Wigan,Local authority,Males,Aged 10 to 14 years,10482
2001-04-29,E08000010,Wigan,Local authority,Males,Aged 15 to 19 years,9685
