area_code,area_name,geography,period,indicator,measure,unit,value
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,98
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,152
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,One person household: Aged 66 years and over,Frequency,Households,472
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,One person household: Other,Frequency,Households,683
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: All aged 66 years and over,Frequency,Households,243
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: No children,Frequency,Households,311
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,776
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,170
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,348
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,137
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,20
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,225
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,123
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,24
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,47
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,72
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,One person household: Aged 66 years and over,Frequency,Households,398
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,One person household: Other,Frequency,Households,430
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: All aged 66 years and over,Frequency,Households,223
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: No children,Frequency,Households,249
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,475
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,175
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,141
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,150
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,28
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,236
