area_code,area_name,geography,period,indicator,measure,unit,value
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,630
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,539
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,526
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,430
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,338
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,333
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,250
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,208
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,227
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,375
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,480
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,482
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,373
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,291
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,321
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,401
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,501
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,455
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,457
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,468
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,463
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,405
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,346
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,299
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,210
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,183
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,137
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,476
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,574
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,518
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,365
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,274
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,345
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,506
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,576
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,680
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,625
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,540
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,503
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,454
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,419
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,409
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,302
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,240
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,218
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,560
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,670
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,608
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,398
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,334
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,543
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,764
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,825
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,857
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,706
