area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000001,Bolton,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,13034
E08000001,Bolton,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,10519
E08000001,Bolton,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,7931
E08000001,Bolton,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,5728
E08000001,Bolton,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,5328
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,150100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,9100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,10000
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,10100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,8700
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,8100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,9300
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,10800
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,10300
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,9300
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,9300
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,10000
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,9700
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,8100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,7000
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,7400
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,5400
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,3800
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,3700
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,145900
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,9400
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,10500
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,10700
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,9600
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,8500
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,8500
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,9300
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,9600
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,9300
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,9400
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,10100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,9500
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,8100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,6900
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,6800
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,4700
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,3000
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,2100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,296000
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,18500
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,20400
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,20800
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,18300
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,16600
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,17800
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,20000
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,19900
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,18500
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,18800
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,20100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,19200
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,16200
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,13900
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,14200
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,10100
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,6800
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,5800
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,90494
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,5332
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,5942
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,7079
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,7020
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,5840
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,5947
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,7131
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,5799
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,5285
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,4804
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,4733
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,5090
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,4402
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,4817
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,4470
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,3258
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,2184
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,1362
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,84958
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,5516
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,6308
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,7532
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,7421
E08000002,Bury,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,5927
