area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 56 years,3987
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 57 years,3847
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 58 years,3673
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 59 years,3625
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 years,3477
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 61 years,3285
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 62 years,3193
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 63 years,3176
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 64 years,3079
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 years,2769
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 66 years,2839
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 67 years,2811
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 68 years,2770
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 69 years,2682
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 years,2608
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 71 years,2829
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 72 years,2723
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 73 years,3063
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 74 years,2967
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 years,2139
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 76 years,2236
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 77 years,2057
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 78 years,1950
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 79 years,1702
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 years,1506
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 81 years,1484
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 82 years,1416
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 83 years,1318
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 84 years,1059
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years,965
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 86 years,852
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 87 years,693
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 88 years,661
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 89 years,571
E08000001,Bolton,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 90 years and over,2051
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged under 1 year,1044
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 1 year,973
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 2 years,1129
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 3 years,1101
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years,1135
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 years,1179
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 6 years,1151
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 7 years,1195
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 8 years,1257
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 9 years,1273
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 years,1314
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 11 years,1265
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 12 years,1239
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 13 years,1252
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 14 years,1228
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 years,1140
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 16 years,1180
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 17 years,1145
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 18 years,1006
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 19 years,823
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 years,760
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 21 years,865
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 22 years,989
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 23 years,1011
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 24 years,1077
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 years,1045
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 26 years,1119
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 27 years,1178
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 28 years,1278
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 29 years,1322
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 years,1380
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 31 years,1379
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 32 years,1385
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 33 years,1478
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 34 years,1442
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 years,1401
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 36 years,1392
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 37 years,1369
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 38 years,1378
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 39 years,1382
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 years,1294
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 41 years,1272
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 42 years,1273
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 43 years,1152
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 44 years,1178
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 years,1171
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 46 years,1252
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 47 years,1199
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 48 years,1318
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 49 years,1352
E08000002,Bury,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 years,1365
