AREFNO,date,year,month,day,hour,mode,output_time,collision_severity,casualty_severity,number_vehicles,number_casualties,sex,ageband,light_conditions,speed_limit,area_name,lon,lat
201906XN59678,2019-08-04,2019,Aug,Sun,18,Car,18:55:00,Slight,Slight,3,2,Male,26-35,Daylight,70,Bury,-2.269035791296458,53.561564230938316
201906XN59737,2019-07-18,2019,Jul,Thu,17,Car,17:05:00,Slight,Slight,2,4,Male,21-25,Daylight,70,Bury,-2.257852570513438,53.54728841993746
201906XN59737,2019-07-18,2019,Jul,Thu,17,Car,17:05:00,Slight,Slight,2,4,Female,36-45,Daylight,70,Bury,-2.257852570513438,53.54728841993746
201906XN59737,2019-07-18,2019,Jul,Thu,17,Car,17:05:00,Slight,Slight,2,4,Male,11-15,Daylight,70,Bury,-2.257852570513438,53.54728841993746
201906XN59737,2019-07-18,2019,Jul,Thu,17,Car,17:05:00,Slight,Slight,2,4,Male,16-20,Daylight,70,Bury,-2.257852570513438,53.54728841993746
201906XN60106,2019-08-09,2019,Aug,Fri,0,Car,00:25:00,Slight,Slight,2,1,Male,36-45,Dark,70,Bury,-2.2914005539331077,53.53829484717814
201906XN60140,2019-08-08,2019,Aug,Thu,10,Car,10:30:00,Slight,Slight,2,1,Female,36-45,Daylight,70,Bury,-2.3108342127690507,53.534084248355214
201906XN60219,2019-07-31,2019,Jul,Wed,19,Car,19:38:00,Slight,Slight,6,4,Female,66-75,Daylight,70,Bury,-2.2577616919367123,53.5472346858642
201906XN60219,2019-07-31,2019,Jul,Wed,19,Car,19:38:00,Slight,Slight,6,4,Male,26-35,Daylight,70,Bury,-2.2577616919367123,53.5472346858642
201906XN60219,2019-07-31,2019,Jul,Wed,19,Car,19:38:00,Slight,Slight,6,4,Male,46-55,Daylight,70,Bury,-2.2577616919367123,53.5472346858642
201906XN60219,2019-07-31,2019,Jul,Wed,19,Car,19:38:00,Slight,Slight,6,4,Female,26-35,Daylight,70,Bury,-2.2577616919367123,53.5472346858642
201906XN60363,2019-07-31,2019,Jul,Wed,18,Car,18:55:00,Slight,Slight,2,2,Female,21-25,Daylight,70,Bury,-2.291594726652482,53.53800674524741
201906XN60363,2019-07-31,2019,Jul,Wed,18,Car,18:55:00,Slight,Slight,2,2,Male,21-25,Daylight,70,Bury,-2.291594726652482,53.53800674524741
201906XN60504,2019-08-14,2019,Aug,Wed,22,Car,22:30:00,Slight,Slight,2,2,Female,36-45,Dark,70,Bury,-2.308149857079634,53.660799215384955
201906XN60504,2019-08-14,2019,Aug,Wed,22,Car,22:30:00,Slight,Slight,2,2,Female,66-75,Dark,70,Bury,-2.308149857079634,53.660799215384955
201906XN63162,2019-10-04,2019,Oct,Fri,13,Car,13:10:00,Slight,Slight,2,1,Female,21-25,Daylight,70,Bury,-2.2584323416418126,53.550792626969
201906XN63574,2019-10-25,2019,Oct,Fri,23,Car,23:30:00,Slight,Slight,1,2,Female,26-35,Dark,70,Bury,-2.2856817512244394,53.54051081039389
201906XN63574,2019-10-25,2019,Oct,Fri,23,Car,23:30:00,Slight,Slight,1,2,Male,26-35,Dark,70,Bury,-2.2856817512244394,53.54051081039389
201906XN63768,2019-10-24,2019,Oct,Thu,17,Car,17:15:00,Slight,Slight,4,7,Male,66-75,Dark,70,Bury,-2.2626797101607976,53.54935421625307
201906XN63768,2019-10-24,2019,Oct,Thu,17,Car,17:15:00,Slight,Slight,4,7,Female,36-45,Dark,70,Bury,-2.2626797101607976,53.54935421625307
201906XN63768,2019-10-24,2019,Oct,Thu,17,Car,17:15:00,Slight,Slight,4,7,Male,21-25,Dark,70,Bury,-2.2626797101607976,53.54935421625307
201906XN63768,2019-10-24,2019,Oct,Thu,17,Car,17:15:00,Slight,Slight,4,7,Male,36-45,Dark,70,Bury,-2.2626797101607976,53.54935421625307
201906XN63768,2019-10-24,2019,Oct,Thu,17,Car,17:15:00,Slight,Slight,4,7,Male,36-45,Dark,70,Bury,-2.2626797101607976,53.54935421625307
201906XN63768,2019-10-24,2019,Oct,Thu,17,Car,17:15:00,Slight,Slight,4,7,Male,56-65,Dark,70,Bury,-2.2626797101607976,53.54935421625307
201906XN63768,2019-10-24,2019,Oct,Thu,17,Car,17:15:00,Slight,Slight,4,7,Male,26-35,Dark,70,Bury,-2.2626797101607976,53.54935421625307
201906XN63770,2019-10-31,2019,Oct,Thu,6,Car,06:39:00,Slight,Slight,2,1,Female,26-35,Daylight,70,Bury,-2.263530422177273,53.55266904643203
201906XN64167,2019-11-05,2019,Nov,Tue,7,Car,07:45:00,Slight,Slight,2,1,Female,36-45,Daylight,70,Bury,-2.2571881511127394,53.54722693345057
201906XN64274,2019-11-16,2019,Nov,Sat,8,Car,08:30:00,Slight,Slight,2,1,Male,26-35,Daylight,70,Bury,-2.291641352033505,53.53820437585233
201906XN64385,2019-11-16,2019,Nov,Sat,0,Car,00:32:00,Serious,Serious,1,2,Male,26-35,Dark,70,Bury,-2.269178745116569,53.56267846325972
201906XN64385,2019-11-16,2019,Nov,Sat,0,Car,00:32:00,Serious,Serious,1,2,Male,26-35,Dark,70,Bury,-2.269178745116569,53.56267846325972
201906XN64485,2019-11-19,2019,Nov,Tue,18,Car,18:40:00,Slight,Slight,2,2,Male,56-65,Dark,70,Bury,-2.3067154223515183,53.652902267631006
201906XN64485,2019-11-19,2019,Nov,Tue,18,Car,18:40:00,Slight,Slight,2,2,Female,46-55,Dark,70,Bury,-2.3067154223515183,53.652902267631006
201906XN65054,2019-11-27,2019,Nov,Wed,21,Car,21:20:00,Serious,Serious,1,1,Female,66-75,Dark,70,Bury,-2.2716084994115127,53.5766588068014
201906XN65111,2019-11-22,2019,Nov,Fri,0,Powered 2 Wheeler,00:01:00,Serious,Serious,2,1,Male,36-45,Dark,70,Bury,-2.2707568692121227,53.568652141409174
201906XN65489,2019-12-04,2019,Dec,Wed,18,Car,18:15:00,Slight,Slight,2,2,Male,36-45,Dark,70,Bury,-2.289774924986756,53.62492818852557
201906XN65489,2019-12-04,2019,Dec,Wed,18,Car,18:15:00,Slight,Slight,2,2,Female,46-55,Dark,70,Bury,-2.289774924986756,53.62492818852557
201906XN65532,2019-12-10,2019,Dec,Tue,18,Car,18:50:00,Slight,Slight,2,1,Female,56-65,Dark,70,Bury,-2.3116756496254798,53.53361465998885
201906XN65794,2019-12-12,2019,Dec,Thu,19,Car,19:20:00,Slight,Slight,3,2,Male,26-35,Dark,70,Bury,-2.306342931274443,53.64535311888479
201906XN65794,2019-12-12,2019,Dec,Thu,19,Car,19:20:00,Slight,Slight,3,2,Male,46-55,Dark,70,Bury,-2.306342931274443,53.64535311888479
201906XN65860,2019-12-05,2019,Dec,Thu,8,Car,08:45:00,Slight,Slight,3,1,Female,21-25,Daylight,70,Bury,-2.2845263282280426,53.54147532359826
201906XN66189,2019-12-03,2019,Dec,Tue,7,Goods Vehicle,07:30:00,Slight,Slight,2,1,Male,21-25,Dark,70,Bury,-2.251840458378075,53.55397959078549
201906XN67445,2019-12-12,2019,Dec,Thu,20,Car,20:20:00,Slight,Slight,4,1,Male,21-25,Dark,70,Bury,-2.272693424145477,53.545790367671195
201906XN67940,2019-12-17,2019,Dec,Tue,16,Car,16:00:00,Slight,Slight,2,1,Male,36-45,Daylight,70,Bury,-2.2842835073579124,53.54126916894283
201906XN68468,2019-12-12,2019,Dec,Thu,20,Car,20:01:00,Slight,Slight,2,1,Male,26-35,Dark,70,Bury,-2.2548574283511433,53.546135347697415
201906XP56679,2019-05-11,2019,May,Sat,11,Car,11:55:00,Slight,Slight,1,1,Female,26-35,Daylight,70,Rochdale,-2.153142863048127,53.588518178550785
201906XP57211,2019-05-16,2019,May,Thu,9,Car,09:11:00,Slight,Slight,4,2,Female,46-55,Daylight,70,Rochdale,-2.2033065558758973,53.577962998147314
201906XP57211,2019-05-16,2019,May,Thu,9,Car,09:11:00,Slight,Slight,4,2,Male,26-35,Daylight,70,Rochdale,-2.2033065558758973,53.577962998147314
201906XP57474,2019-05-29,2019,May,Wed,12,Car,12:20:00,Slight,Slight,2,2,Male,26-35,Daylight,70,Rochdale,-2.162354202645016,53.59149012360501
201906XP57474,2019-05-29,2019,May,Wed,12,Car,12:20:00,Slight,Slight,2,2,Male,56-65,Daylight,70,Rochdale,-2.162354202645016,53.59149012360501
201906XP57502,2019-06-06,2019,Jun,Thu,13,Car,13:40:00,Slight,Slight,1,1,Female,26-35,Daylight,70,Rochdale,-2.159004880217447,53.58065475621465
201906XP58392,2019-06-04,2019,Jun,Tue,13,Car,13:30:00,Slight,Slight,3,1,Male,26-35,Daylight,70,Rochdale,-2.2036228485683953,53.577782693481225
201906XP59124,2019-06-26,2019,Jun,Wed,16,Car,16:15:00,Slight,Slight,2,1,Female,66-75,Daylight,70,Rochdale,-2.0919029860354335,53.610413498823405
201906XP59223,2019-07-12,2019,Jul,Fri,16,Car,16:40:00,Slight,Slight,3,1,Female,66-75,Daylight,70,Rochdale,-2.1542273218948127,53.5876359317035
201906XP59393,2019-07-18,2019,Jul,Thu,17,Car,17:35:00,Slight,Slight,2,4,Male,56-65,Daylight,70,Rochdale,-2.1994360361416563,53.58027951465101
201906XP59393,2019-07-18,2019,Jul,Thu,17,Car,17:35:00,Slight,Slight,2,4,Female,46-55,Daylight,70,Rochdale,-2.1994360361416563,53.58027951465101
201906XP59393,2019-07-18,2019,Jul,Thu,17,Car,17:35:00,Slight,Slight,2,4,Female,16-20,Daylight,70,Rochdale,-2.1994360361416563,53.58027951465101
201906XP59393,2019-07-18,2019,Jul,Thu,17,Car,17:35:00,Slight,Slight,2,4,Female,16-20,Daylight,70,Rochdale,-2.1994360361416563,53.58027951465101
201906XP59897,2019-06-26,2019,Jun,Wed,2,Car,02:40:00,Slight,Slight,2,1,Male,46-55,Dark,70,Rochdale,-2.1110907680774247,53.60180441807554
201906XP60747,2019-08-22,2019,Aug,Thu,15,Car,15:02:00,Slight,Slight,2,1,Female,26-35,Daylight,70,Rochdale,-2.084666562464692,53.61963179270803
201906XP61051,2019-08-29,2019,Aug,Thu,21,Car,21:40:00,Slight,Slight,2,1,Male,36-45,Dark,70,Rochdale,-2.1683447358653565,53.58588213253778
201906XP62666,2019-09-29,2019,Sep,Sun,10,Car,10:36:00,Serious,Serious,1,1,Male,21-25,Daylight,70,Rochdale,-2.0832922015340856,53.620315865197426
201906XP63461,2019-10-18,2019,Oct,Fri,17,Car,17:00:00,Slight,Slight,2,4,Female,0-5,Daylight,70,Rochdale,-2.085360721204189,53.619011110447985
201906XP63461,2019-10-18,2019,Oct,Fri,17,Goods Vehicle,17:00:00,Slight,Slight,2,4,Male,36-45,Daylight,70,Rochdale,-2.085360721204189,53.619011110447985
201906XP63461,2019-10-18,2019,Oct,Fri,17,Goods Vehicle,17:00:00,Slight,Slight,2,4,Male,16-20,Daylight,70,Rochdale,-2.085360721204189,53.619011110447985
201906XP63461,2019-10-18,2019,Oct,Fri,17,Goods Vehicle,17:00:00,Slight,Slight,2,4,Female,0-5,Daylight,70,Rochdale,-2.085360721204189,53.619011110447985
201906XP63516,2019-10-13,2019,Oct,Sun,11,Car,11:31:00,Slight,Slight,3,3,Male,26-35,Daylight,70,Rochdale,-2.108297433573445,53.602687833618276
201906XP63516,2019-10-13,2019,Oct,Sun,11,Car,11:31:00,Slight,Slight,3,3,Female,36-45,Daylight,70,Rochdale,-2.108297433573445,53.602687833618276
201906XP63516,2019-10-13,2019,Oct,Sun,11,Car,11:31:00,Slight,Slight,3,3,Female,0-5,Daylight,70,Rochdale,-2.108297433573445,53.602687833618276
201906XP63517,2019-10-16,2019,Oct,Wed,8,Goods Vehicle,08:30:00,Slight,Slight,2,2,Male,26-35,Daylight,70,Rochdale,-2.0896270689060863,53.61340831348624
201906XP63517,2019-10-16,2019,Oct,Wed,8,Goods Vehicle,08:30:00,Slight,Slight,2,2,Female,16-20,Daylight,70,Rochdale,-2.0896270689060863,53.61340831348624
201906XP63518,2019-10-16,2019,Oct,Wed,12,Car,12:50:00,Slight,Slight,2,1,Male,26-35,Daylight,70,Rochdale,-2.2037283509793286,53.577737572124015
201906XP63626,2019-10-26,2019,Oct,Sat,8,Car,08:30:00,Slight,Slight,2,1,Female,21-25,Daylight,70,Rochdale,-2.271620269652165,53.58084733531461
201906XP63674,2019-10-26,2019,Oct,Sat,10,Car,10:45:00,Slight,Slight,1,2,Female,26-35,Daylight,70,Rochdale,-2.045261475044378,53.62593603170941
201906XP63674,2019-10-26,2019,Oct,Sat,10,Car,10:45:00,Slight,Slight,1,2,Female,26-35,Daylight,70,Rochdale,-2.045261475044378,53.62593603170941
201906XP63732,2019-11-02,2019,Nov,Sat,13,Car,13:25:00,Slight,Slight,3,2,Female,36-45,Daylight,70,Rochdale,-2.089702378739703,53.61328242158255
201906XP63732,2019-11-02,2019,Nov,Sat,13,Car,13:25:00,Slight,Slight,3,2,Male,6-10,Daylight,70,Rochdale,-2.089702378739703,53.61328242158255
201906XP63785,2019-10-29,2019,Oct,Tue,17,Car,17:28:00,Fatal,Fatal,1,1,Male,Over 75,Dark,30,Rochdale,-2.2285526596715117,53.56847964757344
201906XP63804,2019-10-01,2019,Oct,Tue,19,Car,19:30:00,Slight,Slight,2,1,Male,16-20,Daylight,70,Rochdale,-2.2416531702463587,53.56216204211484
201906XP64583,2019-11-20,2019,Nov,Wed,12,Car,12:30:00,Slight,Slight,2,1,Male,46-55,Daylight,70,Rochdale,-2.1064410363290746,53.60361529334593
201906XP64877,2019-11-19,2019,Nov,Tue,6,Car,06:38:00,Slight,Slight,4,2,Male,16-20,Dark,70,Rochdale,-2.238810313340809,53.56402834242838
201906XP64877,2019-11-19,2019,Nov,Tue,6,Car,06:38:00,Slight,Slight,4,2,Female,21-25,Dark,70,Rochdale,-2.238810313340809,53.56402834242838
201906XP65114,2019-11-21,2019,Nov,Thu,8,Bus or Coach,08:24:00,Slight,Slight,2,1,Male,46-55,Daylight,70,Rochdale,-2.2364838440872927,53.53944084476552
201906XP65865,2019-12-07,2019,Dec,Sat,3,Car,03:35:00,Slight,Slight,2,2,Female,26-35,Dark,70,Rochdale,-2.1576120552361235,53.587883185659415
201906XP65865,2019-12-07,2019,Dec,Sat,3,Car,03:35:00,Slight,Slight,2,2,Male,26-35,Dark,70,Rochdale,-2.1576120552361235,53.587883185659415
201906XP66117,2019-12-20,2019,Dec,Fri,20,Pedestrian,20:15:00,Fatal,Fatal,6,1,Male,26-35,Dark,70,Rochdale,-2.2724036878702667,53.58288589923134
201906XP66334,2019-12-20,2019,Dec,Fri,14,Car,14:25:00,Serious,Slight,5,3,Female,56-65,Daylight,70,Rochdale,-2.0329261991559266,53.62926572598855
201906XP66334,2019-12-20,2019,Dec,Fri,14,Car,14:25:00,Serious,Serious,5,3,Female,21-25,Daylight,70,Rochdale,-2.0329261991559266,53.62926572598855
201906XP66334,2019-12-20,2019,Dec,Fri,14,Car,14:25:00,Serious,Slight,5,3,Female,36-45,Daylight,70,Rochdale,-2.0329261991559266,53.62926572598855
201906XP66395,2019-12-28,2019,Dec,Sat,18,Car,18:15:00,Serious,Serious,2,1,Female,26-35,Dark,70,Rochdale,-2.0549212610565344,53.624502841817595
201906XP67339,2019-12-05,2019,Dec,Thu,22,Car,22:30:00,Slight,Slight,2,3,Male,36-45,Dark,70,Rochdale,-2.0736543213848098,53.62453768113309
201906XP67339,2019-12-05,2019,Dec,Thu,22,Car,22:30:00,Slight,Slight,2,3,Male,16-20,Dark,70,Rochdale,-2.0736543213848098,53.62453768113309
201906XP67339,2019-12-05,2019,Dec,Thu,22,Car,22:30:00,Slight,Slight,2,3,Female,21-25,Dark,70,Rochdale,-2.0736543213848098,53.62453768113309
201906XQ52747,2019-01-11,2019,Jan,Fri,18,Car,18:15:00,Slight,Slight,3,5,Male,36-45,Dark,70,Oldham,-2.1407321480603136,53.51794806839757
201906XQ52747,2019-01-11,2019,Jan,Fri,18,Car,18:15:00,Slight,Slight,3,5,Female,6-10,Dark,70,Oldham,-2.1407321480603136,53.51794806839757
201906XQ52747,2019-01-11,2019,Jan,Fri,18,Car,18:15:00,Slight,Slight,3,5,Female,6-10,Dark,70,Oldham,-2.1407321480603136,53.51794806839757
201906XQ52747,2019-01-11,2019,Jan,Fri,18,Car,18:15:00,Slight,Slight,3,5,Female,6-10,Dark,70,Oldham,-2.1407321480603136,53.51794806839757
201906XQ52747,2019-01-11,2019,Jan,Fri,18,Car,18:15:00,Slight,Slight,3,5,Male,26-35,Dark,70,Oldham,-2.1407321480603136,53.51794806839757
201906XQ52762,2019-01-15,2019,Jan,Tue,12,Car,12:05:00,Slight,Slight,2,1,Female,46-55,Daylight,70,Oldham,-2.1430624250691315,53.520237335871244
201906XQ53861,2019-02-23,2019,Feb,Sat,18,Car,18:43:00,Slight,Slight,2,3,Female,21-25,Dark,70,Oldham,-2.147743534541216,53.56077809291708
201906XQ53861,2019-02-23,2019,Feb,Sat,18,Car,18:43:00,Slight,Slight,2,3,Female,21-25,Dark,70,Oldham,-2.147743534541216,53.56077809291708
201906XQ53861,2019-02-23,2019,Feb,Sat,18,Car,18:43:00,Slight,Slight,2,3,Female,16-20,Dark,70,Oldham,-2.147743534541216,53.56077809291708
201906XQ56768,2019-05-09,2019,May,Thu,17,Car,17:54:00,Slight,Slight,3,2,Female,21-25,Daylight,70,Oldham,-2.1403551417670257,53.5179575007648
201906XQ56768,2019-05-09,2019,May,Thu,17,Car,17:54:00,Slight,Slight,3,2,Male,26-35,Daylight,70,Oldham,-2.1403551417670257,53.5179575007648
201906XQ57196,2019-05-28,2019,May,Tue,10,Powered 2 Wheeler,10:35:00,Serious,Serious,2,1,Male,36-45,Daylight,70,Oldham,-2.130798030849761,53.50477339471742
201906XQ57503,2019-05-30,2019,May,Thu,12,Powered 2 Wheeler,12:03:00,Slight,Slight,2,1,Male,26-35,Daylight,70,Oldham,-2.1447217183434475,53.520307242452176
201906XQ57827,2019-06-13,2019,Jun,Thu,16,Car,16:25:00,Slight,Slight,4,1,Male,46-55,Daylight,70,Oldham,-2.12597177074503,53.49913386758089
201906XQ58292,2019-06-22,2019,Jun,Sat,18,Car,18:00:00,Serious,Serious,3,1,Male,36-45,Daylight,70,Oldham,-2.144147894983379,53.560009492006394
201906XQ59748,2019-07-20,2019,Jul,Sat,12,Car,12:30:00,Slight,Slight,11,8,Female,26-35,Daylight,70,Oldham,-2.1272261586113888,53.50019316904173
201906XQ59748,2019-07-20,2019,Jul,Sat,12,Car,12:30:00,Slight,Slight,11,8,Male,Over 75,Daylight,70,Oldham,-2.1272261586113888,53.50019316904173
201906XQ59748,2019-07-20,2019,Jul,Sat,12,Car,12:30:00,Slight,Slight,11,8,Male,36-45,Daylight,70,Oldham,-2.1272261586113888,53.50019316904173
201906XQ59748,2019-07-20,2019,Jul,Sat,12,Car,12:30:00,Slight,Slight,11,8,Male,36-45,Daylight,70,Oldham,-2.1272261586113888,53.50019316904173
201906XQ59748,2019-07-20,2019,Jul,Sat,12,Car,12:30:00,Slight,Slight,11,8,Male,16-20,Daylight,70,Oldham,-2.1272261586113888,53.50019316904173
201906XQ59748,2019-07-20,2019,Jul,Sat,12,Car,12:30:00,Slight,Slight,11,8,Male,11-15,Daylight,70,Oldham,-2.1272261586113888,53.50019316904173
201906XQ59748,2019-07-20,2019,Jul,Sat,12,Car,12:30:00,Slight,Slight,11,8,Male,11-15,Daylight,70,Oldham,-2.1272261586113888,53.50019316904173
201906XQ59748,2019-07-20,2019,Jul,Sat,12,Car,12:30:00,Slight,Slight,11,8,Male,46-55,Daylight,70,Oldham,-2.1272261586113888,53.50019316904173
201906XQ61346,2019-09-02,2019,Sep,Mon,8,Car,08:00:00,Slight,Slight,2,2,Female,36-45,Daylight,70,Oldham,-2.1361928711017115,53.513333303029945
201906XQ61346,2019-09-02,2019,Sep,Mon,8,Car,08:00:00,Slight,Slight,2,2,Male,46-55,Daylight,70,Oldham,-2.1361928711017115,53.513333303029945
2020060015250,2020-01-07,2020,Jan,Tue,19,Car,19:21:00,Slight,Slight,3,2,Male,36-45,Dark,30,Stockport,-2.0593886665482555,53.3610681504513
2020060015250,2020-01-07,2020,Jan,Tue,19,Car,19:21:00,Slight,Slight,3,2,Male,Over 75,Dark,30,Stockport,-2.0593886665482555,53.3610681504513
2020060065521,2020-01-30,2020,Jan,Thu,17,Car,17:40:00,Slight,Slight,2,1,Female,26-35,Dark,30,Stockport,-2.160651149055534,53.4014592271184
2020060373934,2020-06-26,2020,Jun,Fri,17,Car,17:00:00,Serious,Serious,2,1,Female,26-35,Daylight,50,Stockport,-2.114590629974626,53.365270427014586
2020060746560,2020-12-03,2020,Dec,Thu,18,Car,18:20:00,Slight,Slight,2,1,Male,21-25,Dark,30,Stockport,-2.1994842014903364,53.35627778989846
2020060769803,2020-12-19,2020,Dec,Sat,10,Car,10:25:00,Slight,Slight,1,1,Female,21-25,Daylight,60,Stockport,-2.2264827253806505,53.36188340833516
2020060786968,2020-12-28,2020,Dec,Mon,9,Car,09:18:00,Slight,Slight,1,1,Female,46-55,Daylight,70,Stockport,-2.2117055653590856,53.357596019075125
2020060958615,2020-06-20,2020,Jun,Sat,15,Car,15:10:00,Slight,Slight,2,5,Male,26-35,Daylight,40,Wigan,-2.691806831494987,53.596097893888626
2020060958615,2020-06-20,2020,Jun,Sat,15,Car,15:10:00,Slight,Slight,2,5,Male,26-35,Daylight,40,Wigan,-2.691806831494987,53.596097893888626
2020060958615,2020-06-20,2020,Jun,Sat,15,Car,15:10:00,Slight,Slight,2,5,Female,21-25,Daylight,40,Wigan,-2.691806831494987,53.596097893888626
2020060958615,2020-06-20,2020,Jun,Sat,15,Car,15:10:00,Slight,Slight,2,5,Male,6-10,Daylight,40,Wigan,-2.691806831494987,53.596097893888626
2020060958615,2020-06-20,2020,Jun,Sat,15,Goods Vehicle,15:10:00,Slight,Slight,2,5,Male,26-35,Daylight,40,Wigan,-2.691806831494987,53.596097893888626
2020060974728,2020-08-22,2020,Aug,Sat,12,Car,12:30:00,Serious,Serious,2,3,Female,56-65,Daylight,70,Wigan,-2.697764679877217,53.53585830458402
2020060974728,2020-08-22,2020,Aug,Sat,12,Car,12:30:00,Serious,Slight,2,3,Female,36-45,Daylight,70,Wigan,-2.697764679877217,53.53585830458402
2020060974728,2020-08-22,2020,Aug,Sat,12,Car,12:30:00,Serious,Serious,2,3,Male,36-45,Daylight,70,Wigan,-2.697764679877217,53.53585830458402
2020060982031,2020-09-17,2020,Sep,Thu,8,Car,08:02:00,Slight,Slight,2,1,Male,36-45,Daylight,40,Bolton,-2.410928882037823,53.596916307198256
2020060998057,2020-11-09,2020,Nov,Mon,17,Car,17:17:00,Slight,Slight,2,1,Female,21-25,Dark,70,Wigan,-2.7071575995998955,53.53634242068575
2020060998310,2020-11-12,2020,Nov,Thu,8,Car,08:15:00,Slight,Slight,2,2,Male,46-55,Daylight,50,Rochdale,-2.237167153054035,53.6318481874464
2020060998310,2020-11-12,2020,Nov,Thu,8,Car,08:15:00,Slight,Slight,2,2,Male,26-35,Daylight,50,Rochdale,-2.237167153054035,53.6318481874464
2020062001649,2020-08-17,2020,Aug,Mon,10,Car,10:57:00,Serious,Serious,3,1,Female,46-55,Daylight,70,Wigan,-2.656676309710018,53.49566955723174
202006A166702,2020-01-05,2020,Jan,Sun,6,Car,06:03:00,Serious,Serious,1,1,Female,16-20,Dark,30,Manchester,-2.232610573219945,53.48802577716395
202006A166830,2020-01-08,2020,Jan,Wed,12,Car,12:50:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Manchester,-2.2125546749339486,53.49474157762753
202006A166908,2020-01-02,2020,Jan,Thu,11,Car,11:00:00,Slight,Slight,2,3,Male,46-55,Daylight,30,Manchester,-2.1798500137510226,53.445952021177106
202006A166908,2020-01-02,2020,Jan,Thu,11,Car,11:00:00,Slight,Slight,2,3,Female,56-65,Daylight,30,Manchester,-2.1798500137510226,53.445952021177106
202006A166908,2020-01-02,2020,Jan,Thu,11,Car,11:00:00,Slight,Slight,2,3,Female,56-65,Daylight,30,Manchester,-2.1798500137510226,53.445952021177106
202006A167096,2020-01-07,2020,Jan,Tue,17,Pedestrian,17:04:00,Slight,Slight,1,1,Female,46-55,Dark,30,Manchester,-2.248702433717656,53.479643067902884
202006A167282,2020-01-06,2020,Jan,Mon,18,Car,18:09:00,Slight,Slight,2,1,Male,26-35,Dark,20,Manchester,-2.1906036364712076,53.507200637385985
202006A167327,2020-01-19,2020,Jan,Sun,12,Pedal Cycle,12:00:00,Slight,Slight,2,1,Female,26-35,Daylight,30,Manchester,-2.231402070821088,53.47644200877846
202006A167363,2020-01-13,2020,Jan,Mon,16,Car,16:55:00,Slight,Slight,3,2,Female,36-45,Dark,30,Manchester,-2.208546498882638,53.513417587820754
202006A167363,2020-01-13,2020,Jan,Mon,16,Car,16:55:00,Slight,Slight,3,2,Female,36-45,Dark,30,Manchester,-2.208546498882638,53.513417587820754
202006A167450,2020-01-18,2020,Jan,Sat,16,Taxi or private hire,16:45:00,Slight,Slight,3,5,Female,46-55,Dark,30,Manchester,-2.227921789017751,53.50174218205524
202006A167450,2020-01-18,2020,Jan,Sat,16,Taxi or private hire,16:45:00,Slight,Slight,3,5,Female,26-35,Dark,30,Manchester,-2.227921789017751,53.50174218205524
202006A167450,2020-01-18,2020,Jan,Sat,16,Taxi or private hire,16:45:00,Slight,Slight,3,5,Female,26-35,Dark,30,Manchester,-2.227921789017751,53.50174218205524
202006A167450,2020-01-18,2020,Jan,Sat,16,Taxi or private hire,16:45:00,Slight,Slight,3,5,Female,26-35,Dark,30,Manchester,-2.227921789017751,53.50174218205524
202006A167450,2020-01-18,2020,Jan,Sat,16,Taxi or private hire,16:45:00,Slight,Slight,3,5,Female,26-35,Dark,30,Manchester,-2.227921789017751,53.50174218205524
202006A168158,2020-01-31,2020,Jan,Fri,17,Pedestrian,17:20:00,Serious,Serious,1,1,Female,21-25,Dark,30,Manchester,-2.2274599509262982,53.47744730443572
202006A168509,2020-02-16,2020,Feb,Sun,3,Pedestrian,03:25:00,Fatal,Fatal,1,1,Male,36-45,Dark,30,Manchester,-2.2307185571626658,53.48375094713284
