"Accident Index","Year","VehicleReferenceNumber","CasualtyNumber","CasualtyClass","Sex","AgeBandOfCasualty","CasualtySeverity","PedLocation","PedMovement","CarPassenger","BusPassenger","PedInjWork","CasTypeCode"
"104724912020",2020,1,1,1,1,4,2,0,0,0,0,0,5
"104725382020",2020,1,1,1,1,4,3,0,0,0,0,0,9
"104725382020",2020,2,2,1,1,7,3,0,0,0,0,0,9
"104725382020",2020,2,4,2,2,6,3,0,0,1,0,0,9
"104725382020",2020,3,3,1,2,6,3,0,0,0,0,0,9
"104725442020",2020,2,1,2,1,4,3,0,0,1,0,0,9
"104726002020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"104726002020",2020,2,2,2,1,5,3,0,0,1,0,0,9
"104726282020",2020,2,1,1,1,3,3,0,0,0,0,0,1
"104726562020",2020,2,1,1,1,3,3,0,0,0,0,0,1
"104727842020",2020,1,1,1,1,6,2,0,0,0,0,0,5
"104728192020",2020,2,1,1,1,6,3,0,0,0,0,0,5
"104728312020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"104728362020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"104728492020",2020,2,1,1,2,8,3,0,0,0,0,0,9
"104730702020",2020,1,1,3,1,4,3,9,8,0,0,0,0
"104730962020",2020,1,1,1,1,4,3,0,0,0,0,0,1
"104731672020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"104731672020",2020,1,3,2,2,6,3,0,0,1,0,0,9
"104731672020",2020,2,2,1,1,10,3,0,0,0,0,0,9
"104733942020",2020,2,1,1,1,3,3,0,0,0,0,0,1
"104735792020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"104735892020",2020,2,1,2,1,8,3,0,0,1,0,0,9
"104736022020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"104736852020",2020,2,1,1,1,9,1,0,0,0,0,0,1
"104737112020",2020,2,1,1,1,8,2,0,0,0,0,0,9
"104737242020",2020,2,1,1,1,7,3,0,0,0,0,0,14
"104737242020",2020,2,2,2,1,6,3,0,0,1,0,0,14
"104737242020",2020,2,3,2,1,6,3,0,0,1,0,0,14
"104737242020",2020,2,4,2,1,5,3,0,0,2,0,0,14
"104737672020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"104737712020",2020,2,1,1,1,4,3,0,0,0,0,0,9
"104737712020",2020,2,2,2,2,4,3,0,0,1,0,0,9
"104737912020",2020,1,1,1,1,3,3,0,0,0,0,0,1
"104738532020",2020,1,1,3,2,2,3,5,2,0,0,2,0
"104739672020",2020,2,1,2,1,6,3,0,0,1,0,0,9
"104740822020",2020,1,1,1,1,5,3,0,0,0,0,0,19
"104740822020",2020,2,2,1,1,5,3,0,0,0,0,0,9
"104740872020",2020,2,1,1,2,8,3,0,0,0,0,0,9
"104740872020",2020,2,2,2,1,8,3,0,0,1,0,0,9
"104740872020",2020,2,3,2,2,5,3,0,0,2,0,0,9
"104740872020",2020,2,4,2,1,6,3,0,0,2,0,0,9
"104741492020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"104741782020",2020,2,1,2,1,4,3,0,0,1,0,0,9
"104741782020",2020,2,2,1,1,5,3,0,0,0,0,0,9
"104741812020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"104741812020",2020,1,3,2,1,5,3,0,0,1,0,0,9
"104741812020",2020,1,4,2,1,5,3,0,0,1,0,0,9
"104741812020",2020,2,2,1,1,6,3,0,0,0,0,0,9
"104741812020",2020,2,5,2,1,4,3,0,0,2,0,0,9
"104741812020",2020,2,6,2,1,4,3,0,0,2,0,0,9
"104742242020",2020,1,1,3,1,4,3,1,1,0,0,0,0
"104742272020",2020,1,1,1,1,4,2,0,0,0,0,0,3
"104743012020",2020,1,1,3,1,1,3,5,3,0,0,0,0
"104743792020",2020,1,1,1,1,4,2,0,0,0,0,0,2
"104743792020",2020,2,2,1,1,8,2,0,0,0,0,0,1
"104744372020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"104745972020",2020,2,1,1,1,7,3,0,0,0,0,0,8
"104746272020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"104746532020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"104746642020",2020,2,1,1,2,4,2,0,0,0,0,0,9
"104746732020",2020,1,1,1,1,9,3,0,0,0,0,0,8
"104746732020",2020,2,2,1,2,5,2,0,0,0,0,0,4
"104747652020",2020,2,2,2,1,1,3,0,0,2,0,0,9
"104747652020",2020,3,1,1,2,7,3,0,0,0,0,0,9
"104749822020",2020,1,1,1,1,8,2,0,0,0,0,0,9
"104749822020",2020,1,2,2,1,4,2,0,0,2,0,0,9
"104751512020",2020,1,1,1,2,6,3,0,0,0,0,0,9
"104752042020",2020,2,1,1,1,6,3,0,0,0,0,0,19
"104752802020",2020,2,1,2,1,6,3,0,0,0,4,0,18
"104753372020",2020,2,1,2,2,8,3,0,0,1,0,0,9
"104754162020",2020,2,1,1,1,9,2,0,0,0,0,0,1
"104754972020",2020,1,1,3,1,3,3,1,1,0,0,0,0
"104756562020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"104757762020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"104757952020",2020,1,1,3,2,6,1,4,1,0,0,0,0
"104758472020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"104760092020",2020,1,1,3,1,10,2,5,9,0,0,0,0
"104760882020",2020,2,1,3,1,8,2,8,5,0,0,0,0
"104760922020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"104761052020",2020,2,1,1,2,5,3,0,0,0,0,0,9
"104762402020",2020,2,1,1,2,8,3,0,0,0,0,0,1
"104763762020",2020,2,1,1,1,5,3,0,0,0,0,0,1
"104764042020",2020,1,1,3,1,1,2,5,1,0,0,0,0
"104764622020",2020,2,1,1,1,3,3,0,0,0,0,0,1
"104764912020",2020,1,1,1,1,5,2,0,0,0,0,0,4
"104765552020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"104765612020",2020,1,1,3,2,9,3,6,9,0,0,0,0
"104765842020",2020,1,1,3,2,5,2,6,9,0,0,0,0
"104765972020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"104766002020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"104766002020",2020,2,2,2,2,6,3,0,0,1,0,0,9
"104766422020",2020,1,1,1,2,5,3,0,0,0,0,0,9
"104766422020",2020,1,3,2,2,4,3,0,0,2,0,0,9
"104766422020",2020,1,4,2,2,5,3,0,0,1,0,0,9
"104766422020",2020,2,2,1,1,4,3,0,0,0,0,0,9
"104767182020",2020,1,1,3,2,8,3,1,1,0,0,0,0
"104767692020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"104768002020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"104768002020",2020,2,2,2,1,5,3,0,0,1,0,0,9
"104769592020",2020,1,1,1,1,9,3,0,0,0,0,0,9
"104769722020",2020,1,1,1,1,4,3,0,0,0,0,0,4
"104771772020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"104772092020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"104772092020",2020,2,2,2,1,7,3,0,0,1,0,0,9
"104772092020",2020,2,3,2,1,4,3,0,0,2,0,0,9
"104772092020",2020,2,4,2,1,4,3,0,0,2,0,0,9
"104774332020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"104774332020",2020,1,2,2,1,6,2,0,0,1,0,0,9
"104775912020",2020,2,1,1,1,7,2,0,0,0,0,0,1
"104776102020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"104776102020",2020,2,2,2,2,7,3,0,0,1,0,0,9
"104776802020",2020,3,1,1,2,8,3,0,0,0,0,0,9
"104776802020",2020,3,2,2,2,7,3,0,0,2,0,0,9
"104777542020",2020,3,1,1,2,5,3,0,0,0,0,0,9
"104777542020",2020,3,2,2,1,6,3,0,0,1,0,0,9
"104777882020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"104777882020",2020,2,2,2,2,7,3,0,0,1,0,0,9
"104780252020",2020,1,1,3,1,8,3,5,3,0,0,0,0
"104780252020",2020,1,2,3,1,4,3,5,3,0,0,0,0
"104780332020",2020,2,1,1,1,8,2,0,0,0,0,0,4
"104781232020",2020,1,2,1,1,6,3,0,0,0,0,0,9
"104781232020",2020,2,1,1,2,5,2,0,0,0,0,0,9
"104781742020",2020,2,1,1,1,5,2,0,0,0,0,0,19
"104782722020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"104783362020",2020,1,1,3,2,3,3,5,1,0,0,0,0
"104783572020",2020,1,1,3,2,3,3,5,2,0,0,0,0
"104784672020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"104784672020",2020,2,2,2,2,6,3,0,0,1,0,0,9
"104784702020",2020,1,1,1,1,5,2,0,0,0,0,0,9
"104785032020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"104785032020",2020,2,2,2,2,1,3,0,0,2,0,0,9
"104785032020",2020,2,3,2,2,3,3,0,0,1,0,0,9
"104785032020",2020,2,4,2,2,2,3,0,0,2,0,0,9
"104787562020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"104787702020",2020,2,1,1,1,10,3,0,0,0,0,0,9
"104787702020",2020,2,2,2,2,10,3,0,0,1,0,0,9
"104788612020",2020,2,1,1,1,4,3,0,0,0,0,0,3
"104788822020",2020,2,1,1,1,10,3,0,0,0,0,0,9
"104790042020",2020,2,1,1,1,9,3,0,0,0,0,0,8
"104790412020",2020,2,1,1,1,9,3,0,0,0,0,0,9
"104790532020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"104790532020",2020,1,2,2,1,5,3,0,0,1,0,0,9
"104790532020",2020,1,3,2,1,5,3,0,0,2,0,0,9
"104791182020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"104794762020",2020,1,2,2,2,6,3,0,0,2,0,0,9
"104794762020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106665552020",2020,1,1,1,1,6,1,0,0,0,0,0,9
"106669222020",2020,1,1,3,1,9,3,5,1,0,0,2,0
"106671902020",2020,1,1,3,1,3,3,5,3,0,0,0,0
"106672402020",2020,1,1,1,1,6,2,0,0,0,0,0,9
"106673402020",2020,2,1,1,1,10,2,0,0,0,0,0,5
"106675472020",2020,1,1,3,2,4,3,1,1,0,0,0,0
"106676132020",2020,2,1,1,1,7,2,0,0,0,0,0,9
"106677492020",2020,1,1,3,1,3,3,5,4,0,0,0,0
"106677762020",2020,1,1,3,1,2,3,1,1,0,0,0,0
"106680042020",2020,2,1,1,1,6,3,0,0,0,0,0,8
"106680042020",2020,2,2,2,1,4,3,0,0,1,0,0,8
"106680042020",2020,2,3,2,1,4,3,0,0,2,0,0,8
"106680152020",2020,2,1,1,1,10,3,0,0,0,0,0,5
"106680502020",2020,1,1,1,1,4,3,0,0,0,0,0,2
"106680502020",2020,1,2,3,2,3,3,4,1,0,0,0,0
"106680742020",2020,1,1,3,2,10,2,5,3,0,0,0,0
"106681562020",2020,1,1,1,1,4,3,0,0,0,0,0,9
"106681562020",2020,1,2,2,1,4,3,0,0,1,0,0,9
"106681562020",2020,1,3,2,1,4,3,0,0,2,0,0,9
"106681562020",2020,1,4,2,1,4,3,0,0,2,0,0,9
"106681562020",2020,1,5,2,1,4,3,0,0,2,0,0,9
"106682682020",2020,2,1,1,2,5,3,0,0,0,0,0,9
"106687232020",2020,2,1,1,2,5,3,0,0,0,0,0,9
"106687562020",2020,2,1,1,2,8,3,0,0,0,0,0,9
"106687752020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106689872020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"106690372020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106690632020",2020,1,1,1,1,8,2,0,0,0,0,0,9
"106691302020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"106691512020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106692432020",2020,1,1,1,1,4,3,0,0,0,0,0,4
"106693242020",2020,2,1,1,2,6,3,0,0,0,0,0,4
"106693432020",2020,1,1,1,2,8,3,0,0,0,0,0,9
"106693432020",2020,2,2,1,2,8,3,0,0,0,0,0,9
"106694802020",2020,1,1,3,1,9,3,1,9,0,0,0,0
"106696092020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"106698602020",2020,1,1,3,2,3,3,5,3,0,0,0,0
"106699452020",2020,1,1,2,2,6,3,0,0,2,0,0,9
"106699762020",2020,1,1,1,1,11,2,0,0,0,0,0,9
"106699762020",2020,1,2,2,2,11,2,0,0,1,0,0,9
"106699802020",2020,1,1,3,2,3,3,5,3,0,0,0,0
"106699822020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"106699822020",2020,2,2,1,2,8,3,0,0,0,0,0,9
"106699832020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"106699862020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"106699862020",2020,2,2,2,2,9,3,0,0,1,0,0,9
"106699902020",2020,1,1,1,1,10,3,0,0,0,0,0,9
"106699902020",2020,2,2,1,1,7,3,0,0,0,0,0,9
"106699982020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106700192020",2020,1,2,1,1,6,3,0,0,0,0,0,9
"106700192020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"106700452020",2020,1,1,1,1,4,3,0,0,0,0,0,9
"106700512020",2020,1,1,2,1,7,2,0,0,1,0,0,9
"106700512020",2020,1,2,2,2,8,1,0,0,2,0,0,9
"106700512020",2020,1,3,2,2,8,2,0,0,2,0,0,9
"106700612020",2020,1,1,3,2,3,3,1,3,0,0,0,0
"106700972020",2020,2,1,1,1,8,3,0,0,0,0,0,1
"106702022020",2020,1,1,1,1,10,3,0,0,0,0,0,9
"106702022020",2020,2,2,1,1,7,3,0,0,0,0,0,9
"106702042020",2020,1,2,1,2,8,3,0,0,0,0,0,9
"106702042020",2020,2,1,1,2,9,3,0,0,0,0,0,9
"106702852020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"106703202020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106703502020",2020,1,1,3,2,8,3,5,1,0,0,0,0
"106704442020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"106704682020",2020,1,1,1,1,11,3,0,0,0,0,0,9
"106704682020",2020,3,2,2,2,11,3,0,0,1,0,0,9
"106704682020",2020,3,3,2,2,9,3,0,0,2,0,0,9
"106704682020",2020,3,4,2,1,9,3,0,0,2,0,0,9
"106705292020",2020,2,1,1,1,6,2,0,0,0,0,0,1
"106705692020",2020,1,1,3,1,6,3,5,1,0,0,0,0
"106707392020",2020,2,1,1,1,10,3,0,0,0,0,0,1
"106709002020",2020,1,1,1,1,9,3,0,0,0,0,0,1
"106709202020",2020,1,1,3,2,8,3,5,3,0,0,0,0
"106709252020",2020,1,1,2,2,6,3,0,0,1,0,0,9
"106709632020",2020,1,1,1,1,4,2,0,0,0,0,0,9
"106709832020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"106709832020",2020,2,2,1,1,10,3,0,0,0,0,0,9
"106710472020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"106710472020",2020,2,2,1,1,6,3,0,0,0,0,0,9
"106710472020",2020,2,3,2,1,5,3,0,0,1,0,0,9
"106710742020",2020,2,1,1,1,4,3,0,0,0,0,0,9
"106711092020",2020,1,1,2,1,8,3,0,0,1,0,0,9
"106711692020",2020,2,1,1,2,5,3,0,0,0,0,0,1
"106711892020",2020,1,1,2,1,9,2,0,0,0,3,0,11
"106711892020",2020,1,2,2,1,6,2,0,0,0,4,0,11
"106711892020",2020,1,3,2,1,9,3,0,0,0,4,0,11
"106711892020",2020,1,4,2,1,9,2,0,0,0,4,0,11
"106711892020",2020,1,5,2,2,9,3,0,0,0,4,0,11
"106711892020",2020,1,6,2,2,6,3,0,0,0,4,0,11
"106711892020",2020,1,7,2,2,4,3,0,0,0,4,0,11
"106711892020",2020,1,8,2,1,7,3,0,0,0,4,0,11
"106711892020",2020,1,9,2,1,2,3,0,0,0,4,0,11
"106712902020",2020,1,1,1,2,10,3,0,0,0,0,0,9
"106713332020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"106713382020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"106715202020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"106715772020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"106717162020",2020,2,1,1,1,10,3,0,0,0,0,0,1
"106717512020",2020,1,1,1,1,6,2,0,0,0,0,0,5
"106718612020",2020,2,1,1,1,10,3,0,0,0,0,0,9
"106718812020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"106718942020",2020,1,1,1,1,9,2,0,0,0,0,0,19
"106719632020",2020,2,1,1,1,10,3,0,0,0,0,0,1
"106722922020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106722922020",2020,2,2,2,2,7,3,0,0,1,0,0,9
"106722942020",2020,1,1,1,1,4,2,0,0,0,0,0,2
"106723372020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"106723592020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"106724132020",2020,2,1,1,1,4,3,0,0,0,0,0,1
"106724872020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"106725282020",2020,2,1,1,2,7,2,0,0,0,0,0,1
"106725452020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"106725632020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"106725632020",2020,2,2,1,1,8,3,0,0,0,0,0,9
"106726292020",2020,1,1,3,2,5,3,5,1,0,0,0,0
"106729172020",2020,1,1,3,1,7,3,5,3,0,0,0,0
"106729542020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"106729542020",2020,2,2,2,1,4,3,0,0,1,0,0,9
"106729542020",2020,2,3,2,1,7,3,0,0,2,0,0,9
"106729542020",2020,2,4,2,1,7,3,0,0,2,0,0,9
"106729542020",2020,2,5,2,1,6,3,0,0,2,0,0,9
"106729542020",2020,2,6,2,1,6,3,0,0,2,0,0,9
"106729542020",2020,2,7,2,1,6,3,0,0,2,0,0,9
"106729762020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"106730912020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"106730912020",2020,1,5,2,2,8,3,0,0,2,0,0,9
"106730912020",2020,2,2,1,1,8,3,0,0,0,0,0,9
"106730912020",2020,3,3,1,1,8,3,0,0,0,0,0,9
"106730912020",2020,3,4,2,2,6,3,0,0,2,0,0,9
"106731332020",2020,1,1,1,1,5,2,0,0,0,0,0,9
"106733322020",2020,1,1,1,1,8,2,0,0,0,0,0,4
"106733342020",2020,1,1,1,2,8,3,0,0,0,0,0,9
"106733722020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106733862020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"106733952020",2020,1,1,2,2,5,3,0,0,1,0,0,9
"106733972020",2020,2,1,1,1,7,3,0,0,0,0,0,1
"106736242020",2020,2,1,2,2,6,3,0,0,1,0,0,9
"106738312020",2020,1,1,1,1,6,3,0,0,0,0,0,2
"106738912020",2020,2,1,1,2,10,3,0,0,0,0,0,9
"106739242020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"106739242020",2020,2,2,2,1,6,3,0,0,1,0,0,9
"106739242020",2020,2,3,2,1,2,3,0,0,2,0,0,9
"106740832020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"106740932020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106740932020",2020,2,2,2,1,7,3,0,0,1,0,0,9
"106740932020",2020,2,3,2,1,5,3,0,0,2,0,0,9
"106740932020",2020,2,4,2,1,6,3,0,0,2,0,0,9
"106741912020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"106742882020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"106743112020",2020,2,1,1,1,7,3,0,0,0,0,0,1
"106744402020",2020,2,1,2,1,8,3,0,0,1,0,0,9
"106744512020",2020,1,1,1,1,3,3,0,0,0,0,0,1
"106747422020",2020,1,1,1,1,7,3,0,0,0,0,0,19
"106748192020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"106748582020",2020,1,1,3,2,2,3,5,3,0,0,0,0
"106749072020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106749322020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"106749802020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"106749802020",2020,2,2,1,1,11,3,0,0,0,0,0,9
"106749802020",2020,2,3,2,2,11,3,0,0,1,0,0,9
"106751172020",2020,1,1,3,1,6,1,10,9,0,0,0,0
"106751282020",2020,1,1,3,1,3,2,5,3,0,0,0,0
"106751312020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106752542020",2020,2,1,1,1,7,3,0,0,0,0,0,1
"106752962020",2020,2,1,1,1,6,1,0,0,0,0,0,5
"106753592020",2020,1,1,3,1,3,3,1,1,0,0,0,0
"106753882020",2020,1,1,3,1,4,2,1,1,0,0,0,0
"106755072020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"106756542020",2020,2,1,1,1,7,3,0,0,0,0,0,14
"106759152020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"106760542020",2020,2,1,1,1,7,3,0,0,0,0,0,14
"106760772020",2020,1,1,2,1,7,3,0,0,0,4,0,11
"106760802020",2020,2,1,1,1,8,3,0,0,0,0,0,8
"106761182020",2020,2,1,1,1,8,2,0,0,0,0,0,1
"106761342020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"106761342020",2020,2,2,1,1,7,3,0,0,0,0,0,14
"106762122020",2020,1,1,1,1,6,3,0,0,0,0,0,1
"106762182020",2020,1,1,3,1,3,3,10,9,0,0,0,0
"106762602020",2020,1,1,3,1,2,3,10,9,0,0,0,0
"106765532020",2020,1,1,1,1,9,2,0,0,0,0,0,3
"106765642020",2020,2,1,1,1,5,3,0,0,0,0,0,3
"106765722020",2020,3,1,1,1,9,3,0,0,0,0,0,9
"106766272020",2020,1,1,1,2,9,3,0,0,0,0,0,9
"106766732020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"106766772020",2020,2,1,1,2,9,3,0,0,0,0,0,9
"106766772020",2020,3,2,1,1,6,3,0,0,0,0,0,9
"106767112020",2020,1,1,3,1,11,3,1,1,0,0,0,0
"106767222020",2020,2,1,1,1,8,2,0,0,0,0,0,1
"106768542020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"106769012020",2020,2,1,1,1,9,3,0,0,0,0,0,1
"106769192020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106769642020",2020,2,1,1,2,8,3,0,0,0,0,0,9
"106769712020",2020,1,1,1,1,4,2,0,0,0,0,0,2
"106770232020",2020,2,1,2,1,2,3,0,0,2,0,0,9
"106772232020",2020,2,1,2,2,3,3,0,0,2,0,0,9
"106773112020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"106773112020",2020,2,2,2,1,7,3,0,0,1,0,0,9
"106773262020",2020,1,1,1,1,4,3,0,0,0,0,0,9
"106774512020",2020,1,1,1,2,7,2,0,0,0,0,0,9
"106774532020",2020,1,1,3,1,1,2,4,1,0,0,0,0
"106775892020",2020,1,1,1,1,5,2,0,0,0,0,0,9
"106775892020",2020,2,2,1,2,8,2,0,0,0,0,0,9
"106777282020",2020,2,1,1,1,6,3,0,0,0,0,0,3
"106777592020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106780262020",2020,1,1,3,1,10,2,10,9,0,0,0,0
"106780532020",2020,1,1,1,1,5,2,0,0,0,0,0,3
"106780602020",2020,1,1,1,2,4,3,0,0,0,0,0,9
"106780802020",2020,1,1,1,1,4,3,0,0,0,0,0,9
"106780942020",2020,1,1,2,2,6,2,0,0,1,0,0,9
"106781042020",2020,1,1,1,2,6,3,0,0,0,0,0,9
"106781442020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"106781652020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"106781772020",2020,2,1,1,2,8,2,0,0,0,0,0,1
"106781862020",2020,2,1,1,1,7,3,0,0,0,0,0,1
"106782792020",2020,1,1,3,1,3,3,5,1,0,0,0,0
"106782962020",2020,1,1,3,1,10,3,5,1,0,0,0,0
"106784422020",2020,1,1,1,2,6,3,0,0,0,0,0,2
"106784602020",2020,1,1,3,1,6,1,5,4,0,0,0,0
"106784732020",2020,1,1,3,1,1,2,5,2,0,0,0,0
"106784782020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"106784982020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"106786962020",2020,2,1,1,1,9,3,0,0,0,0,0,9
"106788062020",2020,1,1,3,2,8,3,5,1,0,0,0,0
"106789302020",2020,1,1,3,1,3,3,5,1,0,0,0,0
"106789582020",2020,2,1,1,1,8,3,0,0,0,0,0,1
"106790322020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"106790322020",2020,2,2,2,2,6,3,0,0,1,0,0,9
"106790432020",2020,2,1,2,1,6,3,0,0,2,0,0,9
"106791892020",2020,1,1,3,1,3,3,5,3,0,0,0,0
"106792292020",2020,2,1,1,2,5,3,0,0,0,0,0,9
"106792292020",2020,2,2,2,2,9,3,0,0,1,0,0,9
"106792292020",2020,2,3,2,2,3,3,0,0,2,0,0,9
"106953922020",2020,1,1,3,1,11,3,1,3,0,0,0,0
"107665962020",2020,1,1,3,2,6,3,5,9,0,0,2,0
"107669362020",2020,1,1,1,1,6,3,0,0,0,0,0,4
"107669362020",2020,1,2,2,1,4,3,0,0,0,0,0,4
"107669942020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"107672002020",2020,1,1,2,2,3,3,0,0,1,0,0,9
"107672442020",2020,1,1,3,2,3,3,4,1,0,0,0,0
"107673382020",2020,1,1,2,2,7,3,0,0,1,0,0,9
"107673622020",2020,1,1,3,1,1,3,1,1,0,0,0,0
"107673922020",2020,1,1,3,1,10,2,5,3,0,0,0,0
"107674262020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"107674262020",2020,2,2,1,2,7,3,0,0,0,0,0,9
"107675032020",2020,1,1,1,2,6,2,0,0,0,0,0,9
"107675502020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"107675502020",2020,2,2,2,2,3,3,0,0,2,0,0,9
"107675702020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"107675952020",2020,2,1,1,1,6,3,0,0,0,0,0,5
"107675962020",2020,2,1,1,2,9,3,0,0,0,0,0,9
"107676012020",2020,1,1,3,1,6,2,1,1,0,0,0,0
"107676142020",2020,1,1,3,2,10,2,4,3,0,0,0,0
"107676872020",2020,1,1,3,1,8,3,5,9,0,0,0,0
"107677512020",2020,1,1,3,1,10,3,4,1,0,0,0,0
"107677872020",2020,1,1,3,2,2,3,5,3,0,0,0,0
"107677872020",2020,1,2,3,2,4,3,5,3,0,0,0,0
"107678362020",2020,1,1,3,2,3,3,5,3,0,0,0,0
"107679272020",2020,1,1,3,1,6,2,4,3,0,0,0,0
"107679432020",2020,1,1,1,2,8,3,0,0,0,0,0,9
"107679512020",2020,1,2,2,2,7,3,0,0,1,0,0,9
"107679512020",2020,1,3,2,2,3,3,0,0,2,0,0,9
"107679512020",2020,2,1,1,1,4,3,0,0,0,0,0,9
"107679622020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"107679772020",2020,1,1,3,1,10,3,1,3,0,0,0,0
"107681722020",2020,2,1,1,1,3,3,0,0,0,0,0,1
"107681762020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"107681762020",2020,2,2,2,2,5,3,0,0,1,0,0,9
"107681762020",2020,2,3,2,2,6,3,0,0,2,0,0,9
"107681902020",2020,2,1,1,1,5,3,0,0,0,0,0,1
"107682172020",2020,1,1,1,1,9,1,0,0,0,0,0,9
"107682422020",2020,1,1,3,1,3,3,4,1,0,0,0,0
"107682712020",2020,1,1,3,2,3,3,6,9,0,0,0,0
"107682712020",2020,1,2,3,2,3,2,6,9,0,0,0,0
