AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,long,lat
201606K022493,2016-10-20,Oct,Thu,13,Car,Slight,Daylight,Male,45-49,Bolton,-2.435172,53.578579
201606K022493,2016-10-20,Oct,Thu,13,Car,Slight,Daylight,Female,40-44,Bolton,-2.435172,53.578579
201606K022493,2016-10-20,Oct,Thu,13,Car,Slight,Daylight,Female,20-24,Bolton,-2.435172,53.578579
201606K022498,2016-11-05,Nov,Sat,18,Powered 2 Wheeler,Slight,Dark,Male,25-29,Bolton,-2.38622,53.585075
201606K022590,2016-11-03,Nov,Thu,1,Car,Slight,Dark,Male,20-24,Bolton,-2.413553,53.576462
201606K022602,2016-11-05,Nov,Sat,0,Car,Slight,Dark,Male,55-59,Bolton,-2.42904,53.600955
201606K022614,2016-11-03,Nov,Thu,16,Pedestrian,Slight,Dark,Female,20-24,Bolton,-2.433298,53.605102
201606K022636,2016-10-21,Oct,Fri,20,Car,Slight,Dark,Female,10-14,Bolton,-2.444009,53.567194
201606K022709,2016-11-07,Nov,Mon,17,Pedal Cycle,Slight,Dark,Male,60-64,Bolton,-2.375436,53.563123
201606K022723,2016-11-05,Nov,Sat,10,Car,Slight,Daylight,Male,25-29,Bolton,-2.43579,53.591691
201606K022725,2016-10-01,Oct,Sat,13,Pedestrian,Slight,Daylight,Female,5-9,Bolton,-2.441677,53.568065
201606K022729,2016-11-02,Nov,Wed,9,Car,Slight,Daylight,Female,20-24,Bolton,-2.409858,53.598865
201606K022729,2016-11-02,Nov,Wed,9,Car,Slight,Daylight,Female,35-39,Bolton,-2.409858,53.598865
201606K022732,2016-11-05,Nov,Sat,12,Pedal Cycle,Slight,Daylight,Male,45-49,Bolton,-2.529059,53.587324
201606K022734,2016-10-30,Oct,Sun,15,Pedal Cycle,Serious,Daylight,Female,20-24,Bolton,-2.527917,53.581756
201606K022796,2016-10-22,Oct,Sat,14,Pedestrian,Slight,Daylight,Male,70-74,Bolton,-2.415889,53.566701
201606K022865,2016-11-02,Nov,Wed,8,Powered 2 Wheeler,Serious,Daylight,Male,45-49,Bolton,-2.376411,53.540226
201606K022930,2016-11-08,Nov,Tue,19,Car,Slight,Dark,Male,40-44,Bolton,-2.52663,53.547515
201606K022964,2016-11-09,Nov,Wed,19,Car,Slight,Dark,Female,20-24,Bolton,-2.417298,53.573321
201606K022964,2016-11-09,Nov,Wed,19,Car,Slight,Dark,Male,25-29,Bolton,-2.417298,53.573321
201606K022964,2016-11-09,Nov,Wed,19,Car,Slight,Dark,Male,30-34,Bolton,-2.417298,53.573321
201606K022964,2016-11-09,Nov,Wed,19,Car,Slight,Dark,Male,30-34,Bolton,-2.417298,53.573321
201606K022964,2016-11-09,Nov,Wed,19,Car,Slight,Dark,Female,30-34,Bolton,-2.417298,53.573321
201606K022970,2016-11-08,Nov,Tue,17,Pedestrian,Slight,Dark,Female,20-24,Bolton,-2.39203,53.54689
201606K022988,2016-11-15,Nov,Tue,8,Car,Slight,Daylight,Male,20-24,Bolton,-2.402784,53.552508
201606K022991,2016-11-18,Nov,Fri,17,Pedestrian,Slight,Dark,Male,75-79,Bolton,-2.445188,53.594604
201606K022998,2016-11-10,Nov,Thu,12,Pedal Cycle,Serious,Daylight,Male,30-34,Bolton,-2.516978,53.536924
201606K023053,2016-11-09,Nov,Wed,16,Pedestrian,Slight,Daylight,Male,60-64,Bolton,-2.432725,53.599288
201606K023062,2016-11-09,Nov,Wed,19,Car,Slight,Dark,Female,20-24,Bolton,-2.402191,53.553724
201606K023062,2016-11-09,Nov,Wed,19,Car,Slight,Dark,Female,40-44,Bolton,-2.402191,53.553724
201606K023071,2016-11-15,Nov,Tue,17,Powered 2 Wheeler,Slight,Dark,Male,15-19,Bolton,-2.394209,53.544223
201606K023078,2016-11-16,Nov,Wed,13,Car,Slight,Daylight,Male,45-49,Bolton,-2.41248,53.563963
201606K023230,2016-11-07,Nov,Mon,13,Pedal Cycle,Serious,Daylight,Male,25-29,Bolton,-2.44799,53.585273
201606K023241,2016-11-18,Nov,Fri,22,Pedestrian,Serious,Dark,Male,65-69,Bolton,-2.398907,53.552755
201606K023322,2016-11-12,Nov,Sat,22,Taxi,Slight,Dark,Male,45-49,Bolton,-2.395168,53.550017
201606K023322,2016-11-12,Nov,Sat,22,Taxi,Slight,Dark,Male,50-54,Bolton,-2.395168,53.550017
201606K023492,2016-11-26,Nov,Sat,23,Pedestrian,Serious,Dark,Male,65-69,Bolton,-2.419438,53.575965
201606K023624,2016-11-25,Nov,Fri,12,Pedestrian,Slight,Daylight,Male,90+,Bolton,-2.546452,53.599461
201606K023666,2016-11-23,Nov,Wed,11,Powered 2 Wheeler,Slight,Daylight,Male,25-29,Bolton,-2.395832,53.58072
201606K023734,2016-11-28,Nov,Mon,7,Car,Slight,Daylight,Male,50-54,Bolton,-2.418596,53.576301
201606K023734,2016-11-28,Nov,Mon,7,Car,Slight,Daylight,Male,25-29,Bolton,-2.418596,53.576301
201606K023734,2016-11-28,Nov,Mon,7,Car,Slight,Daylight,Male,35-39,Bolton,-2.418596,53.576301
201606K023803,2016-10-20,Oct,Thu,8,Taxi,Slight,Daylight,Male,35-39,Bolton,-2.437929,53.558974
201606K023811,2016-11-04,Nov,Fri,21,Car,Slight,Dark,Male,30-34,Bolton,-2.424155,53.574969
201606K023873,2016-11-25,Nov,Fri,13,Car,Slight,Daylight,Female,40-44,Bolton,-2.440931,53.573281
201606K023873,2016-11-25,Nov,Fri,13,Car,Slight,Daylight,Female,25-29,Bolton,-2.440931,53.573281
201606K023941,2016-11-27,Nov,Sun,11,Car,Slight,Daylight,Male,35-39,Bolton,-2.491115,53.5551
201606K024011,2016-12-04,Dec,Sun,14,Pedestrian,Fatal,Daylight,Male,80-84,Bolton,-2.549591,53.603788
201606K024013,2016-12-04,Dec,Sun,14,Car,Slight,Daylight,Female,20-24,Bolton,-2.410883,53.597055
201606K024013,2016-12-04,Dec,Sun,14,Car,Slight,Daylight,Male,70-74,Bolton,-2.410883,53.597055
201606K024013,2016-12-04,Dec,Sun,14,Car,Slight,Daylight,Female,65-69,Bolton,-2.410883,53.597055
201606K024040,2016-11-28,Nov,Mon,15,Car,Slight,Dark,Female,10-14,Bolton,-2.526574,53.561196
201606K024049,2016-11-29,Nov,Tue,13,Car,Slight,Daylight,Male,25-29,Bolton,-2.416818,53.57521
201606K024063,2016-12-03,Dec,Sat,11,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Bolton,-2.403668,53.548676
201606K024092,2016-11-27,Nov,Sun,3,Car,Slight,Dark,Male,30-34,Bolton,-2.426789,53.578546
201606K024096,2016-11-29,Nov,Tue,17,Pedestrian,Slight,Dark,Male,25-29,Bolton,-2.400317,53.555069
201606K024143,2016-11-25,Nov,Fri,17,Car,Slight,Dark,Female,75-79,Bolton,-2.546891,53.569096
201606K024143,2016-11-25,Nov,Fri,17,Car,Slight,Dark,Male,75-79,Bolton,-2.546891,53.569096
201606K024194,2016-11-23,Nov,Wed,13,Car,Slight,Daylight,Female,45-49,Bolton,-2.382282,53.542032
201606K024252,2016-11-30,Nov,Wed,11,Pedestrian,Slight,Daylight,Male,30-34,Bolton,-2.426193,53.594413
201606K024285,2016-12-09,Dec,Fri,16,Pedal Cycle,Slight,Dark,Male,55-59,Bolton,-2.447719,53.638225
201606K024291,2016-11-22,Nov,Tue,18,Pedal Cycle,Slight,Dark,Male,55-59,Bolton,-2.550388,53.572073
201606K024367,2016-12-04,Dec,Sun,17,Pedestrian,Slight,Dark,Female,55-59,Bolton,-2.45527,53.56272
201606K024376,2016-12-04,Dec,Sun,8,Pedestrian,Slight,Daylight,Female,50-54,Bolton,-2.385243,53.590561
201606K024381,2016-12-05,Dec,Mon,6,Car,Slight,Dark,Female,45-49,Bolton,-2.410883,53.579869
201606K024382,2016-11-06,Nov,Sun,22,Car,Slight,Dark,Female,35-39,Bolton,-2.433838,53.573667
201606K024386,2016-12-06,Dec,Tue,8,Pedestrian,Slight,Daylight,Male,10-14,Bolton,-2.412895,53.587961
201606K024396,2016-12-02,Dec,Fri,18,Powered 2 Wheeler,Slight,Dark,Female,15-19,Bolton,-2.472023,53.579805
201606K024407,2016-12-01,Dec,Thu,18,Car,Slight,Dark,Male,20-24,Bolton,-2.443683,53.590916
201606K024421,2016-12-01,Dec,Thu,16,Car,Slight,Dark,Male,50-54,Bolton,-2.54691,53.574048
201606K024466,2016-11-11,Nov,Fri,16,Car,Slight,Dark,Female,25-29,Bolton,-2.427089,53.584387
201606K024467,2016-12-15,Dec,Thu,8,Pedestrian,Slight,Daylight,Male,10-14,Bolton,-2.448634,53.557684
201606K024482,2016-12-02,Dec,Fri,19,Pedestrian,Slight,Dark,Male,25-29,Bolton,-2.395587,53.570653
201606K024500,2016-12-06,Dec,Tue,16,Car,Slight,Dark,Male,40-44,Bolton,-2.449974,53.564448
201606K024514,2016-12-07,Dec,Wed,18,Car,Slight,Dark,Female,55-59,Bolton,-2.494711,53.573484
201606K024519,2016-12-06,Dec,Tue,15,Pedestrian,Slight,Daylight,Male,35-39,Bolton,-2.441139,53.568588
201606K024553,2016-12-08,Dec,Thu,10,Other Vehicle,Slight,Daylight,Male,55-59,Bolton,-2.421294,53.571267
201606K024553,2016-12-08,Dec,Thu,10,Car,Slight,Daylight,Male,65-69,Bolton,-2.421294,53.571267
201606K024554,2016-12-08,Dec,Thu,9,Car,Slight,Daylight,Male,85-89,Bolton,-2.432417,53.575029
201606K024581,2016-12-08,Dec,Thu,8,Pedestrian,Slight,Dark,Female,15-19,Bolton,-2.449012,53.557674
201606K024591,2016-12-10,Dec,Sat,10,Pedal Cycle,Slight,Daylight,Male,65-69,Bolton,-2.455748,53.617
201606K024617,2016-12-09,Dec,Fri,15,Car,Slight,Dark,Female,40-44,Bolton,-2.427043,53.584298
201606K024617,2016-12-09,Dec,Fri,15,Car,Slight,Dark,Female,45-49,Bolton,-2.427043,53.584298
201606K024621,2016-12-10,Dec,Sat,12,Car,Slight,Daylight,Male,40-44,Bolton,-2.539417,53.567916
201606K024621,2016-12-10,Dec,Sat,12,Car,Slight,Daylight,Male,50-54,Bolton,-2.539417,53.567916
201606K024695,2016-12-12,Dec,Mon,15,Car,Slight,Daylight,Female,45-49,Bolton,-2.38632,53.581128
201606K024702,2016-12-11,Dec,Sun,17,Powered 2 Wheeler,Serious,Dark,Male,40-44,Bolton,-2.441162,53.575078
201606K024709,2016-12-11,Dec,Sun,13,Car,Slight,Daylight,Male,35-39,Bolton,-2.463701,53.59368
201606K024709,2016-12-11,Dec,Sun,13,Car,Slight,Daylight,Male,10-14,Bolton,-2.463701,53.59368
201606K024709,2016-12-11,Dec,Sun,13,Car,Slight,Daylight,Male,10-14,Bolton,-2.463701,53.59368
201606K024710,2016-12-07,Dec,Wed,20,Car,Slight,Dark,Female,35-39,Bolton,-2.442187,53.599559
201606K024718,2016-12-11,Dec,Sun,13,Powered 2 Wheeler,Slight,Daylight,Male,50-54,Bolton,-2.549541,53.572005
201606K024719,2016-12-12,Dec,Mon,16,Car,Slight,Dark,Male,75-79,Bolton,-2.535786,53.590125
201606K024721,2016-12-12,Dec,Mon,21,Car,Slight,Dark,Male,45-49,Bolton,-2.4144929999999998,53.587605
201606K024751,2016-12-13,Dec,Tue,10,Pedal Cycle,Serious,Daylight,Female,40-44,Bolton,-2.425043,53.598686
201606K024786,2016-12-13,Dec,Tue,21,Car,Slight,Dark,Male,15-19,Bolton,-2.524472,53.559686
201606K024786,2016-12-13,Dec,Tue,21,Car,Slight,Dark,Male,20-24,Bolton,-2.524472,53.559686
201606K024796,2016-12-14,Dec,Wed,12,Car,Slight,Daylight,Male,25-29,Bolton,-2.452758,53.580518
201606K024837,2016-12-12,Dec,Mon,8,Pedestrian,Slight,Daylight,Female,25-29,Bolton,-2.430177,53.576017
201606K024853,2016-12-16,Dec,Fri,7,Car,Serious,Daylight,Male,50-54,Bolton,-2.50193,53.579944
201606K024860,2016-12-16,Dec,Fri,17,Powered 2 Wheeler,Slight,Dark,Male,25-29,Bolton,-2.44683,53.591344
201606K024873,2016-12-16,Dec,Fri,15,Car,Slight,Daylight,Female,15-19,Bolton,-2.399295,53.563522
201606K024882,2016-12-23,Dec,Fri,9,Pedestrian,Serious,Daylight,Male,65-69,Bolton,-2.431878,53.573988
201606K025056,2016-12-19,Dec,Mon,18,Powered 2 Wheeler,Serious,Dark,Male,20-24,Bolton,-2.431669,53.595004
201606K025068,2016-12-21,Dec,Wed,7,Powered 2 Wheeler,Slight,Dark,Male,25-29,Bolton,-2.421237,53.554899
201606K025080,2016-12-20,Dec,Tue,8,Pedestrian,Serious,Daylight,Male,10-14,Bolton,-2.474923,53.56232
201606K025091,2016-12-21,Dec,Wed,9,Pedestrian,Slight,Daylight,Female,35-39,Bolton,-2.396958,53.557463
201606K025142,2016-12-23,Dec,Fri,10,Goods Vehicle,Slight,Daylight,Male,25-29,Bolton,-2.443744,53.590915
201606K025159,2016-12-23,Dec,Fri,19,Car,Slight,Dark,Male,50-54,Bolton,-2.420691,53.585066
201606K025198,2016-12-25,Dec,Sun,21,Car,Slight,Dark,Male,20-24,Bolton,-2.430745,53.590343
201606K025276,2016-12-26,Dec,Mon,18,Car,Slight,Dark,Female,40-44,Bolton,-2.532395,53.543876
201606K025281,2016-12-26,Dec,Mon,17,Car,Slight,Dark,Male,30-34,Bolton,-2.442115,53.594121
201606K025383,2016-12-29,Dec,Thu,19,Goods Vehicle,Slight,Dark,Male,20-24,Bolton,-2.399707,53.543189
201606K026150,2016-12-13,Dec,Tue,15,Pedestrian,Slight,Daylight,Female,5-9,Bolton,-2.409529,53.549151
201606L001757,2016-01-29,Jan,Fri,18,Pedestrian,Serious,Dark,Male,30-34,Wigan,-2.701768,53.539532
201606L010447,2016-01-09,Jan,Sat,14,Pedal Cycle,Slight,Daylight,Male,10-14,Wigan,-2.501871,53.494561
201606L010558,2016-01-07,Jan,Thu,13,Car,Slight,Daylight,Female,45-49,Wigan,-2.632837,53.542461
201606L010558,2016-01-07,Jan,Thu,13,Car,Slight,Daylight,Female,25-29,Wigan,-2.632837,53.542461
201606L010558,2016-01-07,Jan,Thu,13,Car,Slight,Daylight,Female,20-24,Wigan,-2.632837,53.542461
201606L010602,2016-01-02,Jan,Sat,15,Powered 2 Wheeler,Serious,Dark,Male,25-29,Wigan,-2.635804,53.592431
201606L010610,2016-01-06,Jan,Wed,17,Pedestrian,Slight,Dark,Female,10-14,Wigan,-2.654549,53.534452
201606L010644,2016-01-08,Jan,Fri,8,Powered 2 Wheeler,Slight,Daylight,Female,35-39,Wigan,-2.571561,53.530698
201606L010676,2016-01-09,Jan,Sat,12,Pedestrian,Slight,Daylight,Female,50-54,Wigan,-2.683125,53.536243
201606L010710,2016-01-08,Jan,Fri,12,Pedestrian,Slight,Daylight,Male,70-74,Wigan,-2.495972,53.495431
201606L010856,2016-01-06,Jan,Wed,13,Car,Slight,Daylight,Female,25-29,Wigan,-2.62751,53.548619
201606L010856,2016-01-06,Jan,Wed,13,Car,Slight,Daylight,Female,60-64,Wigan,-2.62751,53.548619
201606L010959,2016-01-06,Jan,Wed,8,Car,Slight,Daylight,Male,5-9,Wigan,-2.522581,53.504279
201606L011154,2016-01-22,Jan,Fri,14,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Wigan,-2.485188,53.526558
201606L011220,2016-01-24,Jan,Sun,15,Powered 2 Wheeler,Slight,Daylight,Male,30-34,Wigan,-2.584969,53.567675
201606L011256,2016-01-20,Jan,Wed,17,Car,Slight,Dark,Male,10-14,Wigan,-2.516342,53.503246
201606L011256,2016-01-20,Jan,Wed,17,Car,Slight,Dark,Female,5-9,Wigan,-2.516342,53.503246
201606L011287,2016-01-16,Jan,Sat,14,Pedestrian,Slight,Daylight,Male,10-14,Wigan,-2.494997,53.524289
201606L011365,2016-01-23,Jan,Sat,17,Pedestrian,Slight,Dark,Female,55-59,Wigan,-2.519313,53.495925
201606L011370,2016-01-23,Jan,Sat,17,Other Vehicle,Serious,Dark,Male,25-29,Wigan,-2.636692,53.487627
201606L011405,2016-01-20,Jan,Wed,18,Pedestrian,Slight,Dark,Male,60-64,Wigan,-2.684241,53.536236
201606L011586,2016-01-23,Jan,Sat,10,Car,Slight,Daylight,Male,40-44,Wigan,-2.616604,53.5002
201606L011586,2016-01-23,Jan,Sat,10,Car,Slight,Daylight,Male,5-9,Wigan,-2.616604,53.5002
201606L011586,2016-01-23,Jan,Sat,10,Car,Slight,Daylight,Female,25-29,Wigan,-2.616604,53.5002
201606L011586,2016-01-23,Jan,Sat,10,Car,Slight,Daylight,Male,50-54,Wigan,-2.616604,53.5002
201606L011586,2016-01-23,Jan,Sat,10,Car,Slight,Daylight,Female,0-4,Wigan,-2.616604,53.5002
201606L011797,2016-02-05,Feb,Fri,13,Pedestrian,Serious,Daylight,Female,25-29,Wigan,-2.636484,53.487835
201606L011879,2016-01-31,Jan,Sun,11,Car,Slight,Daylight,Female,45-49,Wigan,-2.646433,53.492896
201606L011961,2016-02-05,Feb,Fri,19,Pedestrian,Slight,Dark,Male,50-54,Wigan,-2.488736,53.522894
201606L012063,2016-02-17,Feb,Wed,20,Car,Slight,Dark,Female,0-4,Wigan,-2.490892,53.482328
201606L012063,2016-02-17,Feb,Wed,20,Car,Slight,Dark,Female,30-34,Wigan,-2.490892,53.482328
201606L012082,2016-02-09,Feb,Tue,11,Powered 2 Wheeler,Slight,Daylight,Male,35-39,Wigan,-2.715825,53.52211
201606L012100,2016-02-03,Feb,Wed,17,Pedestrian,Serious,Dark,Male,85-89,Wigan,-2.638051,53.556024
201606L012248,2016-02-11,Feb,Thu,15,Car,Slight,Daylight,Male,30-34,Wigan,-2.607724,53.544497
201606L012248,2016-02-11,Feb,Thu,15,Car,Slight,Daylight,Female,30-34,Wigan,-2.607724,53.544497
201606L012259,2016-02-09,Feb,Tue,20,Pedestrian,Slight,Dark,Male,20-24,Wigan,-2.519195,53.496177
201606L012317,2016-02-10,Feb,Wed,9,Powered 2 Wheeler,Slight,Daylight,Male,40-44,Wigan,-2.66137,53.557713
201606L012330,2016-02-16,Feb,Tue,15,Car,Slight,Daylight,Female,30-34,Wigan,-2.613942,53.552833
201606L012330,2016-02-16,Feb,Tue,15,Car,Slight,Daylight,Male,10-14,Wigan,-2.613942,53.552833
201606L012445,2016-02-23,Feb,Tue,13,Pedestrian,Slight,Daylight,Female,25-29,Wigan,-2.649971,53.541911
201606L012451,2016-02-05,Feb,Fri,8,Pedal Cycle,Slight,Daylight,Male,45-49,Wigan,-2.619869,53.536983
201606L012478,2016-02-22,Feb,Mon,18,Car,Slight,Dark,Female,65-69,Wigan,-2.572458,53.479781
201606L012560,2016-02-17,Feb,Wed,13,Car,Slight,Daylight,Male,15-19,Wigan,-2.498347,53.490927
201606L012560,2016-02-17,Feb,Wed,13,Car,Slight,Daylight,Male,0-4,Wigan,-2.498347,53.490927
201606L012560,2016-02-17,Feb,Wed,13,Car,Slight,Daylight,Male,75-79,Wigan,-2.498347,53.490927
201606L012676,2016-02-21,Feb,Sun,18,Car,Slight,Dark,Male,45-49,Wigan,-2.507538,53.529791
201606L012676,2016-02-21,Feb,Sun,18,Other Vehicle,Slight,Dark,Male,20-24,Wigan,-2.507538,53.529791
201606L012729,2016-02-21,Feb,Sun,13,Pedestrian,Slight,Daylight,Male,5-9,Wigan,-2.504575,53.493795
201606L012777,2016-02-20,Feb,Sat,13,Pedestrian,Slight,Daylight,Female,65-69,Wigan,-2.653538,53.531464
201606L012866,2016-02-15,Feb,Mon,10,Car,Slight,Daylight,Female,10-14,Wigan,-2.636421,53.487638
201606L012873,2016-02-26,Feb,Fri,19,Car,Slight,Dark,Female,20-24,Wigan,-2.66547,53.552531
201606L012873,2016-02-26,Feb,Fri,19,Car,Slight,Dark,Male,25-29,Wigan,-2.66547,53.552531
201606L012967,2016-02-26,Feb,Fri,16,Car,Slight,Daylight,Male,65-69,Wigan,-2.546265,53.522879
201606L013000,2016-03-03,Mar,Thu,10,Goods Vehicle,Slight,Daylight,Male,20-24,Wigan,-2.682995,53.571308
201606L013014,2016-03-01,Mar,Tue,8,Car,Slight,Daylight,Female,50-54,Wigan,-2.508323,53.495864
201606L013014,2016-03-01,Mar,Tue,8,Car,Slight,Daylight,Female,25-29,Wigan,-2.508323,53.495864
201606L013018,2016-02-13,Feb,Sat,17,Pedal Cycle,Serious,Dark,Male,15-19,Wigan,-2.612643,53.549604
201606L013134,2016-02-22,Feb,Mon,15,Pedestrian,Serious,Daylight,Male,10-14,Wigan,-2.657285,53.555201
201606L013170,2016-02-28,Feb,Sun,12,Pedal Cycle,Serious,Daylight,Male,45-49,Wigan,-2.666849,53.588415
201606L013233,2016-02-09,Feb,Tue,16,Pedestrian,Slight,Daylight,Male,80-84,Wigan,-2.64199,53.552012
201606L013237,2016-03-04,Mar,Fri,18,Pedestrian,Slight,Dark,Male,15-19,Wigan,-2.540231,53.497927
201606L013344,2016-03-15,Mar,Tue,12,Pedestrian,Slight,Daylight,Male,25-29,Wigan,-2.607032,53.482343
201606L013376,2016-02-24,Feb,Wed,15,Pedestrian,Slight,Daylight,Female,10-14,Wigan,-2.536119,53.498161
201606L013392,2016-03-04,Mar,Fri,6,Other Vehicle,Slight,Daylight,Male,50-54,Wigan,-2.692329,53.509412
201606L013398,2016-03-16,Mar,Wed,15,Powered 2 Wheeler,Slight,Daylight,Male,45-49,Wigan,-2.559712,53.533684
201606L013442,2016-03-09,Mar,Wed,7,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Wigan,-2.571905,53.537213
201606L013614,2016-02-25,Feb,Thu,10,Pedal Cycle,Slight,Daylight,Male,65-69,Wigan,-2.582921,53.566939
201606L013716,2016-03-06,Mar,Sun,19,Powered 2 Wheeler,Slight,Dark,Male,25-29,Wigan,-2.565596,53.533674
201606L013759,2016-03-11,Mar,Fri,15,Pedestrian,Slight,Daylight,Male,10-14,Wigan,-2.689703,53.572456
201606L013842,2016-03-10,Mar,Thu,20,Car,Slight,Dark,Female,20-24,Wigan,-2.644198,53.485627
201606L013842,2016-03-10,Mar,Thu,20,Car,Slight,Dark,Male,45-49,Wigan,-2.644198,53.485627
201606L013880,2016-03-28,Mar,Mon,18,Pedestrian,Serious,Daylight,Male,10-14,Wigan,-2.459838,53.499387
201606L013900,2016-02-06,Feb,Sat,18,Car,Slight,Dark,Female,20-24,Wigan,-2.576604,53.477712
201606L013900,2016-02-06,Feb,Sat,18,Car,Slight,Dark,Male,20-24,Wigan,-2.576604,53.477712
201606L013932,2016-03-21,Mar,Mon,8,Car,Slight,Daylight,Female,25-29,Wigan,-2.653269,53.522801
201606L013932,2016-03-21,Mar,Mon,8,Car,Slight,Daylight,Female,35-39,Wigan,-2.653269,53.522801
201606L013932,2016-03-21,Mar,Mon,8,Car,Slight,Daylight,Male,10-14,Wigan,-2.653269,53.522801
201606L013980,2016-03-13,Mar,Sun,13,Powered 2 Wheeler,Slight,Daylight,Male,60-64,Wigan,-2.621214,53.547412
201606L013980,2016-03-13,Mar,Sun,13,Pedestrian,Serious,Daylight,Female,50-54,Wigan,-2.621214,53.547412
201606L014244,2016-03-28,Mar,Mon,10,Car,Slight,Daylight,Male,45-49,Wigan,-2.513337,53.496598
201606L014245,2016-04-01,Apr,Fri,16,Car,Slight,Daylight,Male,25-29,Wigan,-2.630637,53.561996
201606L014321,2016-04-11,Apr,Mon,15,Car,Slight,Daylight,Male,45-49,Wigan,-2.634083,53.489556
201606L014321,2016-04-11,Apr,Mon,15,Car,Slight,Daylight,Female,30-34,Wigan,-2.634083,53.489556
201606L014362,2016-03-16,Mar,Wed,10,Car,Slight,Daylight,Female,45-49,Wigan,-2.605388,53.543601
201606L014362,2016-03-16,Mar,Wed,10,Car,Slight,Daylight,Female,60-64,Wigan,-2.605388,53.543601
201606L014394,2016-04-09,Apr,Sat,11,Pedal Cycle,Slight,Daylight,Male,30-34,Wigan,-2.684263,53.586258
201606L014448,2016-03-29,Mar,Tue,13,Pedestrian,Slight,Daylight,Male,30-34,Wigan,-2.640567,53.547696
201606L014448,2016-03-29,Mar,Tue,13,Pedestrian,Slight,Daylight,Male,50-54,Wigan,-2.640567,53.547696
201606L014533,2016-03-29,Mar,Tue,13,Car,Slight,Daylight,Male,30-34,Wigan,-2.547365,53.513418
201606L014548,2016-03-19,Mar,Sat,19,Powered 2 Wheeler,Serious,Dark,Male,20-24,Wigan,-2.63793,53.538946
201606L014563,2016-03-16,Mar,Wed,6,Car,Slight,Daylight,Male,25-29,Wigan,-2.595117,53.483787
201606L014563,2016-03-16,Mar,Wed,6,Car,Slight,Daylight,Male,50-54,Wigan,-2.595117,53.483787
201606L014651,2016-04-18,Apr,Mon,16,Pedestrian,Slight,Daylight,Female,10-14,Wigan,-2.62739,53.548674
201606L014682,2016-03-24,Mar,Thu,20,Pedestrian,Slight,Dark,Male,30-34,Wigan,-2.684241,53.536227
201606L014756,2016-04-23,Apr,Sat,18,Car,Slight,Daylight,Male,20-24,Wigan,-2.500755,53.480391
201606L014787,2016-04-29,Apr,Fri,16,Pedestrian,Serious,Daylight,Male,80-84,Wigan,-2.683034,53.536252
201606L014789,2016-04-17,Apr,Sun,2,Car,Slight,Dark,Male,20-24,Wigan,-2.437984,53.514597
201606L014892,2016-04-17,Apr,Sun,21,Pedestrian,Slight,Dark,Male,45-49,Wigan,-2.519218,53.499242
201606L014900,2016-04-23,Apr,Sat,12,Powered 2 Wheeler,Slight,Daylight,Male,25-29,Wigan,-2.573797,53.563361
201606L014937,2016-04-11,Apr,Mon,21,Car,Slight,Dark,Male,20-24,Wigan,-2.670774,53.535728
201606L014978,2016-04-04,Apr,Mon,17,Powered 2 Wheeler,Slight,Daylight,Male,20-24,Wigan,-2.659359,53.545895
201606L014990,2016-04-23,Apr,Sat,17,Powered 2 Wheeler,Slight,Daylight,Male,55-59,Wigan,-2.440271,53.51404
201606L015069,2016-04-21,Apr,Thu,8,Pedestrian,Slight,Daylight,Female,5-9,Wigan,-2.526151,53.511257
201606L015109,2016-04-27,Apr,Wed,21,Pedal Cycle,Serious,Dark,Male,25-29,Wigan,-2.63576,53.592539
201606L015259,2016-04-17,Apr,Sun,12,Powered 2 Wheeler,Serious,Daylight,Male,20-24,Wigan,-2.639361,53.48568
201606L015431,2016-05-08,May,Sun,3,Car,Slight,Dark,Male,15-19,Wigan,-2.670277,53.584495
201606L015436,2016-05-04,May,Wed,15,Pedestrian,Slight,Daylight,Female,75-79,Wigan,-2.652305,53.519992
201606L015480,2016-05-06,May,Fri,14,Car,Slight,Daylight,Female,50-54,Wigan,-2.486073,53.526087
201606L015483,2016-05-03,May,Tue,12,Car,Slight,Daylight,Male,45-49,Wigan,-2.596969,53.521216
201606L015483,2016-05-03,May,Tue,12,Car,Slight,Daylight,Male,15-19,Wigan,-2.596969,53.521216
201606L015486,2016-04-25,Apr,Mon,1,Car,Slight,Dark,Male,25-29,Wigan,-2.597743,53.519397
201606L015546,2016-05-12,May,Thu,7,Pedal Cycle,Serious,Daylight,Male,30-34,Wigan,-2.499513,53.488863
201606L015548,2016-05-12,May,Thu,13,Car,Slight,Daylight,Male,75-79,Wigan,-2.703877,53.546594
201606L015548,2016-05-12,May,Thu,13,Car,Slight,Daylight,Female,45-49,Wigan,-2.703877,53.546594
201606L015728,2016-05-05,May,Thu,19,Car,Slight,Daylight,Female,35-39,Wigan,-2.437887,53.513959
201606L015728,2016-05-05,May,Thu,19,Car,Slight,Daylight,Male,10-14,Wigan,-2.437887,53.513959
201606L015728,2016-05-05,May,Thu,19,Car,Slight,Daylight,Male,5-9,Wigan,-2.437887,53.513959
201606L015734,2016-05-08,May,Sun,1,Car,Slight,Dark,Male,35-39,Wigan,-2.649999,53.524032
