lsoa11cd,lsoa11nm,lad16nm,total_pop,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E01005681,Salford 024C,Salford,1646,4,8,4,5,10,16,5,5,5,4,6,8,6,5,2,13,19,6,39,128,143,131,110,80,83,33,19,12,16,13,26,20,11,16,19,16,16,17,13,16,10,12,8,13,10,17,13,8,18,17,11,16,21,20,16,12,15,13,11,20,10,10,18,22,11,9,14,15,11,7,6,7,9,6,11,7,9,5,5,8,9,7,8,7,5,4,6,3,2,1,5
E01005682,Salford 024D,Salford,1579,22,14,10,11,6,11,11,22,14,8,5,8,9,8,8,7,5,15,13,8,13,10,13,15,21,28,32,32,35,40,33,39,44,39,44,31,21,26,18,17,21,30,27,24,27,25,35,32,29,29,41,29,22,29,20,20,13,19,18,14,18,17,21,18,23,14,9,17,7,12,5,9,9,5,8,9,12,11,13,9,9,12,11,6,4,2,4,0,3,2,10
E01005729,Salford 025A,Salford,1492,23,27,23,40,19,22,20,21,18,19,10,8,14,9,13,11,14,18,12,18,16,18,28,25,34,22,29,36,29,24,30,25,18,19,28,19,16,18,12,15,25,19,26,19,27,24,19,23,20,24,17,26,16,16,19,23,18,14,15,26,9,15,13,14,10,7,17,10,14,18,14,10,7,12,8,8,10,5,1,4,3,4,9,5,6,1,7,1,2,2,10
E01005730,Salford 025B,Salford,1697,24,17,30,20,22,32,20,25,30,24,21,21,16,17,20,22,16,22,14,17,16,14,20,21,26,42,29,24,26,22,37,32,27,36,22,29,29,24,32,20,25,17,16,30,15,27,11,28,17,23,35,21,28,23,28,29,17,17,19,20,17,17,16,15,18,9,15,20,20,10,9,7,8,6,11,10,5,9,10,5,5,5,10,6,8,1,5,4,1,2,9
E01005731,Salford 025C,Salford,1668,24,31,30,40,31,33,35,31,35,34,23,29,22,17,22,31,25,23,26,23,27,21,25,32,20,27,17,17,15,14,30,20,35,19,29,28,28,25,19,21,22,27,21,16,18,14,21,24,23,18,22,18,31,24,17,24,25,10,17,15,12,17,16,12,12,8,11,12,10,9,4,8,9,8,3,10,8,5,8,5,4,5,4,3,7,2,2,4,0,1,8
E01005732,Salford 025D,Salford,1185,12,21,10,17,15,14,9,18,12,15,17,11,7,9,14,14,12,11,16,12,18,13,11,14,16,7,12,14,16,15,12,8,23,16,15,13,10,19,10,11,17,13,18,18,16,19,11,11,20,21,23,21,26,10,26,30,26,27,22,9,17,9,7,14,5,15,12,17,13,12,12,11,12,12,6,7,10,11,8,9,5,2,4,2,5,5,1,6,5,3,5
E01005599,Salford 026A,Salford,1546,24,13,21,26,21,21,21,23,22,20,25,18,15,13,20,14,20,21,19,17,17,9,16,22,13,21,17,19,25,21,28,19,19,22,25,33,27,26,23,23,26,19,21,21,22,23,19,34,28,35,24,26,18,14,17,22,24,15,18,28,11,18,13,20,15,12,19,8,19,14,11,12,8,4,13,16,12,9,9,4,6,3,4,1,3,1,1,1,1,0,5
E01005600,Salford 026B,Salford,1504,30,27,30,21,27,21,22,23,21,22,22,21,16,15,20,19,16,20,26,15,23,14,17,22,25,25,23,26,28,26,26,31,27,29,20,16,28,25,27,14,18,20,19,13,17,21,20,25,29,18,24,18,15,21,32,13,20,18,20,16,14,11,8,5,13,14,13,6,7,7,10,8,10,11,11,6,2,8,3,5,3,3,1,2,1,3,0,4,7,2,3
E01005601,Salford 026C,Salford,1556,33,36,22,24,25,30,23,26,21,22,21,21,20,17,17,14,11,11,18,26,14,22,18,21,25,25,23,31,28,33,29,31,25,22,25,24,21,13,15,14,10,17,17,14,14,9,22,23,24,21,27,13,22,19,14,19,13,15,19,17,20,14,8,17,11,10,20,16,3,12,11,9,12,12,8,6,5,12,5,5,11,8,8,4,6,10,4,4,5,9,25
E01005602,Salford 026D,Salford,1546,29,29,33,18,25,25,23,17,10,13,15,21,10,10,16,11,14,11,10,10,15,17,15,20,30,26,24,33,24,20,35,34,24,30,19,17,28,28,16,17,26,20,22,16,21,23,14,20,17,22,33,20,20,14,22,24,27,16,14,17,16,14,15,18,17,26,16,23,19,18,13,3,17,5,14,6,3,10,7,4,5,1,3,2,7,5,3,10,0,6,10
E01005603,Salford 027A,Salford,1655,21,23,32,26,30,23,28,30,23,24,30,30,17,21,17,14,11,17,18,21,25,13,25,21,18,53,37,37,43,36,44,34,35,36,39,30,28,26,26,16,13,23,19,18,28,21,22,27,34,25,20,24,23,19,26,17,13,11,13,8,11,11,8,8,8,14,6,3,11,9,11,6,4,10,5,4,5,3,3,3,6,4,2,2,2,2,2,0,3,1,6
E01005604,Salford 027B,Salford,1598,30,24,25,34,29,20,18,22,10,20,15,18,16,17,10,15,18,17,20,17,17,10,10,12,16,30,27,22,33,28,26,40,30,22,16,18,20,27,19,18,20,24,21,16,24,23,15,23,29,23,24,23,22,20,17,28,21,21,21,21,9,19,18,12,11,7,19,15,16,19,12,11,16,20,7,15,10,10,10,10,5,6,8,1,4,8,7,6,3,2,10
E01005605,Salford 027C,Salford,1422,36,24,17,25,16,22,15,17,21,14,14,13,7,13,7,10,10,15,11,5,13,10,9,28,19,31,24,31,31,25,33,28,35,34,28,20,39,24,17,15,20,17,10,11,19,24,15,19,16,14,16,21,15,17,16,29,11,15,11,13,11,17,16,11,10,9,6,11,23,14,11,12,12,13,16,5,9,7,15,9,7,7,7,6,2,5,2,3,2,0,9
E01005638,Salford 027D,Salford,1597,27,18,21,19,15,24,19,22,22,16,21,18,11,14,17,14,18,21,20,18,21,17,15,25,15,33,26,36,30,36,35,32,23,30,29,18,33,27,27,29,16,22,19,17,20,32,29,22,33,29,15,21,21,18,22,20,16,19,26,21,18,24,23,15,16,8,15,10,11,11,8,3,7,8,7,0,8,4,6,2,6,8,3,7,5,5,1,2,0,2,4
E01005667,Salford 028B,Salford,1981,30,23,28,25,26,28,22,32,22,23,17,24,25,20,20,16,18,28,17,21,31,33,26,33,23,42,40,48,30,43,43,53,45,47,44,45,51,41,36,34,25,21,23,33,33,21,28,23,32,22,26,19,20,20,24,24,19,8,14,16,18,12,14,16,9,10,23,14,10,19,13,9,15,10,12,6,5,10,9,5,7,2,2,7,5,1,3,2,1,3,5
E01032685,Salford 028E,Salford,2180,21,13,17,12,10,9,8,11,9,5,10,3,5,4,1,7,2,1,6,10,15,27,35,45,64,92,88,97,87,116,99,96,89,93,82,70,70,60,48,34,31,25,23,19,23,19,17,17,27,16,21,27,34,25,17,24,24,20,22,16,13,8,12,11,12,16,11,12,8,8,7,2,5,3,6,5,1,3,5,5,2,1,0,1,0,1,1,1,1,0,1
E01032686,Salford 028F,Salford,1995,8,10,9,7,5,2,2,1,0,1,1,2,1,2,2,12,20,12,15,22,17,45,54,136,117,154,123,128,143,114,105,85,84,58,63,58,40,33,30,22,21,6,8,9,13,20,16,15,7,20,9,9,9,5,6,3,3,6,4,8,5,4,6,4,5,3,5,2,1,2,0,1,1,1,3,1,0,0,0,2,1,0,0,0,2,1,1,0,1,1,2
E01032912,Salford 028G,Salford,1727,25,19,24,25,25,23,22,23,16,17,22,13,11,11,13,14,15,14,13,18,28,34,22,35,37,53,62,47,50,55,28,30,32,37,27,25,22,24,24,20,17,17,19,21,19,22,22,21,15,25,23,12,15,18,13,15,19,19,12,15,12,10,10,8,12,25,15,24,24,31,8,16,12,13,11,10,6,11,7,7,8,3,5,2,3,7,6,2,1,2,2
E01032914,Salford 028H,Salford,1863,13,23,21,19,17,12,8,6,8,2,10,6,8,10,7,6,5,6,10,11,29,34,49,72,70,81,88,118,100,95,70,81,72,57,59,46,34,28,33,25,21,27,19,18,21,22,21,7,18,20,23,21,12,14,19,13,9,9,14,9,5,3,0,4,3,9,6,7,2,3,2,1,0,6,2,3,6,6,0,0,2,2,1,2,0,0,0,1,0,0,1
E01032915,Salford 028I,Salford,1676,21,25,27,25,25,27,23,21,24,22,22,23,14,13,17,15,12,16,7,16,28,34,27,46,56,65,43,50,31,35,27,47,31,32,29,30,29,29,22,26,19,18,14,12,21,21,17,21,19,23,11,13,11,15,18,19,15,19,17,11,13,7,9,12,16,9,16,11,8,11,5,8,5,9,7,8,8,7,5,6,6,10,7,2,5,5,1,5,1,6,2
E01032917,Salford 028J,Salford,1586,10,10,13,13,9,13,9,12,7,8,9,6,6,11,2,3,3,2,0,3,47,24,69,101,149,75,72,61,76,73,72,60,41,31,43,27,31,34,23,14,15,10,16,16,12,12,9,22,13,15,9,7,13,7,8,14,7,8,3,4,5,7,2,3,4,4,3,5,9,3,6,4,7,0,6,3,4,1,5,2,1,0,2,2,2,2,0,0,0,1,1
E01005639,Salford 029A,Salford,1592,34,36,25,40,38,41,40,28,42,23,33,31,33,21,22,26,23,21,17,17,22,20,16,19,25,25,21,23,29,23,39,19,33,29,28,16,23,12,17,14,29,20,9,17,23,17,18,17,29,20,23,19,16,20,11,18,20,12,8,15,5,5,11,4,9,10,12,8,11,7,12,13,3,6,5,12,6,8,8,4,8,3,3,1,1,0,0,1,0,0,11
E01005640,Salford 029B,Salford,1455,22,23,30,20,30,22,18,18,21,25,31,20,18,22,19,23,24,30,31,27,32,19,23,20,18,19,12,26,22,24,21,15,17,12,16,19,22,19,15,15,19,22,13,17,20,21,16,19,22,19,21,19,23,18,23,18,17,12,15,11,16,7,12,14,9,6,11,10,10,12,13,8,8,7,7,6,11,7,13,8,8,5,4,3,2,2,3,2,0,0,6
E01005641,Salford 029C,Salford,1432,11,10,14,14,17,13,20,30,26,28,13,16,11,12,19,11,10,16,21,17,15,11,14,17,17,23,15,17,20,19,21,33,25,16,22,18,16,22,18,16,12,8,11,15,19,11,14,15,18,19,25,29,32,23,24,15,16,10,17,15,16,14,15,16,17,18,16,14,16,13,17,12,13,11,18,11,10,8,10,14,11,3,11,6,8,7,9,14,9,4,19
E01005642,Salford 029D,Salford,1226,11,20,13,14,16,10,23,12,15,22,9,28,14,5,11,15,18,17,15,10,10,9,13,12,13,16,12,16,18,15,25,10,12,11,14,19,19,22,13,20,7,15,12,18,23,18,13,20,18,20,22,33,32,23,27,16,15,20,10,8,15,13,14,10,5,11,12,8,8,16,12,10,14,19,10,13,7,7,2,4,7,2,2,8,1,10,6,2,4,3,4
E01005643,Salford 029E,Salford,1356,12,20,19,7,13,14,12,8,10,4,11,10,9,8,6,15,8,11,10,18,11,12,5,14,18,16,23,18,12,10,15,13,17,24,17,7,21,14,8,4,6,8,19,13,10,18,15,14,13,22,15,22,17,15,15,24,22,31,15,31,14,20,12,14,18,14,25,8,15,22,28,25,25,17,21,31,22,21,22,25,15,16,9,11,17,4,11,4,3,2,16
E01005644,Salford 029F,Salford,1602,22,34,30,28,27,24,34,20,26,12,25,12,17,20,11,19,16,15,20,23,20,18,17,19,21,20,20,16,18,19,23,15,24,22,21,36,32,35,33,28,24,22,23,26,17,21,21,24,31,21,35,22,19,25,22,21,17,15,22,22,9,13,20,8,19,11,12,17,17,15,16,19,7,12,5,6,6,5,3,9,4,5,7,0,3,3,0,0,1,4,4
E01005645,Salford 029G,Salford,1390,10,9,8,13,10,7,16,10,17,8,14,11,11,13,10,13,14,9,19,13,14,16,11,17,13,14,12,16,10,12,17,15,5,12,9,16,10,12,9,13,16,14,12,15,27,15,14,29,22,19,20,29,22,31,27,17,23,16,22,21,16,18,30,21,17,18,23,17,18,24,18,24,27,25,29,19,18,13,19,14,10,6,9,9,3,9,8,3,1,7,18
E01005616,Salford 030A,Salford,1424,18,13,16,17,15,26,12,17,16,21,20,22,12,14,24,24,26,20,18,21,16,20,20,17,21,21,20,9,16,20,18,18,16,18,17,14,23,15,16,7,14,13,10,13,19,24,21,23,26,21,23,22,13,20,32,26,15,16,16,17,15,17,9,14,8,10,9,19,15,28,11,13,7,18,9,9,15,7,11,15,11,8,6,6,2,6,3,4,3,5,13
E01005617,Salford 030B,Salford,1563,23,20,17,22,22,16,23,26,21,30,14,17,21,16,10,28,18,20,13,14,21,22,12,17,26,14,20,22,21,24,18,27,21,20,21,17,20,23,16,7,17,16,17,17,31,26,31,21,26,25,24,21,27,26,17,18,25,24,20,20,18,14,13,8,21,8,9,8,14,22,17,21,17,19,23,9,7,8,10,8,9,7,8,7,3,7,5,5,3,2,4
E01005618,Salford 030C,Salford,1997,53,48,42,43,45,31,27,22,27,29,15,17,24,23,27,18,21,20,23,16,19,15,17,24,25,30,33,32,35,48,46,32,46,42,30,36,38,30,32,23,25,17,26,23,36,27,22,38,34,18,30,24,18,27,17,15,18,24,18,18,11,14,13,11,3,13,21,15,22,17,9,12,13,12,11,9,18,9,7,12,11,10,5,7,6,2,4,2,1,0,18
E01005619,Salford 030D,Salford,1284,17,18,8,18,11,15,19,25,19,6,14,16,21,18,16,14,18,24,23,18,8,15,15,11,16,23,12,17,23,17,17,19,20,19,24,7,20,14,9,11,17,18,14,16,15,17,22,15,18,12,22,24,19,16,26,13,15,21,22,13,20,15,13,11,9,12,6,17,19,16,9,12,10,8,9,10,13,9,3,7,2,6,8,6,4,2,1,2,1,7,7
E01005620,Salford 030E,Salford,2518,39,31,50,32,31,46,46,32,45,43,35,27,30,31,19,34,22,28,27,29,29,34,25,30,40,46,29,28,21,31,37,50,53,45,47,31,46,52,50,40,37,51,38,34,42,41,48,45,46,35,36,40,34,27,25,34,18,20,29,16,21,13,18,15,19,18,22,16,23,21,11,13,18,26,9,17,13,9,9,7,9,4,6,7,7,5,0,5,1,1,18
E01005621,Salford 030F,Salford,1721,19,20,27,17,24,20,21,18,25,28,28,28,18,20,15,23,16,19,16,19,18,20,22,20,18,32,23,16,23,24,33,33,27,22,31,27,28,26,16,20,21,18,17,15,21,24,33,19,28,23,27,26,22,27,28,12,21,21,18,22,17,17,12,17,12,16,21,17,23,17,18,11,17,13,15,7,12,18,6,5,6,13,3,5,10,11,8,4,8,5,14
E01005886,Stockport 001A,Stockport,1433,28,34,19,29,20,30,20,24,24,22,10,23,17,13,14,11,9,16,13,14,10,10,16,16,9,16,22,22,25,22,29,17,23,19,22,31,25,22,23,17,19,17,21,25,24,14,22,25,15,21,23,30,31,30,24,15,22,16,20,14,9,14,13,12,9,13,12,14,14,8,7,9,7,17,3,9,9,3,5,4,7,3,3,4,0,4,3,0,1,0,3
E01005888,Stockport 001B,Stockport,1475,24,16,28,18,29,24,19,14,23,24,22,29,17,24,14,15,22,17,22,15,14,17,15,18,22,21,25,20,22,19,22,16,18,15,28,15,25,8,14,25,8,15,15,20,23,27,23,21,19,35,24,22,18,29,27,23,24,28,20,9,11,14,7,11,13,13,9,9,11,16,11,13,8,14,7,8,8,7,11,4,3,6,4,3,3,7,3,4,0,2,10
E01005889,Stockport 001C,Stockport,1466,22,19,24,21,13,17,17,21,16,14,18,11,6,11,14,17,9,18,16,13,15,10,15,21,17,15,19,17,22,17,23,22,22,12,12,18,12,23,21,17,20,22,11,20,26,17,16,22,15,22,29,25,26,19,23,20,18,18,19,21,21,19,18,12,10,14,22,15,18,17,13,15,15,13,9,6,13,14,9,4,8,11,7,9,7,11,15,10,5,9,21
E01005891,Stockport 001D,Stockport,1275,10,9,7,8,6,11,8,11,19,12,9,17,11,6,8,11,7,6,19,18,5,13,13,13,15,10,19,9,13,11,14,9,13,9,8,8,19,13,14,10,10,11,13,10,17,18,12,15,22,20,19,20,26,21,25,12,22,15,27,26,22,37,32,27,16,27,27,27,25,23,20,17,19,17,19,16,15,4,10,7,8,11,8,6,1,7,2,0,2,0,11
E01005894,Stockport 001E,Stockport,1367,24,15,13,20,23,15,13,17,21,13,21,10,18,16,20,14,20,16,20,21,17,18,13,9,14,20,17,16,20,16,20,22,18,24,17,29,28,23,23,15,10,15,12,14,17,23,17,18,24,30,26,18,21,9,19,17,18,19,14,10,21,15,12,12,11,13,10,10,13,11,17,9,20,16,11,13,4,10,9,6,6,6,3,2,1,2,7,6,4,2,5
E01005887,Stockport 002A,Stockport,1675,26,46,35,27,38,27,29,28,15,23,31,27,34,19,35,28,25,22,34,20,18,17,25,23,22,35,21,27,21,14,15,23,26,22,19,24,31,31,21,19,19,19,22,15,17,23,19,25,21,20,22,18,17,23,22,20,20,20,11,23,13,14,11,12,12,15,30,13,15,15,8,11,6,12,10,9,7,5,7,0,3,5,1,0,0,8,5,1,0,1,7
E01005890,Stockport 002B,Stockport,1560,19,19,25,19,30,37,28,23,33,25,25,19,25,22,33,27,31,23,23,24,14,10,16,12,12,23,16,17,24,14,18,32,21,20,25,17,22,19,21,20,21,21,15,24,31,27,20,21,15,16,21,27,16,22,34,22,11,19,16,20,14,11,12,16,7,14,17,16,16,15,11,10,5,8,8,9,6,5,9,3,6,5,11,6,5,2,2,3,2,1,3
E01005893,Stockport 002C,Stockport,1751,31,27,28,24,24,19,20,20,20,14,15,14,14,19,10,24,12,16,18,12,29,26,28,34,40,36,52,55,39,42,39,24,26,24,38,20,23,17,24,18,20,26,35,24,11,18,17,14,17,20,35,22,24,24,24,22,25,19,11,22,24,20,20,14,12,9,14,15,16,14,8,6,10,7,9,8,16,6,9,8,6,11,4,7,7,5,4,7,2,1,7
E01005896,Stockport 002D,Stockport,1669,27,41,29,21,26,24,37,17,32,29,10,19,11,20,13,19,16,19,19,18,16,19,20,30,16,31,25,20,36,29,31,31,34,40,24,24,18,23,27,23,36,30,10,20,20,18,28,20,32,35,23,19,27,21,19,17,18,17,17,16,17,16,14,19,12,19,15,15,10,12,7,10,13,4,10,9,6,5,5,8,10,3,7,2,1,2,2,1,2,1,5
E01005919,Stockport 002E,Stockport,1578,16,29,21,32,29,25,24,18,27,35,27,12,25,21,18,17,20,28,17,15,14,16,10,10,25,20,24,28,33,24,26,28,28,24,25,18,43,26,26,25,15,23,20,18,18,20,16,18,17,17,28,19,39,30,24,19,19,15,25,13,15,15,13,6,15,10,18,16,4,13,8,7,10,6,4,5,5,6,3,4,5,8,6,2,11,2,1,3,3,0,12
E01005862,Stockport 003A,Stockport,1552,19,19,18,20,27,20,16,16,19,20,19,13,12,15,19,23,20,18,22,16,12,12,14,13,11,23,21,17,23,19,10,27,19,18,22,16,18,19,18,15,20,26,21,17,19,28,26,21,23,24,26,21,37,33,27,29,25,24,26,16,21,14,18,24,21,16,18,16,19,24,16,11,13,10,12,12,9,5,8,10,5,3,2,5,4,8,4,6,3,2,6
E01005892,Stockport 003B,Stockport,1316,9,18,16,12,21,13,14,12,12,27,8,15,14,9,14,12,11,17,14,9,14,12,14,21,21,31,17,17,23,22,18,16,18,19,15,14,19,6,19,19,16,14,17,19,24,16,20,21,22,19,19,21,23,15,14,26,22,16,20,13,11,14,18,20,14,13,8,18,17,10,16,17,13,12,12,10,14,12,9,5,7,6,4,3,8,2,0,3,3,0,8
E01005895,Stockport 003C,Stockport,1142,11,9,12,13,14,12,15,9,14,13,10,16,11,14,11,12,18,17,11,17,21,11,7,8,18,23,11,24,11,13,20,11,14,14,16,14,12,13,13,15,10,9,20,9,15,26,21,15,22,20,27,21,11,18,16,20,17,11,12,16,13,10,8,10,15,13,13,6,15,14,11,7,16,5,5,14,8,9,4,9,3,9,7,4,8,4,7,0,2,3,6
E01005920,Stockport 003D,Stockport,1604,17,23,23,20,22,24,22,16,22,19,17,18,21,16,15,21,20,16,11,21,12,14,20,16,11,12,19,20,15,15,15,26,15,21,24,34,20,25,29,25,22,33,15,32,17,22,28,18,20,29,24,26,22,17,21,20,18,28,25,25,17,15,12,16,27,19,16,12,11,20,10,10,16,17,10,7,12,10,8,10,12,9,13,9,8,2,7,2,3,5,25
E01005921,Stockport 003E,Stockport,1486,20,22,23,24,21,25,12,23,18,27,15,13,12,9,18,12,13,14,17,15,13,13,14,25,22,37,20,26,30,20,28,12,26,19,22,23,17,15,21,17,17,19,13,18,20,16,20,22,31,32,22,23,16,31,35,23,18,17,20,21,18,17,6,11,14,12,13,12,11,13,11,15,9,10,10,12,9,4,5,8,11,5,1,10,1,4,5,2,1,6,13
E01005922,Stockport 003F,Stockport,1388,16,9,13,13,15,12,11,15,9,11,10,14,10,7,14,18,18,13,18,11,13,18,9,12,17,19,16,24,24,12,21,20,14,12,16,13,14,18,10,18,17,15,11,16,25,22,16,24,24,13,30,36,24,24,36,21,18,11,20,19,16,20,14,12,21,15,18,28,19,30,10,15,14,12,17,13,6,13,9,6,14,16,7,8,10,7,6,2,4,2,5
E01005753,Stockport 004A,Stockport,1796,27,30,39,39,33,29,34,28,27,29,25,21,42,21,27,24,27,18,24,22,21,12,20,15,15,28,31,28,27,34,19,25,18,23,30,19,27,29,19,22,14,15,21,22,18,23,22,17,25,28,14,15,18,11,13,14,13,12,17,11,27,12,14,23,22,20,15,24,22,12,17,6,3,11,13,8,8,8,13,13,10,12,12,6,11,9,6,6,9,3,50
E01005754,Stockport 004B,Stockport,1911,34,39,29,33,30,28,28,27,23,23,25,21,27,17,20,20,21,27,22,24,35,24,35,32,50,30,24,33,29,31,26,40,31,21,29,33,29,17,26,19,25,18,20,25,25,28,24,27,25,21,30,29,24,30,32,21,31,31,25,22,20,17,9,17,19,12,9,13,14,15,11,12,10,10,9,10,4,7,2,6,6,3,8,7,3,9,5,3,2,5,9
E01005755,Stockport 004C,Stockport,1741,42,42,25,48,31,37,35,23,27,37,26,39,24,21,26,15,25,23,28,32,26,24,32,46,37,19,31,34,22,33,24,28,29,22,24,23,17,19,18,18,26,17,24,16,30,23,23,26,20,15,13,20,17,21,15,18,17,16,15,10,8,17,19,9,11,11,18,17,11,8,8,10,7,5,8,5,6,6,5,5,6,2,3,3,3,2,1,2,1,2,8
E01005756,Stockport 004D,Stockport,1746,34,38,33,34,27,32,33,30,30,32,42,25,27,27,22,26,26,9,28,12,18,27,35,30,44,29,27,23,27,30,27,26,35,24,28,26,14,20,21,21,17,17,18,18,26,28,24,19,22,22,19,22,20,21,25,26,27,27,8,9,18,12,10,8,18,13,7,11,13,4,6,7,7,6,5,4,4,2,8,8,4,3,4,8,11,6,8,2,2,3,10
E01005745,Stockport 005A,Stockport,1441,12,13,14,11,20,14,22,19,17,27,14,11,19,15,12,8,18,16,23,26,14,14,14,18,20,24,11,15,12,20,11,22,20,20,23,22,23,16,23,14,13,18,25,18,25,18,20,19,35,38,16,17,18,20,22,9,20,25,27,16,17,18,27,14,19,22,19,25,22,28,14,14,13,11,8,7,10,6,5,11,5,1,2,2,5,1,1,1,0,1,6
E01005746,Stockport 005B,Stockport,1420,11,11,13,11,17,17,16,7,18,11,9,10,9,17,10,12,9,10,13,9,11,12,12,11,18,14,12,11,13,12,10,14,14,16,14,14,13,13,20,14,13,14,19,14,29,25,24,20,14,13,28,20,17,15,12,21,19,24,26,16,11,15,24,33,27,27,29,22,27,23,29,19,17,21,20,23,17,7,11,11,14,9,7,13,11,8,7,12,6,4,25
E01005747,Stockport 005C,Stockport,1447,15,16,25,21,19,11,14,20,21,18,8,20,14,12,19,16,14,16,14,15,14,14,19,16,19,17,11,12,11,16,23,14,17,14,15,24,13,19,18,20,17,13,18,21,17,21,11,20,21,22,20,29,31,19,21,20,26,24,18,27,30,13,24,19,18,18,19,24,16,13,12,11,10,16,14,9,8,12,15,14,7,18,11,5,7,2,0,1,4,1,6
E01005748,Stockport 005D,Stockport,1579,9,11,12,11,18,9,15,6,15,15,15,13,15,20,15,16,22,12,15,8,13,15,19,13,15,12,15,10,11,7,6,12,15,14,13,12,16,14,15,10,14,21,18,14,26,27,23,21,20,23,35,24,31,33,32,20,18,20,18,15,20,19,18,25,23,24,24,20,27,32,15,14,27,23,25,28,22,24,22,14,18,14,13,17,18,17,7,9,10,7,21
E01005863,Stockport 006A,Stockport,1762,12,26,14,14,18,17,24,7,24,17,21,19,17,16,20,22,23,22,18,16,6,15,7,13,13,14,21,24,25,22,21,22,23,24,28,25,34,31,32,22,28,30,13,26,29,29,23,26,33,30,23,25,28,27,25,22,29,27,29,25,26,20,31,24,18,11,15,14,26,21,9,11,13,13,12,9,11,7,13,19,16,7,9,8,10,9,12,6,8,7,31
E01005864,Stockport 006B,Stockport,1622,13,18,21,21,28,20,27,26,26,15,11,18,15,13,14,11,14,9,14,3,11,14,11,18,28,17,25,22,25,24,15,19,22,21,33,29,38,32,33,27,30,19,24,39,19,29,20,27,23,28,30,34,23,25,13,17,21,16,12,10,16,14,18,14,33,11,12,13,16,6,14,9,9,16,12,11,13,11,10,8,4,4,2,9,9,7,11,8,3,5,34
E01005866,Stockport 006C,Stockport,1724,23,25,24,27,16,9,17,14,18,15,20,11,13,14,21,15,18,16,21,11,14,9,20,16,22,36,26,39,38,43,44,29,40,29,37,27,36,37,29,16,31,27,27,35,30,25,31,25,31,27,27,21,20,25,30,22,22,18,15,14,27,11,12,20,11,13,16,13,10,16,13,11,7,9,5,8,4,8,8,7,8,5,8,2,2,8,3,2,3,5,11
E01005869,Stockport 006D,Stockport,1592,14,23,17,21,14,23,19,21,21,22,21,17,16,11,24,19,14,18,15,19,7,7,15,20,17,14,14,15,17,10,15,31,16,20,16,19,23,14,28,26,20,25,14,27,27,35,26,19,28,21,18,28,32,23,23,18,20,21,13,23,17,20,14,12,18,10,22,21,24,12,7,10,11,14,15,20,13,11,17,11,14,15,15,11,18,9,8,5,4,3,17
E01005914,Stockport 007A,Stockport,1433,19,12,22,16,21,18,18,26,9,15,17,18,20,14,18,8,9,9,6,14,17,16,15,15,17,23,13,28,30,23,19,23,17,18,17,12,17,15,7,20,24,24,13,24,26,25,23,27,12,14,22,26,25,24,20,14,18,22,11,24,14,22,15,17,7,12,9,17,18,24,20,13,10,12,14,12,10,7,9,10,6,17,6,4,7,7,3,5,2,3,12
E01005915,Stockport 007B,Stockport,1496,18,22,26,19,20,23,22,27,11,12,16,11,15,11,16,12,11,12,10,15,21,22,19,24,18,17,26,21,22,21,23,31,22,26,14,24,22,22,21,27,14,14,21,25,22,26,17,27,23,22,21,21,17,17,24,25,24,17,24,20,14,16,13,13,22,11,15,15,17,23,11,9,6,4,11,7,7,4,13,10,3,0,5,8,2,7,5,6,4,5,17
E01005916,Stockport 007C,Stockport,1605,17,19,16,15,17,19,14,17,19,20,20,21,20,13,17,18,22,19,20,17,15,12,14,18,22,25,29,23,28,29,30,36,40,38,36,17,33,31,12,30,21,26,10,20,36,24,15,14,20,23,28,23,23,25,14,15,18,21,17,9,17,16,15,18,17,15,11,12,12,24,7,10,16,7,10,10,14,9,14,11,14,8,8,6,5,2,3,1,1,4,8
E01005917,Stockport 007D,Stockport,1729,24,23,30,26,29,23,16,27,24,26,14,22,15,15,17,15,16,19,13,10,17,20,26,19,33,42,24,33,35,49,33,29,30,30,30,25,29,26,27,24,31,26,26,32,23,23,17,26,23,29,26,16,25,23,24,22,21,31,9,15,16,13,16,18,13,16,15,11,12,19,15,6,11,8,10,10,6,15,7,5,4,6,4,1,4,3,3,0,1,3,5
E01005859,Stockport 008A,Stockport,1481,15,12,17,19,12,18,9,14,10,14,16,18,11,18,19,21,15,17,21,6,8,6,10,22,19,20,22,25,23,19,25,18,25,28,16,26,20,17,24,17,17,20,27,20,33,24,20,31,25,25,32,30,30,35,31,17,20,21,23,23,18,17,13,14,12,14,16,14,16,14,11,11,14,13,5,6,7,4,9,4,5,4,2,1,2,4,5,5,5,4,16
E01005865,Stockport 008B,Stockport,1623,23,22,19,19,24,25,19,21,22,19,20,24,19,19,15,19,10,20,17,10,6,11,13,22,16,13,13,16,14,16,18,18,14,19,27,18,20,27,21,18,17,20,22,22,24,28,26,32,18,29,19,22,29,24,23,27,23,33,12,22,32,21,15,28,18,22,18,19,12,23,15,12,14,12,12,16,11,6,12,12,13,14,8,11,7,4,12,6,8,4,8
