AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,text,easting,northing,lng,lat
110384492017,2017-12-18,Dec,Mon,18,Pedestrian,Serious,Dark,Female,56-65,Tameside,At 18:15 on Monday 18 December 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,395077,394522,-2.07558994600633,53.44743895248956
110384572017,2017-12-21,Dec,Thu,17,Pedestrian,Slight,Dark,Male,46-55,Tameside,At 17:15 on Thursday 21 December 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,394229,399274,-2.0884468579264595,53.490143239988875
110384642017,2017-12-14,Dec,Thu,10,Car,Slight,Daylight,Female,56-65,Tameside,At 10:30 on Thursday 14 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,397048,402534,-2.0459918594723376,53.519469389114555
110384642017,2017-12-14,Dec,Thu,10,Car,Slight,Daylight,Female,46-55,Tameside,At 10:30 on Thursday 14 December 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,397048,402534,-2.0459918594723376,53.519469389114555
110384642017,2017-12-14,Dec,Thu,10,Car,Slight,Daylight,Female,Over 75,Tameside,At 10:30 on Thursday 14 December 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,397048,402534,-2.0459918594723376,53.519469389114555
110384652017,2017-12-20,Dec,Wed,13,Powered 2 Wheeler,Slight,Daylight,Male,21-25,Tameside,At 13:20 on Wednesday 20 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393705,399342,-2.0963457659752613,53.49074832959013
110384662017,2017-12-09,Dec,Sat,2,Car,Slight,Dark,Male,21-25,Tameside,At 02:25 on Saturday 09 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,399310,395642,-2.0118586385248,53.457529511139995
110384882017,2017-12-19,Dec,Tue,17,Car,Slight,Dark,Female,46-55,Tameside,At 17:00 on Tuesday 19 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392871,399307,-2.10891484795373,53.49042291515326
110385132017,2017-12-24,Dec,Sun,17,Powered 2 Wheeler,Serious,Dark,Male,16-20,Tameside,At 17:39 on Sunday 24 December 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,395333,399387,-2.071809523170072,53.491170121230525
110385172017,2017-12-14,Dec,Thu,9,Pedestrian,Slight,Daylight,Male,66-75,Tameside,At 09:25 on Thursday 14 December 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,393849,398930,-2.09416719890262,53.487046839111386
110385532017,2017-09-09,Sep,Sat,10,Car,Slight,Daylight,Female,36-45,Tameside,At 10:40 on Saturday 09 September 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392571,398423,-2.1134151099273235,53.48247294687807
110386322017,2017-12-15,Dec,Fri,7,Pedestrian,Slight,Dark,Female,11-15,Tameside,At 07:45 on Friday 15 December 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,390150,398661,-2.1499043658323385,53.484571919697814
110386322017,2017-12-15,Dec,Fri,7,Pedestrian,Slight,Dark,Female,21-25,Tameside,At 07:45 on Friday 15 December 2017 a slight collision occured involving  1 vehicle(s) and  2 casualtie(s).,390150,398661,-2.1499043658323385,53.484571919697814
110386342017,2017-12-20,Dec,Wed,8,Car,Slight,Daylight,Male,26-35,Tameside,At 08:45 on Wednesday 20 December 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,392534,397464,-2.1139495085592017,53.47385251993813
110386842017,2017-12-27,Dec,Wed,19,Car,Slight,Dark,Male,21-25,Tameside,At 19:40 on Wednesday 27 December 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,396954,395554,-2.047339273742119,53.456729658522654
110386842017,2017-12-27,Dec,Wed,19,Car,Slight,Dark,Female,46-55,Tameside,At 19:40 on Wednesday 27 December 2017 a slight collision occured involving  1 vehicle(s) and  2 casualtie(s).,396954,395554,-2.047339273742119,53.456729658522654
110386842017,2017-12-27,Dec,Wed,19,Car,Slight,Dark,Male,21-25,Tameside,At 19:40 on Wednesday 27 December 2017 a slight collision occured involving  1 vehicle(s) and  3 casualtie(s).,396954,395554,-2.047339273742119,53.456729658522654
110387632017,2017-12-29,Dec,Fri,15,Car,Slight,Daylight,Female,56-65,Tameside,At 15:00 on Friday 29 December 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,392437,395799,-2.115370215386729,53.45888536511969
110387682017,2017-12-12,Dec,Tue,15,Pedestrian,Slight,Daylight,Female,11-15,Tameside,At 15:50 on Tuesday 12 December 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,394871,397755,-2.078745514264545,53.47649661626106
110388222017,2017-12-22,Dec,Fri,21,Pedestrian,Serious,Dark,Female,16-20,Tameside,At 21:08 on Friday 22 December 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,395895,398935,-2.063332994792868,53.48711216426964
110388322017,2017-12-24,Dec,Sun,12,Car,Slight,Dark,Male,26-35,Tameside,At 12:15 on Sunday 24 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393398,399197,-2.1009697092107213,53.48944118138232
110389002017,2017-12-29,Dec,Fri,5,Pedal Cycle,Serious,Dark,Male,36-45,Tameside,At 05:40 on Friday 29 December 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,395147,398400,-2.074597288890866,53.48229682965719
110389392017,2017-12-12,Dec,Tue,18,Pedal Cycle,Slight,Dark,Male,36-45,Tameside,At 18:54 on Tuesday 12 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394438,399289,-2.0852971638034323,53.490280362397364
110390022017,2017-12-19,Dec,Tue,15,Car,Slight,Dark,Male,11-15,Tameside,At 15:15 on Tuesday 19 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394062,398343,-2.0909458632943787,53.48177313091026
110390232017,2017-12-08,Dec,Fri,14,Pedestrian,Slight,Daylight,Male,26-35,Tameside,At 14:00 on Friday 08 December 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,394887,399739,-2.0785374876771345,53.494329798640116
110390942017,2017-11-27,Nov,Mon,15,Pedestrian,Slight,Daylight,Male,26-35,Tameside,At 15:00 on Monday 27 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,400560,395857,-1.9930332448287975,53.4594624586063
110391072017,2017-12-20,Dec,Wed,9,Pedestrian,Slight,Daylight,Male,36-45,Tameside,At 09:00 on Wednesday 20 December 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,392730,400407,-2.111065850186227,53.50030819019597
110391172017,2017-11-09,Nov,Thu,20,Car,Slight,Dark,Male,66-75,Tameside,At 20:45 on Thursday 09 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394210,400690,-2.088759872197123,53.502870601285665
110391172017,2017-11-09,Nov,Thu,20,Car,Slight,Dark,Male,56-65,Tameside,At 20:45 on Thursday 09 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,394210,400690,-2.088759872197123,53.502870601285665
110391172017,2017-11-09,Nov,Thu,20,Car,Slight,Dark,Male,21-25,Tameside,At 20:45 on Thursday 09 November 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,394210,400690,-2.088759872197123,53.502870601285665
110391442017,2017-12-30,Dec,Sat,5,Car,Slight,Dark,Male,26-35,Tameside,At 05:58 on Saturday 30 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393010,401350,-2.1068661620772082,53.508788091653706
110392152017,2017-12-24,Dec,Sun,1,Car,Slight,Dark,Female,16-20,Tameside,At 01:09 on Sunday 24 December 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,395121,397615,-2.0749765950848986,53.475240666238975
110392902017,2017-12-22,Dec,Fri,13,Car,Slight,Dark,Male,46-55,Tameside,At 13:37 on Friday 22 December 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,394407,399283,-2.085764275939903,53.49022609658584
110393632017,2017-12-30,Dec,Sat,18,Car,Slight,Dark,Female,6-10,Tameside,At 18:52 on Saturday 30 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394853,398858,-2.0790352007234456,53.48641066929099
110397602017,2017-12-03,Dec,Sun,23,Car,Slight,Dark,Male,16-20,Tameside,At 23:13 on Sunday 03 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,395376,397458,-2.071132312510987,53.4738318386052
110397602017,2017-12-03,Dec,Sun,23,Car,Slight,Dark,Female,16-20,Tameside,At 23:13 on Sunday 03 December 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,395376,397458,-2.071132312510987,53.4738318386052
110405812017,2017-12-14,Dec,Thu,19,Car,Slight,Dark,Female,26-35,Tameside,At 19:30 on Thursday 14 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392702,396436,-2.1113941982685605,53.46461480094284
110414502017,2017-11-23,Nov,Thu,11,Car,Slight,Daylight,Male,26-35,Tameside,At 11:55 on Thursday 23 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,397263,398841,-2.042715638175546,53.48627644384194
112246032017,2017-01-01,Jan,Sun,1,Pedestrian,Fatal,Dark,Male,46-55,Trafford,At 01:52 on Sunday 01 January 2017 a fatal collision occured involving  1 vehicle(s) and  1 casualtie(s).,376679,389050,-2.3521890084105475,53.3977576937981
112255632017,2017-01-02,Jan,Mon,13,Car,Slight,Dark,Male,36-45,Trafford,At 13:20 on Monday 02 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,377426,388739,-2.3409327474436843,53.39499493005619
112255822017,2017-01-02,Jan,Mon,13,Car,Slight,Daylight,Male,21-25,Trafford,At 13:44 on Monday 02 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,381218,396371,-2.2843673469036254,53.463743732954235
112256132017,2017-01-03,Jan,Tue,13,Pedal Cycle,Slight,Dark,Male,26-35,Trafford,At 13:30 on Tuesday 03 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,378694,396458,-2.3223898696996153,53.464429115876094
112256452017,2017-01-06,Jan,Fri,18,Pedal Cycle,Slight,Dark,Male,26-35,Trafford,At 18:05 on Friday 06 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,379034,396273,-2.317256286806182,53.46277999426845
112257282017,2017-01-05,Jan,Thu,13,Other Vehicle,Slight,Daylight,Male,Over 75,Trafford,At 13:58 on Thursday 05 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,376650,389238,-2.3526391101427584,53.39944622275794
112257402017,2017-01-04,Jan,Wed,19,Car,Slight,Dark,Male,26-35,Trafford,At 19:22 on Wednesday 04 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,378991,388466,-2.3173803990015105,53.39260601663706
112257402017,2017-01-04,Jan,Wed,19,Car,Slight,Dark,Male,21-25,Trafford,At 19:22 on Wednesday 04 January 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,378991,388466,-2.3173803990015105,53.39260601663706
112257672017,2017-01-08,Jan,Sun,19,Car,Slight,Dark,Male,21-25,Trafford,At 19:15 on Sunday 08 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,382956,395819,-2.258159266807773,53.45884163812435
112257712017,2017-01-08,Jan,Sun,0,Car,Slight,Dark,Female,21-25,Trafford,At 00:05 on Sunday 08 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,381471,396377,-2.280556994377212,53.4638066791741
112257832017,2017-01-06,Jan,Fri,23,Pedal Cycle,Slight,Dark,Male,16-20,Trafford,At 23:29 on Friday 06 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,377997,390945,-2.332500888490771,53.41484756209776
112258132017,2017-01-10,Jan,Tue,16,Pedestrian,Slight,Dark,Female,11-15,Trafford,At 16:30 on Tuesday 10 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,375895,395106,-2.364444880724081,53.452155680764555
112258212017,2017-01-11,Jan,Wed,3,Car,Slight,Dark,Female,36-45,Trafford,At 03:35 on Wednesday 11 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,376612,394694,-2.353617598776469,53.44848496556613
112258382017,2017-01-12,Jan,Thu,7,Pedestrian,Slight,Dark,Female,56-65,Trafford,At 07:29 on Thursday 12 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,379870,394373,-2.304542387464987,53.445734929366935
112258652017,2017-01-10,Jan,Tue,22,Pedal Cycle,Slight,Dark,Male,36-45,Trafford,At 22:10 on Tuesday 10 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,379184,397263,-2.3150629709200596,53.47168441183562
112258752017,2017-01-16,Jan,Mon,8,Car,Slight,Daylight,Male,0-5,Trafford,At 08:50 on Monday 16 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,380189,391477,-2.299556373570582,53.41971672579131
112260082017,2017-01-20,Jan,Fri,17,Powered 2 Wheeler,Slight,Dark,Male,21-25,Trafford,At 17:11 on Friday 20 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,377784,396313,-2.336086222152442,53.4630880159113
112260392017,2017-01-28,Jan,Sat,16,Car,Slight,Daylight,Female,26-35,Trafford,At 16:02 on Saturday 28 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,382955,395966,-2.258182350469611,53.460162896708596
112260392017,2017-01-28,Jan,Sat,16,Car,Slight,Daylight,Male,36-45,Trafford,At 16:02 on Saturday 28 January 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,382955,395966,-2.258182350469611,53.460162896708596
112260392017,2017-01-28,Jan,Sat,16,Car,Slight,Daylight,Female,46-55,Trafford,At 16:02 on Saturday 28 January 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,382955,395966,-2.258182350469611,53.460162896708596
112260492017,2017-01-29,Jan,Sun,15,Car,Slight,Daylight,Female,36-45,Trafford,At 15:45 on Sunday 29 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,380163,396671,-2.3002768722268763,53.466401326607745
112260522017,2017-01-27,Jan,Fri,16,Car,Slight,Daylight,Female,56-65,Trafford,At 16:56 on Friday 27 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,379187,394228,-2.31481576961009,53.44440494093242
112260572017,2017-01-24,Jan,Tue,17,Pedal Cycle,Slight,Dark,Male,46-55,Trafford,At 17:07 on Tuesday 24 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,379464,391243,-2.3104497456248025,53.41758555947948
112260582017,2017-01-28,Jan,Sat,18,Car,Slight,Dark,Male,26-35,Trafford,At 18:20 on Saturday 28 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,372939,392849,-2.4087608576972594,53.43172500947058
112260802017,2017-01-28,Jan,Sat,18,Powered 2 Wheeler,Slight,Dark,Male,26-35,Trafford,At 18:14 on Saturday 28 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,376692,390905,-2.3521312628842015,53.41443171105976
112260812017,2017-01-27,Jan,Fri,8,Car,Slight,Daylight,Male,26-35,Trafford,At 08:40 on Friday 27 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,378268,393667,-2.3286125430984113,53.439325189162105
112260812017,2017-01-27,Jan,Fri,8,Car,Slight,Daylight,Male,26-35,Trafford,At 08:40 on Friday 27 January 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,378268,393667,-2.3286125430984113,53.439325189162105
112261282017,2017-01-20,Jan,Fri,12,Pedestrian,Serious,Daylight,Female,26-35,Trafford,At 12:48 on Friday 20 January 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,380441,391988,-2.2957965589238003,53.42431925785233
112261892017,2017-01-31,Jan,Tue,19,Car,Slight,Dark,Female,21-25,Trafford,At 19:43 on Tuesday 31 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,378503,391192,-2.324905182457688,53.41708866168559
112263942017,2017-01-12,Jan,Thu,15,Car,Slight,Daylight,Female,26-35,Trafford,At 15:30 on Thursday 12 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,382047,395767,-2.2718461538435646,53.45834385137811
112265662017,2017-02-14,Feb,Tue,9,Pedal Cycle,Slight,Daylight,Male,36-45,Trafford,At 09:17 on Tuesday 14 February 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,382441,396405,-2.2659483056394145,53.464091794970294
112266882017,2017-02-23,Feb,Thu,8,Car,Slight,Daylight,Female,16-20,Trafford,At 08:35 on Thursday 23 February 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,376695,390818,-2.3520796661132763,53.413649856423746
112266882017,2017-02-23,Feb,Thu,8,Car,Slight,Daylight,Male,66-75,Trafford,At 08:35 on Thursday 23 February 2017 a slight collision occured involving  3 vehicle(s) and  2 casualtie(s).,376695,390818,-2.3520796661132763,53.413649856423746
112267092017,2017-01-20,Jan,Fri,17,Pedestrian,Slight,Dark,Female,26-35,Trafford,At 17:50 on Friday 20 January 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,376606,392270,-2.3535269235658824,53.42669699006203
112269262017,2017-03-02,Mar,Thu,15,Pedestrian,Serious,Daylight,Male,6-10,Trafford,At 15:37 on Thursday 02 March 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,381902,395385,-2.2740077558022422,53.454905301874035
112269652017,2017-02-03,Feb,Fri,20,Car,Slight,Dark,Male,16-20,Trafford,At 20:30 on Friday 03 February 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,379487,395054,-2.310353365003804,53.451841145651315
112269682017,2017-02-02,Feb,Thu,9,Pedal Cycle,Slight,Daylight,Male,46-55,Trafford,At 09:30 on Thursday 02 February 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,379000,388037,-2.317216373783993,53.388750338865755
112269732017,2017-01-31,Jan,Tue,10,Car,Slight,Daylight,Female,56-65,Trafford,At 10:40 on Tuesday 31 January 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,378991,388466,-2.3173803990015105,53.39260601663706
