AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,long,lat
201506A005573,2015-08-25,Aug,Tue,9,Pedestrian,Slight,Daylight,Male,35-39,Manchester,-2.240453,53.480999
201506A005577,2015-08-25,Aug,Tue,16,Pedestrian,Slight,Daylight,Male,25-29,Manchester,-2.249478,53.478284
201506A005579,2015-08-27,Aug,Thu,18,Pedal Cycle,Slight,Daylight,Female,5-9,Manchester,-2.204265,53.507493
201506A005597,2015-08-31,Aug,Mon,15,Car,Slight,Daylight,Male,25-29,Manchester,-2.205039,53.511536
201506A005650,2015-09-08,Sep,Tue,17,Bus or Coach,Slight,Daylight,Female,30-34,Manchester,-2.221442,53.534068
201506A005676,2015-09-11,Sep,Fri,20,Car,Slight,Dark,Male,30-34,Manchester,-2.172973,53.52453
201506A005687,2015-09-07,Sep,Mon,16,Car,Slight,Daylight,Male,50-54,Manchester,-2.16352,53.459287
201506A005687,2015-09-07,Sep,Mon,16,Car,Slight,Daylight,Female,40-44,Manchester,-2.16352,53.459287
201506A005687,2015-09-07,Sep,Mon,16,Car,Slight,Daylight,Female,20-24,Manchester,-2.16352,53.459287
201506A005687,2015-09-07,Sep,Mon,16,Car,Slight,Daylight,Male,25-29,Manchester,-2.16352,53.459287
201506A005695,2015-09-20,Sep,Sun,4,Pedestrian,Serious,Dark,Female,20-24,Manchester,-2.241756,53.471738
201506A005697,2015-09-04,Sep,Fri,16,Pedestrian,Slight,Daylight,Female,60-64,Manchester,-2.228427,53.486416
201506A005699,2015-09-11,Sep,Fri,13,Pedestrian,Serious,Daylight,Male,25-29,Manchester,-2.245153,53.51209
201506A005703,2015-09-13,Sep,Sun,4,Car,Serious,Dark,Male,25-29,Manchester,-2.188452,53.511563
201506A005723,2015-09-04,Sep,Fri,20,Powered 2 Wheeler,Slight,Dark,Male,30-34,Manchester,-2.209113,53.512158
201506A005723,2015-09-04,Sep,Fri,20,Pedestrian,Serious,Dark,Male,75-79,Manchester,-2.209113,53.512158
201506A005794,2015-08-31,Aug,Mon,4,Taxi,Slight,Dark,Male,35-39,Manchester,-2.240038,53.487562
201506A005794,2015-08-31,Aug,Mon,4,Taxi,Slight,Dark,Male,20-24,Manchester,-2.240038,53.487562
201506A005820,2015-09-12,Sep,Sat,23,Pedal Cycle,Slight,Dark,Male,40-44,Manchester,-2.245385,53.473978
201506A005845,2015-09-15,Sep,Tue,8,Car,Slight,Daylight,Female,20-24,Manchester,-2.23814,53.471566
201506A006050,2015-09-16,Sep,Wed,13,Car,Slight,Daylight,Male,65-69,Manchester,-2.235811,53.486222
201506A006069,2015-09-15,Sep,Tue,18,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Manchester,-2.24797,53.478108
201506A006072,2015-09-16,Sep,Wed,10,Car,Slight,Daylight,Female,35-39,Manchester,-2.235927,53.48002
201506A006073,2015-09-10,Sep,Thu,18,Powered 2 Wheeler,Slight,Daylight,Male,45-49,Manchester,-2.23933,53.495653
201506A006191,2015-09-24,Sep,Thu,15,Pedestrian,Slight,Daylight,Female,80-84,Manchester,-2.242893,53.512364
201506A006345,2015-09-19,Sep,Sat,3,Pedestrian,Serious,Dark,Male,20-24,Manchester,-2.248097,53.474062000000004
201506A006460,2015-09-30,Sep,Wed,15,Bus or Coach,Slight,Daylight,Male,5-9,Manchester,-2.231386,53.476343
201506A006460,2015-09-30,Sep,Wed,15,Bus or Coach,Slight,Daylight,Female,40-44,Manchester,-2.231386,53.476343
201506A006460,2015-09-30,Sep,Wed,15,Bus or Coach,Slight,Daylight,Female,55-59,Manchester,-2.231386,53.476343
201506A006562,2015-09-28,Sep,Mon,18,Pedestrian,Slight,Daylight,Male,5-9,Manchester,-2.190137,53.45026
201506A006599,2015-10-02,Oct,Fri,9,Taxi,Slight,Daylight,Male,35-39,Manchester,-2.210691,53.495886
201506A006599,2015-10-02,Oct,Fri,9,Taxi,Slight,Daylight,Male,30-34,Manchester,-2.210691,53.495886
201506A006608,2015-10-01,Oct,Thu,7,Pedal Cycle,Slight,Daylight,Male,25-29,Manchester,-2.194035,53.479466
201506A006656,2015-09-19,Sep,Sat,15,Pedal Cycle,Slight,Daylight,Male,25-29,Manchester,-2.175389,53.525156
201506A006679,2015-10-13,Oct,Tue,19,Other Vehicle,Slight,Dark,Male,15-19,Manchester,-2.167729,53.457124
201506A006679,2015-10-13,Oct,Tue,19,Powered 2 Wheeler,Fatal,Dark,Male,15-19,Manchester,-2.167729,53.457124
201506A006737,2015-10-10,Oct,Sat,0,Car,Slight,Dark,Male,70-74,Manchester,-2.218437,53.477985
201506A006737,2015-10-10,Oct,Sat,0,Car,Slight,Dark,Male,30-34,Manchester,-2.218437,53.477985
201506A006737,2015-10-10,Oct,Sat,0,Car,Slight,Dark,Male,25-29,Manchester,-2.218437,53.477985
201506A006737,2015-10-10,Oct,Sat,0,Car,Slight,Dark,Female,10-14,Manchester,-2.218437,53.477985
201506A006819,2015-09-29,Sep,Tue,21,Pedal Cycle,Slight,Dark,Male,25-29,Manchester,-2.159505,53.472776
201506A006819,2015-09-29,Sep,Tue,21,Powered 2 Wheeler,Slight,Dark,Male,25-29,Manchester,-2.159505,53.472776
201506A006822,2015-10-14,Oct,Wed,13,Powered 2 Wheeler,Serious,Daylight,Male,20-24,Manchester,-2.230467,53.501243
201506A006849,2015-10-12,Oct,Mon,17,Pedestrian,Slight,Daylight,Female,30-34,Manchester,-2.193444,53.481984
201506A006853,2015-10-05,Oct,Mon,7,Pedal Cycle,Slight,Daylight,Male,20-24,Manchester,-2.261068,53.476372
201506A006862,2015-10-03,Oct,Sat,14,Pedal Cycle,Slight,Daylight,Male,5-9,Manchester,-2.183082,53.525144
201506A006876,2015-10-01,Oct,Thu,0,Pedestrian,Slight,Dark,Male,35-39,Manchester,-2.239807,53.47327
201506A006939,2015-10-03,Oct,Sat,12,Car,Slight,Daylight,Female,50-54,Manchester,-2.164173,53.47232
201506A006939,2015-10-03,Oct,Sat,12,Car,Slight,Daylight,Female,0-4,Manchester,-2.164173,53.47232
201506A006939,2015-10-03,Oct,Sat,12,Car,Slight,Daylight,Female,30-34,Manchester,-2.164173,53.47232
201506A006939,2015-10-03,Oct,Sat,12,Car,Slight,Daylight,Female,5-9,Manchester,-2.164173,53.47232
201506A006944,2015-10-09,Oct,Fri,14,Pedestrian,Slight,Daylight,Female,60-64,Manchester,-2.188458,53.445049
201506A007110,2015-10-26,Oct,Mon,9,Taxi,Slight,Daylight,Female,35-39,Manchester,-2.231303,53.488658
201506A007110,2015-10-26,Oct,Mon,9,Taxi,Serious,Daylight,Male,20-24,Manchester,-2.231303,53.488658
201506A007145,2015-10-13,Oct,Tue,7,Powered 2 Wheeler,Slight,Daylight,Male,20-24,Manchester,-2.245394,53.501573
201506A007152,2015-10-11,Oct,Sun,12,Pedal Cycle,Slight,Daylight,Male,50-54,Manchester,-2.238921,53.476508
201506A007177,2015-10-12,Oct,Mon,17,Pedestrian,Slight,Daylight,Female,60-64,Manchester,-2.163874,53.47286
201506A007186,2015-10-10,Oct,Sat,22,Pedestrian,Serious,Dark,Male,15-19,Manchester,-2.200525,53.481702
201506A007189,2015-10-17,Oct,Sat,1,Car,Slight,Dark,Male,20-24,Manchester,-2.218714,53.502434
201506A007189,2015-10-17,Oct,Sat,1,Car,Slight,Dark,Male,25-29,Manchester,-2.218714,53.502434
201506A007189,2015-10-17,Oct,Sat,1,Taxi,Slight,Dark,Male,35-39,Manchester,-2.218714,53.502434
201506A007189,2015-10-17,Oct,Sat,1,Taxi,Slight,Dark,Female,25-29,Manchester,-2.218714,53.502434
201506A007479,2015-10-24,Oct,Sat,1,Pedestrian,Slight,Dark,Male,30-34,Manchester,-2.240867,53.474347
201506A007505,2015-10-18,Oct,Sun,7,Pedal Cycle,Slight,Dark,Male,25-29,Manchester,-2.194614,53.474252
201506A007522,2015-10-26,Oct,Mon,15,Pedestrian,Slight,Daylight,Female,45-49,Manchester,-2.227983,53.459811
201506A007528,2015-10-26,Oct,Mon,15,Pedal Cycle,Slight,Daylight,Male,30-34,Manchester,-2.23017,53.474278
201506A007548,2015-10-15,Oct,Thu,8,Pedestrian,Slight,Daylight,Male,15-19,Manchester,-2.160052,53.458124
201506A007562,2015-10-22,Oct,Thu,15,Other Vehicle,Slight,Daylight,Male,30-34,Manchester,-2.233106,53.487755
201506A007666,2015-10-30,Oct,Fri,10,Car,Slight,Daylight,Male,50-54,Manchester,-2.210707,53.529413
201506A007666,2015-10-30,Oct,Fri,10,Car,Slight,Daylight,Female,35-39,Manchester,-2.210707,53.529413
201506A007666,2015-10-30,Oct,Fri,10,Car,Slight,Daylight,Female,5-9,Manchester,-2.210707,53.529413
201506A007710,2015-10-30,Oct,Fri,15,Car,Slight,Daylight,Male,45-49,Manchester,-2.167935,53.471236
201506A007710,2015-10-30,Oct,Fri,15,Car,Slight,Daylight,Female,80-84,Manchester,-2.167935,53.471236
201506A007765,2015-10-21,Oct,Wed,21,Car,Slight,Dark,Female,45-49,Manchester,-2.194313,53.474252
201506A007771,2015-10-28,Oct,Wed,11,Pedal Cycle,Serious,Daylight,Male,40-44,Manchester,-2.174608,53.482013
201506A007778,2015-11-03,Nov,Tue,16,Powered 2 Wheeler,Slight,Dark,Male,25-29,Manchester,-2.249433,53.496351
201506A007892,2015-10-22,Oct,Thu,19,Pedal Cycle,Slight,Dark,Female,10-14,Manchester,-2.223182,53.492089
201506A007894,2015-10-30,Oct,Fri,1,Car,Slight,Dark,Female,20-24,Manchester,-2.2472,53.475143
201506A007894,2015-10-30,Oct,Fri,1,Car,Serious,Dark,Female,25-29,Manchester,-2.2472,53.475143
201506A007916,2015-10-23,Oct,Fri,20,Pedal Cycle,Serious,Dark,Male,10-14,Manchester,-2.158586,53.468822
201506A007920,2015-10-30,Oct,Fri,15,Car,Slight,Daylight,Male,15-19,Manchester,-2.184653,53.504828
201506A007920,2015-10-30,Oct,Fri,15,Car,Slight,Daylight,Male,15-19,Manchester,-2.184653,53.504828
201506A007964,2015-11-06,Nov,Fri,16,Car,Slight,Dark,Female,60-64,Manchester,-2.221728,53.502248
201506A008072,2015-10-29,Oct,Thu,16,Pedestrian,Slight,Daylight,Male,15-19,Manchester,-2.238157,53.501587
201506A008087,2015-11-02,Nov,Mon,17,Pedal Cycle,Slight,Dark,Male,50-54,Manchester,-2.182303,53.519483
201506A008088,2015-11-09,Nov,Mon,7,Pedestrian,Slight,Dark,Male,10-14,Manchester,-2.182749,53.482989
201506A008089,2015-10-23,Oct,Fri,22,Pedestrian,Serious,Dark,Male,15-19,Manchester,-2.237134,53.480377
201506A008135,2015-10-12,Oct,Mon,1,Car,Slight,Dark,Male,25-29,Manchester,-2.178149,53.499984
201506A008185,2015-11-07,Nov,Sat,4,Car,Slight,Dark,Male,20-24,Manchester,-2.156135,53.457859
201506A008185,2015-11-07,Nov,Sat,4,Car,Slight,Dark,Male,20-24,Manchester,-2.156135,53.457859
201506A008237,2015-11-04,Nov,Wed,10,Car,Slight,Daylight,Male,45-49,Manchester,-2.24729,53.490603
201506A008250,2015-11-14,Nov,Sat,12,Car,Serious,Daylight,Male,60-64,Manchester,-2.177692,53.462683
201506A008250,2015-11-14,Nov,Sat,12,Car,Serious,Daylight,Male,35-39,Manchester,-2.177692,53.462683
201506A008257,2015-10-25,Oct,Sun,23,Pedestrian,Slight,Dark,Male,65-69,Manchester,-2.235782,53.481098
201506A008257,2015-10-25,Oct,Sun,23,Bus or Coach,Slight,Dark,Female,70-74,Manchester,-2.235782,53.481098
201506A008259,2015-11-04,Nov,Wed,8,Car,Slight,Daylight,Female,25-29,Manchester,-2.238424,53.52226
201506A008260,2015-11-09,Nov,Mon,19,Pedestrian,Slight,Dark,Male,20-24,Manchester,-2.210088,53.495887
201506A008263,2015-11-06,Nov,Fri,14,Pedestrian,Slight,Daylight,Male,15-19,Manchester,-2.23935,53.472552
201506A008264,2015-11-13,Nov,Fri,7,Powered 2 Wheeler,Serious,Daylight,Male,50-54,Manchester,-2.1951,53.481621
201506A008275,2015-10-31,Oct,Sat,1,Car,Slight,Dark,Male,35-39,Manchester,-2.233832,53.48263
201506A008294,2015-11-13,Nov,Fri,15,Car,Slight,Daylight,Male,20-24,Manchester,-2.191307,53.509402
201506A008294,2015-11-13,Nov,Fri,15,Car,Slight,Daylight,Female,20-24,Manchester,-2.191307,53.509402
201506A008299,2015-11-08,Nov,Sun,5,Car,Slight,Dark,Male,15-19,Manchester,-2.241261,53.490705
201506A008312,2015-11-11,Nov,Wed,17,Pedestrian,Slight,Dark,Female,10-14,Manchester,-2.22084,53.534338
201506A008316,2015-11-15,Nov,Sun,17,Pedestrian,Serious,Dark,Male,65-69,Manchester,-2.192727,53.523242
201506A008319,2015-11-09,Nov,Mon,21,Car,Slight,Dark,Male,25-29,Manchester,-2.164143,53.4645
201506A008324,2015-11-11,Nov,Wed,21,Car,Slight,Dark,Male,20-24,Manchester,-2.184191,53.502582
201506A008324,2015-11-11,Nov,Wed,21,Car,Slight,Dark,Male,35-39,Manchester,-2.184191,53.502582
201506A008336,2015-11-13,Nov,Fri,15,Pedestrian,Slight,Daylight,Female,10-14,Manchester,-2.221139,53.533799
201506A008344,2015-11-18,Nov,Wed,14,Car,Slight,Daylight,Male,80-84,Manchester,-2.18778,53.496015
201506A008344,2015-11-18,Nov,Wed,14,Car,Slight,Daylight,Male,25-29,Manchester,-2.18778,53.496015
201506A008344,2015-11-18,Nov,Wed,14,Car,Slight,Daylight,Female,50-54,Manchester,-2.18778,53.496015
201506A008348,2015-11-12,Nov,Thu,16,Car,Slight,Daylight,Male,55-59,Manchester,-2.160353,53.457944
201506A008354,2015-11-17,Nov,Tue,21,Pedal Cycle,Slight,Dark,Male,20-24,Manchester,-2.238647,53.508148
201506A008364,2015-11-07,Nov,Sat,13,Car,Slight,Daylight,Female,35-39,Manchester,-2.24978,53.478373
201506A008384,2015-11-04,Nov,Wed,21,Powered 2 Wheeler,Slight,Dark,Male,15-19,Manchester,-2.240753,53.480819
201506A008388,2015-11-06,Nov,Fri,12,Car,Serious,Daylight,Male,30-34,Manchester,-2.22883,53.505291
201506A008601,2015-11-03,Nov,Tue,7,Car,Slight,Daylight,Female,20-24,Manchester,-2.181057,53.474902
201506A008612,2015-11-17,Nov,Tue,16,Car,Slight,Dark,Male,45-49,Manchester,-2.212904,53.516286
201506A008695,2015-11-08,Nov,Sun,14,Goods Vehicle,Slight,Daylight,Male,40-44,Manchester,-2.196381,53.46544
201506A008695,2015-11-08,Nov,Sun,14,Car,Slight,Daylight,Male,30-34,Manchester,-2.196381,53.46544
201506A008695,2015-11-08,Nov,Sun,14,Car,Serious,Daylight,Male,30-34,Manchester,-2.196381,53.46544
201506A008696,2015-11-14,Nov,Sat,21,Car,Slight,Dark,Male,35-39,Manchester,-2.215043,53.521675
201506A008696,2015-11-14,Nov,Sat,21,Car,Slight,Dark,Female,40-44,Manchester,-2.215043,53.521675
201506A008885,2015-11-09,Nov,Mon,17,Pedestrian,Serious,Dark,Female,50-54,Manchester,-2.236491,53.500063
201506A008932,2015-11-14,Nov,Sat,22,Powered 2 Wheeler,Slight,Dark,Male,25-29,Manchester,-2.233558,53.487575
201506A008947,2015-11-24,Nov,Tue,7,Pedal Cycle,Slight,Dark,Male,40-44,Manchester,-2.198531,53.474245
201506A008954,2015-11-15,Nov,Sun,16,Car,Slight,Dark,Female,35-39,Manchester,-2.247963,53.502646
201506A008954,2015-11-15,Nov,Sun,16,Car,Slight,Dark,Male,45-49,Manchester,-2.247963,53.502646
201506A009008,2015-12-02,Dec,Wed,17,Car,Slight,Dark,Female,20-24,Manchester,-2.18467,53.474088
201506A009116,2015-11-20,Nov,Fri,14,Pedestrian,Slight,Daylight,Male,40-44,Manchester,-2.17995,53.46241
201506A009200,2015-11-21,Nov,Sat,20,Car,Slight,Dark,Male,45-49,Manchester,-2.193797,53.493398
201506A009207,2015-11-24,Nov,Tue,10,Taxi,Slight,Daylight,Female,5-9,Manchester,-2.190137,53.45017
201506A009207,2015-11-24,Nov,Tue,10,Taxi,Slight,Daylight,Male,40-44,Manchester,-2.190137,53.45017
201506A009208,2015-12-03,Dec,Thu,12,Powered 2 Wheeler,Serious,Daylight,Male,20-24,Manchester,-2.178311,53.466817
201506A009255,2015-11-05,Nov,Thu,8,Car,Slight,Daylight,Male,50-54,Manchester,-2.238575,53.495474
201506A009299,2015-11-26,Nov,Thu,6,Car,Slight,Dark,Female,55-59,Manchester,-2.251084,53.494999
201506A009338,2015-11-14,Nov,Sat,21,Pedestrian,Slight,Dark,Female,15-19,Manchester,-2.194441,53.469308
201506A009407,2015-11-26,Nov,Thu,20,Car,Slight,Dark,Male,20-24,Manchester,-2.214739,53.521316
201506A009407,2015-11-26,Nov,Thu,20,Car,Slight,Dark,Male,30-34,Manchester,-2.214739,53.521316
201506A009408,2015-12-05,Dec,Sat,5,Car,Slight,Dark,Male,40-44,Manchester,-2.25112,53.475674
201506A009450,2015-11-23,Nov,Mon,15,Taxi,Slight,Dark,Male,45-49,Manchester,-2.216479,53.507561
201506A009472,2015-12-18,Dec,Fri,9,Pedal Cycle,Slight,Daylight,Male,50-54,Manchester,-2.239526,53.476956
201506A009480,2015-12-16,Dec,Wed,21,Pedestrian,Slight,Dark,Female,20-24,Manchester,-2.212803,53.526174
201506A009480,2015-12-16,Dec,Wed,21,Pedestrian,Slight,Dark,Male,10-14,Manchester,-2.212803,53.526174
201506A009589,2015-12-16,Dec,Wed,19,Pedestrian,Serious,Dark,Female,55-59,Manchester,-2.23818,53.478757
201506A009590,2015-12-14,Dec,Mon,18,Pedestrian,Slight,Dark,Female,65-69,Manchester,-2.157395,53.472778
201506A009730,2015-12-14,Dec,Mon,19,Pedestrian,Slight,Dark,Female,20-24,Manchester,-2.242809,53.471467
201506A009733,2015-12-15,Dec,Tue,14,Pedestrian,Slight,Daylight,Male,15-19,Manchester,-2.168343,53.46009
201506A009734,2015-12-16,Dec,Wed,7,Car,Slight,Dark,Female,55-59,Manchester,-2.240664,53.491695
201506A009747,2015-12-10,Dec,Thu,21,Car,Slight,Dark,Male,30-34,Manchester,-2.193407,53.506971
201506A009767,2015-11-25,Nov,Wed,6,Powered 2 Wheeler,Slight,Dark,Male,15-19,Manchester,-2.221728,53.502248
201506A009771,2015-12-12,Dec,Sat,17,Pedestrian,Slight,Dark,Male,5-9,Manchester,-2.217721,53.485267
201506A009801,2015-12-04,Dec,Fri,17,Goods Vehicle,Serious,Dark,Male,65-69,Manchester,-2.247947,53.525836
201506A009820,2015-12-22,Dec,Tue,3,Pedestrian,Slight,Dark,Male,20-24,Manchester,-2.227499,53.481923
201506A009826,2015-12-22,Dec,Tue,20,Pedestrian,Serious,Dark,Female,50-54,Manchester,-2.17053,53.517253
201506A009833,2015-12-05,Dec,Sat,5,Pedal Cycle,Slight,Dark,Male,25-29,Manchester,-2.195929,53.465441
201506A009855,2015-12-08,Dec,Tue,17,Pedestrian,Slight,Dark,Female,40-44,Manchester,-2.230672,53.483535
201506A009877,2015-12-23,Dec,Wed,19,Car,Slight,Dark,Female,15-19,Manchester,-2.230972,53.483175
201506A009925,2015-12-20,Dec,Sun,14,Taxi,Slight,Daylight,Female,5-9,Manchester,-2.213218,53.518712
201506A009925,2015-12-20,Dec,Sun,14,Taxi,Slight,Daylight,Female,45-49,Manchester,-2.213218,53.518712
201506A009925,2015-12-20,Dec,Sun,14,Taxi,Slight,Daylight,Female,5-9,Manchester,-2.213218,53.518712
201506A009925,2015-12-20,Dec,Sun,14,Taxi,Slight,Daylight,Male,5-9,Manchester,-2.213218,53.518712
201506A009927,2015-12-16,Dec,Wed,20,Car,Slight,Dark,Female,30-34,Manchester,-2.242805,53.470748
201506A009939,2015-12-21,Dec,Mon,23,Car,Slight,Dark,Male,15-19,Manchester,-2.227919,53.47599
201506A010063,2015-12-30,Dec,Wed,15,Pedestrian,Slight,Daylight,Female,40-44,Manchester,-2.234129,53.509236
201506A010063,2015-12-30,Dec,Wed,15,Pedestrian,Slight,Daylight,Female,15-19,Manchester,-2.234129,53.509236
201506A010067,2015-12-19,Dec,Sat,17,Pedestrian,Slight,Dark,Male,40-44,Manchester,-2.245469,53.488539
201506A010086,2015-12-28,Dec,Mon,12,Pedal Cycle,Slight,Daylight,Male,15-19,Manchester,-2.181628,53.467531
201506A010100,2015-12-29,Dec,Tue,16,Pedestrian,Slight,Dark,Female,25-29,Manchester,-2.245913,53.513077
201506A010182,2015-12-20,Dec,Sun,19,Car,Slight,Dark,Male,30-34,Manchester,-2.166172,53.521124
201506A010182,2015-12-20,Dec,Sun,19,Car,Slight,Dark,Male,25-29,Manchester,-2.166172,53.521124
201506A010200,2015-12-28,Dec,Mon,17,Pedestrian,Slight,Dark,Male,15-19,Manchester,-2.249628,53.478194
201506A010597,2015-12-12,Dec,Sat,20,Car,Slight,Dark,Female,5-9,Manchester,-2.236339,53.499973
201506A010597,2015-12-12,Dec,Sat,20,Car,Slight,Dark,Male,45-49,Manchester,-2.236339,53.499973
201506A010597,2015-12-12,Dec,Sat,20,Car,Serious,Dark,Female,25-29,Manchester,-2.236339,53.499973
201506A095861,2015-01-04,Jan,Sun,12,Pedestrian,Slight,Daylight,Female,50-54,Manchester,-2.195157,53.526923
201506A095861,2015-01-04,Jan,Sun,12,Pedestrian,Slight,Daylight,Female,15-19,Manchester,-2.195157,53.526923
201506A096020,2015-01-05,Jan,Mon,8,Car,Slight,Daylight,Female,25-29,Manchester,-2.250628,53.494461
201506A096020,2015-01-05,Jan,Mon,8,Car,Slight,Daylight,Male,35-39,Manchester,-2.250628,53.494461
201506A096036,2015-01-07,Jan,Wed,14,Taxi,Slight,Daylight,Female,30-34,Manchester,-2.185015,53.51867
201506A096045,2015-01-05,Jan,Mon,14,Pedestrian,Slight,Daylight,Female,25-29,Manchester,-2.241945,53.47839
201506A096061,2015-01-07,Jan,Wed,10,Car,Serious,Daylight,Male,50-54,Manchester,-2.20746,53.51333
201506A096061,2015-01-07,Jan,Wed,10,Bus or Coach,Serious,Daylight,Male,20-24,Manchester,-2.20746,53.51333
201506A096065,2015-01-04,Jan,Sun,19,Pedal Cycle,Slight,Dark,Female,20-24,Manchester,-2.222663,53.479326
201506A096084,2015-01-08,Jan,Thu,7,Other Vehicle,Slight,Daylight,Male,55-59,Manchester,-2.211217,53.480425
201506A096084,2015-01-08,Jan,Thu,7,Other Vehicle,Slight,Daylight,Male,35-39,Manchester,-2.211217,53.480425
201506A096084,2015-01-08,Jan,Thu,7,Car,Slight,Daylight,Male,25-29,Manchester,-2.211217,53.480425
201506A096084,2015-01-08,Jan,Thu,7,Other Vehicle,Slight,Daylight,Male,20-24,Manchester,-2.211217,53.480425
201506A096089,2015-01-11,Jan,Sun,1,Pedestrian,Serious,Dark,Male,35-39,Manchester,-2.261814,53.475202
201506A096140,2015-01-03,Jan,Sat,3,Pedestrian,Slight,Dark,Male,20-24,Manchester,-2.241622,53.474615
201506A096162,2015-01-12,Jan,Mon,11,Car,Slight,Daylight,Female,25-29,Manchester,-2.237754,53.510307
201506A096162,2015-01-12,Jan,Mon,11,Car,Slight,Daylight,Male,35-39,Manchester,-2.237754,53.510307
201506A096178,2015-01-09,Jan,Fri,20,Pedestrian,Serious,Dark,Female,20-24,Manchester,-2.225455,53.522645
201506A096191,2015-01-11,Jan,Sun,14,Powered 2 Wheeler,Serious,Daylight,Male,25-29,Manchester,-2.221849,53.496406
201506A096224,2015-01-02,Jan,Fri,5,Pedestrian,Serious,Dark,Female,10-14,Manchester,-2.162066,53.472772
201506A096359,2015-01-11,Jan,Sun,9,Car,Serious,Daylight,Female,20-24,Manchester,-2.236338,53.472648
201506A096428,2015-01-08,Jan,Thu,15,Car,Slight,Daylight,Female,65-69,Manchester,-2.244738,53.492496
201506A096446,2015-01-17,Jan,Sat,18,Car,Slight,Dark,Male,5-9,Manchester,-2.233982,53.48254
201506A096446,2015-01-17,Jan,Sat,18,Car,Slight,Dark,Female,30-34,Manchester,-2.233982,53.48254
201506A096464,2015-01-17,Jan,Sat,13,Taxi,Slight,Daylight,Male,30-34,Manchester,-2.231246,53.5336
201506A096471,2015-01-19,Jan,Mon,13,Pedestrian,Slight,Daylight,Female,35-39,Manchester,-2.163573,53.47295
201506A096477,2015-01-16,Jan,Fri,14,Car,Slight,Daylight,Male,40-44,Manchester,-2.237828,53.496555
201506A096477,2015-01-16,Jan,Fri,14,Car,Slight,Daylight,Male,15-19,Manchester,-2.237828,53.496555
201506A096477,2015-01-16,Jan,Fri,14,Car,Slight,Daylight,Male,15-19,Manchester,-2.237828,53.496555
201506A096500,2015-01-19,Jan,Mon,14,Powered 2 Wheeler,Slight,Daylight,Male,45-49,Manchester,-2.215508,53.524281
201506A096563,2015-01-24,Jan,Sat,17,Car,Slight,Dark,Male,35-39,Manchester,-2.18404,53.502672
201506A096563,2015-01-24,Jan,Sat,17,Car,Slight,Dark,Female,15-19,Manchester,-2.18404,53.502672
201506A096599,2015-01-19,Jan,Mon,19,Pedestrian,Serious,Dark,Male,55-59,Manchester,-2.23818,53.478667
201506A096616,2015-01-28,Jan,Wed,8,Pedestrian,Fatal,Daylight,Male,15-19,Manchester,-2.235327,53.48047
201506A096782,2015-01-22,Jan,Thu,15,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Manchester,-2.164726,53.459466
201506A096957,2015-01-23,Jan,Fri,15,Pedal Cycle,Slight,Daylight,Male,10-14,Manchester,-2.181142,53.459532
201506A096996,2015-01-11,Jan,Sun,6,Car,Slight,Dark,Female,50-54,Manchester,-2.157943,53.457857
201506A097001,2015-01-25,Jan,Sun,17,Car,Slight,Dark,Male,20-24,Manchester,-2.186248,53.490354
201506A097043,2015-01-30,Jan,Fri,9,Car,Slight,Daylight,Male,50-54,Manchester,-2.181057,53.474902
201506A097096,2015-01-26,Jan,Mon,17,Powered 2 Wheeler,Serious,Dark,Male,60-64,Manchester,-2.252058,53.481425
201506A097122,2015-01-21,Jan,Wed,16,Powered 2 Wheeler,Serious,Dark,Male,15-19,Manchester,-2.180642,53.518946
201506A097162,2015-01-23,Jan,Fri,19,Car,Slight,Dark,Male,35-39,Manchester,-2.236783,53.498444
201506A097162,2015-01-23,Jan,Fri,19,Car,Slight,Dark,Male,30-34,Manchester,-2.236783,53.498444
201506A097195,2015-02-03,Feb,Tue,17,Bus or Coach,Slight,Dark,Male,30-34,Manchester,-2.231136,53.485602
201506A097195,2015-02-03,Feb,Tue,17,Bus or Coach,Slight,Dark,Female,30-34,Manchester,-2.231136,53.485602
201506A097195,2015-02-03,Feb,Tue,17,Bus or Coach,Slight,Dark,Female,30-34,Manchester,-2.231136,53.485602
